date,CTRP,isPartial
2017-05-29,0,False
2017-05-30,19,False
2017-05-31,28,False
2017-06-01,38,False
2017-06-02,0,False
2017-06-03,0,False
2017-06-04,11,False
2017-06-05,46,False
2017-06-06,18,False
2017-06-07,9,False
2017-06-08,9,False
2017-06-09,10,False
2017-06-10,22,False
2017-06-11,22,False
2017-06-12,36,False
2017-06-13,0,False
2017-06-14,0,False
2017-06-15,19,False
2017-06-16,19,False
2017-06-17,11,False
2017-06-18,0,False
2017-06-19,18,False
2017-06-20,27,False
2017-06-21,36,False
2017-06-22,54,False
2017-06-23,28,False
2017-06-24,11,False
2017-06-25,0,False
2017-06-26,19,False
2017-06-27,0,False
2017-06-28,48,False
2017-06-29,29,False
2017-06-30,30,False
2017-07-01,0,False
2017-07-02,0,False
2017-07-03,39,False
2017-07-04,10,False
2017-07-05,10,False
2017-07-06,38,False
2017-07-07,0,False
2017-07-08,11,False
2017-07-09,11,False
2017-07-10,9,False
2017-07-11,19,False
2017-07-12,28,False
2017-07-13,10,False
2017-07-14,30,False
2017-07-15,11,False
2017-07-16,0,False
2017-07-17,10,False
2017-07-18,19,False
2017-07-19,19,False
2017-07-20,0,False
2017-07-21,20,False
2017-07-22,0,False
2017-07-23,22,False
2017-07-24,9,False
2017-07-25,28,False
2017-07-26,9,False
2017-07-27,37,False
2017-07-28,19,False
2017-07-29,0,False
2017-07-30,0,False
2017-07-31,28,False
2017-08-01,9,False
2017-08-02,52,False
2017-08-03,37,False
2017-08-04,38,False
2017-08-05,0,False
2017-08-06,11,False
2017-08-07,0,False
2017-08-08,26,False
2017-08-09,9,False
2017-08-10,37,False
2017-08-11,10,False
2017-08-12,21,False
2017-08-13,0,False
2017-08-14,19,False
2017-08-15,57,False
2017-08-16,28,False
2017-08-17,37,False
2017-08-18,19,False
2017-08-19,0,False
2017-08-20,0,False
2017-08-21,45,False
2017-08-22,0,False
2017-08-23,0,False
2017-08-24,28,False
2017-08-25,38,False
2017-08-26,11,False
2017-08-27,21,False
2017-08-28,36,False
2017-08-29,27,False
2017-08-30,54,False
2017-08-31,100,False
2017-09-01,67,False
2017-09-02,11,False
2017-09-03,0,False
2017-09-04,0,False
2017-09-05,9,False
2017-09-06,18,False
2017-09-07,9,False
2017-09-08,9,False
2017-09-09,10,False
2017-09-10,0,False
2017-09-11,0,False
2017-09-12,18,False
2017-09-13,9,False
2017-09-14,18,False
2017-09-15,28,False
2017-09-16,21,False
2017-09-17,0,False
2017-09-18,36,False
2017-09-19,18,False
2017-09-20,44,False
2017-09-21,9,False
2017-09-22,9,False
2017-09-23,10,False
2017-09-24,20,False
2017-09-25,35,False
2017-09-26,18,False
2017-09-27,18,False
2017-09-28,27,False
2017-09-29,9,False
2017-09-30,0,False
2017-10-01,0,False
2017-10-02,26,False
2017-10-03,9,False
2017-10-04,27,False
2017-10-05,9,False
2017-10-06,64,False
2017-10-07,10,False
2017-10-08,31,False
2017-10-09,0,False
2017-10-10,17,False
2017-10-11,26,False
2017-10-12,45,False
2017-10-13,27,False
2017-10-14,20,False
2017-10-15,10,False
2017-10-16,0,False
2017-10-17,18,False
2017-10-18,18,False
2017-10-19,45,False
2017-10-20,46,False
2017-10-21,20,False
2017-10-22,0,False
2017-10-23,9,False
2017-10-24,26,False
2017-10-25,9,False
2017-10-26,18,False
2017-10-27,28,False
2017-10-28,10,False
2017-10-29,0,False
2017-10-30,9,False
2017-10-31,36,False
2017-11-01,45,False
2017-11-02,62,False
2017-11-03,72,False
2017-11-04,20,False
2017-11-05,0,False
2017-11-06,60,False
2017-11-07,34,False
2017-11-08,26,False
2017-11-09,43,False
2017-11-10,45,False
2017-11-11,0,False
2017-11-12,0,False
2017-11-13,34,False
2017-11-14,43,False
2017-11-15,52,False
2017-11-16,35,False
2017-11-17,45,False
2017-11-18,0,False
2017-11-19,10,False
2017-11-20,26,False
2017-11-21,17,False
2017-11-22,26,False
2017-11-23,18,False
2017-11-24,9,False
2017-11-25,10,False
2017-11-26,0,False
2017-11-27,17,False
2017-11-28,34,False
2017-11-29,43,False
2017-11-30,9,False
2017-12-01,18,False
2017-12-02,0,False
2017-12-03,29,False
2017-12-04,51,False
2017-12-05,8,False
2017-12-06,17,False
2017-12-07,70,False
2017-12-08,9,False
2017-12-09,20,False
2017-12-10,0,False
2017-12-11,0,False
2017-12-12,17,False
2017-12-13,9,False
2017-12-14,9,False
2017-12-15,27,False
2017-12-16,0,False
2017-12-17,10,False
2017-12-18,17,False
2017-12-19,9,False
2017-12-20,0,False
2017-12-21,9,False
2017-12-22,39,False
2017-12-23,21,False
2017-12-24,0,False
2017-12-25,0,False
2017-12-26,10,False
2017-12-27,19,False
2017-12-28,9,False
2017-12-29,19,False
2017-12-30,10,False
2017-12-31,32,False
2018-01-01,11,False
2018-01-02,27,False
2018-01-03,43,False
2018-01-04,9,False
2018-01-05,9,False
2018-01-06,10,False
2018-01-07,10,False
2018-01-08,42,False
2018-01-09,17,False
2018-01-10,34,False
2018-01-11,8,False
2018-01-12,9,False
2018-01-13,20,False
2018-01-14,10,False
2018-01-15,33,False
2018-01-16,8,False
2018-01-17,25,False
2018-01-18,25,False
2018-01-19,26,False
2018-01-20,0,False
2018-01-21,0,False
2018-01-22,25,False
2018-01-23,16,False
2018-01-24,25,False
2018-01-25,42,False
2018-01-26,61,False
2018-01-27,10,False
2018-01-28,19,False
2018-01-29,58,False
2018-01-30,8,False
2018-01-31,33,False
2018-02-01,42,False
2018-02-02,17,False
2018-02-03,10,False
2018-02-04,0,False
2018-02-05,16,False
2018-02-06,25,False
2018-02-07,17,False
2018-02-08,17,False
2018-02-09,17,False
2018-02-10,0,False
2018-02-11,10,False
2018-02-12,34,False
2018-02-13,34,False
