date,CTRP,isPartial
2018-02-13,44,False
2018-02-14,50,False
2018-02-15,38,False
2018-02-16,39,False
2018-02-17,0,False
2018-02-18,14,False
2018-02-19,12,False
2018-02-20,37,False
2018-02-21,61,False
2018-02-22,12,False
2018-02-23,13,False
2018-02-24,35,False
2018-02-25,14,False
2018-02-26,37,False
2018-02-27,67,False
2018-02-28,18,False
2018-03-01,18,False
2018-03-02,19,False
2018-03-03,14,False
2018-03-04,14,False
2018-03-05,12,False
2018-03-06,36,False
2018-03-07,18,False
2018-03-08,37,False
2018-03-09,32,False
2018-03-10,14,False
2018-03-11,21,False
2018-03-12,84,False
2018-03-13,24,False
2018-03-14,97,False
2018-03-15,92,False
2018-03-16,19,False
2018-03-17,14,False
2018-03-18,0,False
2018-03-19,18,False
2018-03-20,18,False
2018-03-21,24,False
2018-03-22,56,False
2018-03-23,38,False
2018-03-24,14,False
2018-03-25,14,False
2018-03-26,25,False
2018-03-27,12,False
2018-03-28,44,False
2018-03-29,20,False
2018-03-30,28,False
2018-03-31,14,False
2018-04-01,0,False
2018-04-02,20,False
2018-04-03,19,False
2018-04-04,12,False
2018-04-05,13,False
2018-04-06,59,False
2018-04-07,14,False
2018-04-08,14,False
2018-04-09,31,False
2018-04-10,12,False
2018-04-11,18,False
2018-04-12,25,False
2018-04-13,32,False
2018-04-14,0,False
2018-04-15,0,False
2018-04-16,18,False
2018-04-17,25,False
2018-04-18,25,False
2018-04-19,25,False
2018-04-20,19,False
2018-04-21,0,False
2018-04-22,0,False
2018-04-23,24,False
2018-04-24,12,False
2018-04-25,31,False
2018-04-26,19,False
2018-04-27,26,False
2018-04-28,15,False
2018-04-29,0,False
2018-04-30,32,False
2018-05-01,20,False
2018-05-02,37,False
2018-05-03,25,False
2018-05-04,19,False
2018-05-05,29,False
2018-05-06,29,False
2018-05-07,37,False
2018-05-08,37,False
2018-05-09,25,False
2018-05-10,44,False
2018-05-11,39,False
2018-05-12,0,False
2018-05-13,14,False
2018-05-14,31,False
2018-05-15,12,False
2018-05-16,25,False
2018-05-17,13,False
2018-05-18,13,False
2018-05-19,14,False
2018-05-20,15,False
2018-05-21,31,False
2018-05-22,68,False
2018-05-23,100,False
2018-05-24,63,False
2018-05-25,39,False
2018-05-26,29,False
2018-05-27,0,False
2018-05-28,25,False
2018-05-29,31,False
2018-05-30,44,False
2018-05-31,57,False
2018-06-01,33,False
