date,CTRP,isPartial
2015-08-18,30,False
2015-08-19,15,False
2015-08-20,15,False
2015-08-21,8,False
2015-08-22,18,False
2015-08-23,0,False
2015-08-24,11,False
2015-08-25,18,False
2015-08-26,22,False
2015-08-27,19,False
2015-08-28,15,False
2015-08-29,22,False
2015-08-30,0,False
2015-08-31,14,False
2015-09-01,14,False
2015-09-02,29,False
2015-09-03,7,False
2015-09-04,23,False
2015-09-05,9,False
2015-09-06,9,False
2015-09-07,8,False
2015-09-08,14,False
2015-09-09,21,False
2015-09-10,7,False
2015-09-11,8,False
2015-09-12,0,False
2015-09-13,0,False
2015-09-14,14,False
2015-09-15,7,False
2015-09-16,14,False
2015-09-17,18,False
2015-09-18,30,False
2015-09-19,9,False
2015-09-20,0,False
2015-09-21,14,False
2015-09-22,14,False
2015-09-23,0,False
2015-09-24,15,False
2015-09-25,8,False
2015-09-26,0,False
2015-09-27,8,False
2015-09-28,10,False
2015-09-29,7,False
2015-09-30,7,False
2015-10-01,7,False
2015-10-02,11,False
2015-10-03,8,False
2015-10-04,0,False
2015-10-05,21,False
2015-10-06,21,False
2015-10-07,7,False
2015-10-08,7,False
2015-10-09,22,False
2015-10-10,8,False
2015-10-11,12,False
2015-10-12,29,False
2015-10-13,10,False
2015-10-14,0,False
2015-10-15,11,False
2015-10-16,7,False
2015-10-17,8,False
2015-10-18,0,False
2015-10-19,14,False
2015-10-20,10,False
2015-10-21,17,False
2015-10-22,11,False
2015-10-23,15,False
2015-10-24,16,False
2015-10-25,0,False
2015-10-26,76,False
2015-10-27,14,False
2015-10-28,34,False
2015-10-29,25,False
2015-10-30,11,False
2015-10-31,17,False
2015-11-01,12,False
2015-11-02,18,False
2015-11-03,17,False
2015-11-04,21,False
2015-11-05,10,False
2015-11-06,18,False
2015-11-07,8,False
2015-11-08,8,False
2015-11-09,21,False
2015-11-10,17,False
2015-11-11,14,False
2015-11-12,18,False
2015-11-13,18,False
2015-11-14,8,False
2015-11-15,12,False
2015-11-16,14,False
2015-11-17,14,False
2015-11-18,34,False
2015-11-19,77,False
2015-11-20,51,False
2015-11-21,20,False
2015-11-22,0,False
2015-11-23,10,False
2015-11-24,24,False
2015-11-25,21,False
2015-11-26,7,False
2015-11-27,7,False
2015-11-28,16,False
