date,CTRP,isPartial
2015-04-10,17,False
2015-04-11,0,False
2015-04-12,0,False
2015-04-13,8,False
2015-04-14,0,False
2015-04-15,16,False
2015-04-16,16,False
2015-04-17,9,False
2015-04-18,0,False
2015-04-19,0,False
2015-04-20,8,False
2015-04-21,0,False
2015-04-22,16,False
2015-04-23,17,False
2015-04-24,9,False
2015-04-25,10,False
2015-04-26,10,False
2015-04-27,0,False
2015-04-28,16,False
2015-04-29,0,False
2015-04-30,0,False
2015-05-01,9,False
2015-05-02,0,False
2015-05-03,0,False
2015-05-04,16,False
2015-05-05,8,False
2015-05-06,0,False
2015-05-07,16,False
2015-05-08,9,False
2015-05-09,20,False
2015-05-10,10,False
2015-05-11,0,False
2015-05-12,8,False
2015-05-13,57,False
2015-05-14,51,False
2015-05-15,9,False
2015-05-16,10,False
2015-05-17,10,False
2015-05-18,8,False
2015-05-19,0,False
2015-05-20,8,False
2015-05-21,8,False
2015-05-22,43,False
2015-05-23,19,False
2015-05-24,20,False
2015-05-25,8,False
2015-05-26,48,False
2015-05-27,24,False
2015-05-28,41,False
2015-05-29,42,False
2015-05-30,20,False
2015-05-31,0,False
2015-06-01,24,False
2015-06-02,65,False
2015-06-03,8,False
2015-06-04,8,False
2015-06-05,9,False
2015-06-06,10,False
2015-06-07,0,False
2015-06-08,0,False
2015-06-09,8,False
2015-06-10,16,False
2015-06-11,8,False
2015-06-12,9,False
2015-06-13,0,False
2015-06-14,0,False
2015-06-15,8,False
2015-06-16,0,False
2015-06-17,16,False
2015-06-18,25,False
2015-06-19,0,False
2015-06-20,0,False
2015-06-21,10,False
2015-06-22,0,False
2015-06-23,0,False
2015-06-24,8,False
2015-06-25,8,False
2015-06-26,9,False
2015-06-27,10,False
2015-06-28,0,False
2015-06-29,17,False
2015-06-30,0,False
2015-07-01,8,False
2015-07-02,17,False
2015-07-03,35,False
2015-07-04,0,False
2015-07-05,0,False
2015-07-06,16,False
2015-07-07,24,False
2015-07-08,24,False
2015-07-09,8,False
2015-07-10,9,False
2015-07-11,0,False
2015-07-12,10,False
2015-07-13,8,False
2015-07-14,16,False
2015-07-15,8,False
2015-07-16,8,False
2015-07-17,18,False
2015-07-18,21,False
2015-07-19,0,False
2015-07-20,9,False
2015-07-21,0,False
2015-07-22,0,False
2015-07-23,0,False
2015-07-24,0,False
2015-07-25,10,False
2015-07-26,0,False
2015-07-27,24,False
2015-07-28,8,False
2015-07-29,8,False
2015-07-30,8,False
2015-07-31,17,False
2015-08-01,10,False
2015-08-02,0,False
2015-08-03,33,False
2015-08-04,41,False
2015-08-05,16,False
2015-08-06,8,False
2015-08-07,0,False
2015-08-08,0,False
2015-08-09,0,False
2015-08-10,8,False
2015-08-11,0,False
2015-08-12,8,False
2015-08-13,8,False
2015-08-14,8,False
2015-08-15,0,False
2015-08-16,0,False
2015-08-17,8,False
2015-08-18,16,False
2015-08-19,33,False
2015-08-20,33,False
2015-08-21,8,False
2015-08-22,10,False
2015-08-23,9,False
2015-08-24,16,False
2015-08-25,8,False
2015-08-26,0,False
2015-08-27,16,False
2015-08-28,17,False
2015-08-29,19,False
2015-08-30,0,False
2015-08-31,8,False
2015-09-01,16,False
2015-09-02,32,False
2015-09-03,16,False
2015-09-04,25,False
2015-09-05,0,False
2015-09-06,9,False
2015-09-07,8,False
2015-09-08,16,False
2015-09-09,31,False
2015-09-10,8,False
2015-09-11,0,False
2015-09-12,0,False
2015-09-13,9,False
2015-09-14,15,False
2015-09-15,8,False
2015-09-16,8,False
2015-09-17,8,False
2015-09-18,0,False
2015-09-19,18,False
2015-09-20,0,False
2015-09-21,15,False
2015-09-22,8,False
2015-09-23,23,False
2015-09-24,8,False
2015-09-25,17,False
2015-09-26,0,False
2015-09-27,0,False
2015-09-28,0,False
2015-09-29,15,False
2015-09-30,0,False
2015-10-01,8,False
2015-10-02,0,False
2015-10-03,0,False
2015-10-04,0,False
2015-10-05,8,False
2015-10-06,8,False
2015-10-07,0,False
2015-10-08,8,False
2015-10-09,0,False
2015-10-10,9,False
2015-10-11,9,False
2015-10-12,8,False
2015-10-13,15,False
2015-10-14,0,False
2015-10-15,15,False
2015-10-16,0,False
2015-10-17,0,False
2015-10-18,9,False
2015-10-19,15,False
2015-10-20,15,False
2015-10-21,31,False
2015-10-22,0,False
2015-10-23,8,False
2015-10-24,0,False
2015-10-25,0,False
2015-10-26,60,False
2015-10-27,38,False
2015-10-28,37,False
2015-10-29,8,False
2015-10-30,16,False
2015-10-31,0,False
2015-11-01,18,False
2015-11-02,23,False
2015-11-03,8,False
2015-11-04,30,False
2015-11-05,15,False
2015-11-06,8,False
2015-11-07,18,False
2015-11-08,9,False
2015-11-09,22,False
2015-11-10,23,False
2015-11-11,16,False
2015-11-12,8,False
2015-11-13,56,False
2015-11-14,0,False
2015-11-15,18,False
2015-11-16,15,False
2015-11-17,30,False
2015-11-18,30,False
2015-11-19,100,False
2015-11-20,55,False
2015-11-21,9,False
2015-11-22,0,False
2015-11-23,15,False
2015-11-24,15,False
2015-11-25,23,False
2015-11-26,0,False
2015-11-27,24,False
2015-11-28,18,False
2015-11-29,0,False
2015-11-30,22,False
2015-12-01,22,False
2015-12-02,82,False
2015-12-03,31,False
2015-12-04,32,False
2015-12-05,0,False
2015-12-06,9,False
2015-12-07,30,False
2015-12-08,15,False
2015-12-09,8,False
2015-12-10,23,False
2015-12-11,8,False
2015-12-12,0,False
2015-12-13,0,False
2015-12-14,7,False
2015-12-15,23,False
2015-12-16,0,False
2015-12-17,16,False
2015-12-18,8,False
2015-12-19,9,False
2015-12-20,19,False
2015-12-21,8,False
2015-12-22,8,False
2015-12-23,34,False
2015-12-24,0,False
2015-12-25,0,False
2015-12-26,0,False
