date,CTRP,isPartial
2016-08-19,0,False
2016-08-20,0,False
2016-08-21,8,False
2016-08-22,21,False
2016-08-23,21,False
2016-08-24,0,False
2016-08-25,7,False
2016-08-26,14,False
2016-08-27,15,False
2016-08-28,0,False
2016-08-29,0,False
2016-08-30,6,False
2016-08-31,19,False
2016-09-01,45,False
2016-09-02,14,False
2016-09-03,0,False
2016-09-04,0,False
2016-09-05,7,False
2016-09-06,25,False
2016-09-07,26,False
2016-09-08,27,False
2016-09-09,14,False
2016-09-10,8,False
2016-09-11,15,False
