date,CTRP,isPartial
2012-06-04,41,False
2012-06-05,41,False
2012-06-06,28,False
2012-06-07,57,False
2012-06-08,29,False
2012-06-09,0,False
2012-06-10,0,False
2012-06-11,0,False
2012-06-12,27,False
2012-06-13,28,False
2012-06-14,28,False
2012-06-15,29,False
2012-06-16,34,False
2012-06-17,0,False
2012-06-18,55,False
2012-06-19,27,False
2012-06-20,28,False
2012-06-21,28,False
2012-06-22,44,False
2012-06-23,35,False
2012-06-24,0,False
2012-06-25,0,False
2012-06-26,28,False
2012-06-27,0,False
2012-06-28,28,False
2012-06-29,30,False
2012-06-30,35,False
2012-07-01,0,False
2012-07-02,0,False
2012-07-03,28,False
2012-07-04,29,False
2012-07-05,58,False
2012-07-06,30,False
2012-07-07,35,False
2012-07-08,35,False
2012-07-09,28,False
2012-07-10,41,False
2012-07-11,28,False
2012-07-12,0,False
2012-07-13,44,False
2012-07-14,0,False
2012-07-15,0,False
2012-07-16,85,False
2012-07-17,56,False
2012-07-18,42,False
2012-07-19,57,False
2012-07-20,0,False
2012-07-21,0,False
2012-07-22,0,False
2012-07-23,0,False
2012-07-24,28,False
2012-07-25,43,False
2012-07-26,57,False
2012-07-27,60,False
2012-07-28,0,False
2012-07-29,0,False
2012-07-30,0,False
2012-07-31,28,False
2012-08-01,28,False
2012-08-02,58,False
2012-08-03,30,False
2012-08-04,0,False
2012-08-05,35,False
2012-08-06,56,False
2012-08-07,56,False
2012-08-08,42,False
2012-08-09,29,False
2012-08-10,30,False
2012-08-11,70,False
2012-08-12,35,False
2012-08-13,28,False
2012-08-14,57,False
2012-08-15,0,False
2012-08-16,0,False
2012-08-17,30,False
2012-08-18,36,False
2012-08-19,0,False
2012-08-20,29,False
2012-08-21,43,False
2012-08-22,28,False
2012-08-23,43,False
2012-08-24,59,False
2012-08-25,0,False
2012-08-26,0,False
2012-08-27,55,False
2012-08-28,0,False
2012-08-29,55,False
2012-08-30,28,False
2012-08-31,0,False
2012-09-01,34,False
2012-09-02,0,False
2012-09-03,28,False
2012-09-04,27,False
2012-09-05,27,False
2012-09-06,41,False
2012-09-07,29,False
2012-09-08,34,False
2012-09-09,0,False
2012-09-10,27,False
2012-09-11,67,False
2012-09-12,54,False
2012-09-13,54,False
2012-09-14,70,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,27,False
2012-09-18,40,False
2012-09-19,40,False
2012-09-20,27,False
2012-09-21,56,False
2012-09-22,0,False
2012-09-23,32,False
2012-09-24,0,False
2012-09-25,0,False
2012-09-26,53,False
2012-09-27,27,False
2012-09-28,0,False
2012-09-29,32,False
2012-09-30,0,False
2012-10-01,53,False
2012-10-02,0,False
2012-10-03,27,False
2012-10-04,26,False
2012-10-05,54,False
2012-10-06,0,False
2012-10-07,0,False
2012-10-08,51,False
2012-10-09,51,False
2012-10-10,51,False
2012-10-11,0,False
2012-10-12,0,False
2012-10-13,0,False
2012-10-14,0,False
2012-10-15,25,False
2012-10-16,25,False
2012-10-17,26,False
2012-10-18,39,False
2012-10-19,54,False
2012-10-20,31,False
2012-10-21,0,False
2012-10-22,0,False
2012-10-23,38,False
2012-10-24,25,False
2012-10-25,52,False
2012-10-26,41,False
2012-10-27,31,False
2012-10-28,0,False
2012-10-29,74,False
2012-10-30,37,False
2012-10-31,26,False
2012-11-01,27,False
2012-11-02,27,False
2012-11-03,0,False
2012-11-04,0,False
2012-11-05,100,False
2012-11-06,50,False
2012-11-07,25,False
2012-11-08,25,False
2012-11-09,27,False
2012-11-10,0,False
2012-11-11,30,False
2012-11-12,25,False
2012-11-13,50,False
2012-11-14,25,False
2012-11-15,26,False
2012-11-16,66,False
2012-11-17,0,False
2012-11-18,0,False
2012-11-19,25,False
2012-11-20,49,False
2012-11-21,51,False
2012-11-22,26,False
2012-11-23,27,False
2012-11-24,30,False
2012-11-25,0,False
2012-11-26,61,False
2012-11-27,74,False
2012-11-28,37,False
2012-11-29,25,False
2012-11-30,26,False
2012-12-01,0,False
2012-12-02,0,False
2012-12-03,24,False
2012-12-04,36,False
2012-12-05,49,False
2012-12-06,50,False
2012-12-07,0,False
2012-12-08,30,False
2012-12-09,29,False
2012-12-10,24,False
2012-12-11,24,False
2012-12-12,25,False
2012-12-13,38,False
2012-12-14,26,False
2012-12-15,30,False
2012-12-16,0,False
2012-12-17,73,False
2012-12-18,25,False
2012-12-19,25,False
2012-12-20,39,False
2012-12-21,27,False
2012-12-22,0,False
2012-12-23,0,False
2012-12-24,0,False
2012-12-25,0,False
2012-12-26,28,False
2012-12-27,40,False
2012-12-28,0,False
2012-12-29,0,False
2012-12-30,0,False
2012-12-31,31,False
2013-01-01,0,False
2013-01-02,50,False
2013-01-03,25,False
2013-01-04,0,False
2013-01-05,28,False
2013-01-06,28,False
2013-01-07,24,False
2013-01-08,0,False
2013-01-09,24,False
2013-01-10,48,False
2013-01-11,0,False
2013-01-12,84,False
2013-01-13,28,False
2013-01-14,59,False
2013-01-15,46,False
2013-01-16,47,False
2013-01-17,0,False
2013-01-18,25,False
2013-01-19,28,False
2013-01-20,0,False
2013-01-21,23,False
2013-01-22,23,False
2013-01-23,70,False
2013-01-24,0,False
2013-01-25,74,False
2013-01-26,0,False
2013-01-27,27,False
2013-01-28,69,False
2013-01-29,23,False
2013-01-30,58,False
2013-01-31,35,False
2013-02-01,37,False
2013-02-02,0,False
2013-02-03,54,False
2013-02-04,35,False
2013-02-05,23,False
2013-02-06,35,False
2013-02-07,0,False
2013-02-08,24,False
2013-02-09,28,False
2013-02-10,0,False
2013-02-11,48,False
2013-02-12,48,False
2013-02-13,24,False
2013-02-14,0,False
2013-02-15,0,False
2013-02-16,27,False
2013-02-17,0,False
2013-02-18,0,False
2013-02-19,23,False
