date,CSX,isPartial
2014-06-04,58,False
2014-06-05,49,False
2014-06-06,46,False
2014-06-07,40,False
2014-06-08,35,False
2014-06-09,52,False
2014-06-10,58,False
2014-06-11,58,False
2014-06-12,57,False
2014-06-13,54,False
2014-06-14,36,False
2014-06-15,40,False
2014-06-16,58,False
2014-06-17,58,False
2014-06-18,56,False
2014-06-19,50,False
2014-06-20,54,False
2014-06-21,43,False
2014-06-22,41,False
2014-06-23,53,False
2014-06-24,56,False
2014-06-25,63,False
2014-06-26,57,False
2014-06-27,51,False
2014-06-28,44,False
2014-06-29,33,False
2014-06-30,60,False
2014-07-01,67,False
2014-07-02,57,False
2014-07-03,52,False
2014-07-04,38,False
2014-07-05,28,False
2014-07-06,36,False
2014-07-07,59,False
2014-07-08,62,False
2014-07-09,60,False
2014-07-10,57,False
2014-07-11,59,False
2014-07-12,47,False
2014-07-13,36,False
2014-07-14,62,False
2014-07-15,65,False
2014-07-16,70,False
2014-07-17,57,False
2014-07-18,54,False
2014-07-19,48,False
2014-07-20,39,False
2014-07-21,64,False
2014-07-22,60,False
2014-07-23,62,False
2014-07-24,66,False
