date,CSX,isPartial
2016-09-11,18,False
2016-09-12,22,False
2016-09-13,28,False
2016-09-14,31,False
2016-09-15,30,False
2016-09-16,24,False
2016-09-17,22,False
2016-09-18,17,False
2016-09-19,21,False
2016-09-20,29,False
2016-09-21,21,False
2016-09-22,23,False
2016-09-23,21,False
2016-09-24,20,False
2016-09-25,16,False
2016-09-26,30,False
2016-09-27,22,False
2016-09-28,29,False
2016-09-29,25,False
2016-09-30,30,False
2016-10-01,15,False
2016-10-02,17,False
2016-10-03,23,False
2016-10-04,34,False
2016-10-05,23,False
2016-10-06,32,False
2016-10-07,30,False
2016-10-08,13,False
2016-10-09,13,False
2016-10-10,28,False
2016-10-11,29,False
2016-10-12,37,False
2016-10-13,30,False
2016-10-14,23,False
2016-10-15,14,False
2016-10-16,18,False
2016-10-17,24,False
2016-10-18,27,False
2016-10-19,30,False
2016-10-20,21,False
2016-10-21,24,False
2016-10-22,19,False
2016-10-23,15,False
2016-10-24,30,False
2016-10-25,33,False
2016-10-26,32,False
2016-10-27,26,False
2016-10-28,34,False
2016-10-29,20,False
2016-10-30,20,False
2016-10-31,30,False
2016-11-01,20,False
2016-11-02,27,False
2016-11-03,28,False
2016-11-04,18,False
2016-11-05,20,False
2016-11-06,17,False
2016-11-07,18,False
2016-11-08,33,False
2016-11-09,21,False
2016-11-10,28,False
2016-11-11,22,False
2016-11-12,20,False
2016-11-13,17,False
2016-11-14,27,False
2016-11-15,29,False
2016-11-16,25,False
2016-11-17,34,False
2016-11-18,26,False
2016-11-19,17,False
2016-11-20,19,False
2016-11-21,27,False
2016-11-22,27,False
2016-11-23,29,False
2016-11-24,21,False
2016-11-25,22,False
2016-11-26,16,False
2016-11-27,22,False
2016-11-28,30,False
2016-11-29,26,False
2016-11-30,28,False
2016-12-01,32,False
2016-12-02,34,False
2016-12-03,26,False
2016-12-04,24,False
2016-12-05,28,False
2016-12-06,29,False
2016-12-07,30,False
2016-12-08,31,False
2016-12-09,23,False
2016-12-10,19,False
2016-12-11,19,False
2016-12-12,23,False
2016-12-13,33,False
2016-12-14,24,False
2016-12-15,32,False
2016-12-16,27,False
2016-12-17,22,False
2016-12-18,12,False
2016-12-19,26,False
2016-12-20,33,False
2016-12-21,25,False
2016-12-22,23,False
2016-12-23,22,False
2016-12-24,19,False
2016-12-25,18,False
2016-12-26,19,False
2016-12-27,29,False
2016-12-28,20,False
2016-12-29,29,False
2016-12-30,24,False
2016-12-31,17,False
2017-01-01,15,False
2017-01-02,19,False
2017-01-03,25,False
2017-01-04,31,False
2017-01-05,28,False
2017-01-06,26,False
