date,CSX,isPartial
2015-08-18,62,False
2015-08-19,71,False
2015-08-20,68,False
2015-08-21,60,False
2015-08-22,47,False
2015-08-23,41,False
2015-08-24,71,False
2015-08-25,69,False
2015-08-26,72,False
2015-08-27,90,False
2015-08-28,67,False
2015-08-29,48,False
2015-08-30,49,False
2015-08-31,52,False
2015-09-01,69,False
2015-09-02,68,False
2015-09-03,69,False
2015-09-04,66,False
2015-09-05,40,False
2015-09-06,44,False
2015-09-07,43,False
2015-09-08,82,False
2015-09-09,86,False
2015-09-10,80,False
2015-09-11,58,False
2015-09-12,40,False
2015-09-13,48,False
2015-09-14,60,False
2015-09-15,57,False
2015-09-16,62,False
2015-09-17,68,False
2015-09-18,53,False
2015-09-19,36,False
2015-09-20,43,False
2015-09-21,63,False
2015-09-22,68,False
2015-09-23,64,False
2015-09-24,52,False
2015-09-25,62,False
2015-09-26,50,False
2015-09-27,37,False
2015-09-28,60,False
2015-09-29,58,False
2015-09-30,69,False
2015-10-01,62,False
2015-10-02,54,False
2015-10-03,46,False
2015-10-04,36,False
2015-10-05,61,False
2015-10-06,68,False
2015-10-07,60,False
2015-10-08,63,False
2015-10-09,61,False
2015-10-10,41,False
2015-10-11,45,False
2015-10-12,60,False
2015-10-13,72,False
2015-10-14,80,False
2015-10-15,100,False
2015-10-16,77,False
2015-10-17,51,False
2015-10-18,49,False
2015-10-19,78,False
2015-10-20,82,False
2015-10-21,75,False
2015-10-22,64,False
2015-10-23,53,False
2015-10-24,36,False
2015-10-25,42,False
2015-10-26,47,False
2015-10-27,70,False
2015-10-28,68,False
2015-10-29,75,False
2015-10-30,47,False
2015-10-31,39,False
2015-11-01,42,False
2015-11-02,62,False
2015-11-03,66,False
2015-11-04,57,False
2015-11-05,55,False
2015-11-06,52,False
2015-11-07,44,False
2015-11-08,32,False
2015-11-09,66,False
2015-11-10,67,False
2015-11-11,63,False
2015-11-12,55,False
2015-11-13,55,False
2015-11-14,36,False
2015-11-15,40,False
2015-11-16,50,False
2015-11-17,62,False
2015-11-18,51,False
2015-11-19,62,False
2015-11-20,64,False
2015-11-21,37,False
2015-11-22,34,False
2015-11-23,61,False
2015-11-24,55,False
2015-11-25,46,False
2015-11-26,46,False
2015-11-27,39,False
2015-11-28,38,False
2015-11-29,43,False
2015-11-30,53,False
2015-12-01,60,False
2015-12-02,59,False
2015-12-03,55,False
2015-12-04,70,False
2015-12-05,42,False
2015-12-06,39,False
2015-12-07,55,False
2015-12-08,62,False
2015-12-09,65,False
2015-12-10,68,False
2015-12-11,61,False
2015-12-12,55,False
2015-12-13,48,False
2015-12-14,61,False
2015-12-15,62,False
2015-12-16,54,False
2015-12-17,61,False
2015-12-18,53,False
2015-12-19,42,False
2015-12-20,36,False
2015-12-21,53,False
2015-12-22,56,False
2015-12-23,51,False
2015-12-24,47,False
2015-12-25,45,False
2015-12-26,36,False
2015-12-27,45,False
2015-12-28,63,False
2015-12-29,64,False
2015-12-30,69,False
2015-12-31,56,False
2016-01-01,30,False
2016-01-02,51,False
2016-01-03,33,False
2016-01-04,64,False
2016-01-05,67,False
2016-01-06,49,False
2016-01-07,68,False
2016-01-08,69,False
2016-01-09,51,False
2016-01-10,45,False
2016-01-11,63,False
2016-01-12,76,False
2016-01-13,81,False
2016-01-14,70,False
2016-01-15,68,False
2016-01-16,46,False
2016-01-17,36,False
2016-01-18,67,False
2016-01-19,67,False
2016-01-20,66,False
2016-01-21,70,False
2016-01-22,58,False
2016-01-23,44,False
2016-01-24,50,False
2016-01-25,67,False
2016-01-26,72,False
2016-01-27,64,False
2016-01-28,65,False
2016-01-29,50,False
2016-01-30,45,False
2016-01-31,47,False
2016-02-01,64,False
2016-02-02,62,False
2016-02-03,66,False
2016-02-04,66,False
2016-02-05,60,False
2016-02-06,39,False
2016-02-07,41,False
2016-02-08,54,False
2016-02-09,76,False
2016-02-10,73,False
2016-02-11,59,False
2016-02-12,60,False
2016-02-13,47,False
2016-02-14,44,False
2016-02-15,43,False
2016-02-16,59,False
2016-02-17,73,False
2016-02-18,71,False
2016-02-19,69,False
2016-02-20,39,False
2016-02-21,53,False
2016-02-22,64,False
2016-02-23,66,False
2016-02-24,65,False
2016-02-25,76,False
2016-02-26,55,False
2016-02-27,39,False
2016-02-28,49,False
2016-02-29,59,False
2016-03-01,76,False
2016-03-02,71,False
2016-03-03,72,False
2016-03-04,67,False
2016-03-05,45,False
2016-03-06,38,False
2016-03-07,60,False
2016-03-08,67,False
2016-03-09,51,False
2016-03-10,65,False
2016-03-11,59,False
2016-03-12,43,False
2016-03-13,43,False
2016-03-14,56,False
2016-03-15,61,False
2016-03-16,56,False
2016-03-17,56,False
2016-03-18,53,False
2016-03-19,38,False
2016-03-20,44,False
2016-03-21,65,False
2016-03-22,59,False
2016-03-23,57,False
2016-03-24,65,False
2016-03-25,53,False
2016-03-26,40,False
2016-03-27,39,False
2016-03-28,57,False
2016-03-29,62,False
2016-03-30,62,False
2016-03-31,72,False
2016-04-01,53,False
2016-04-02,42,False
2016-04-03,35,False
2016-04-04,59,False
2016-04-05,57,False
2016-04-06,66,False
2016-04-07,64,False
2016-04-08,54,False
2016-04-09,50,False
2016-04-10,46,False
2016-04-11,60,False
2016-04-12,82,False
2016-04-13,76,False
2016-04-14,56,False
2016-04-15,55,False
2016-04-16,37,False
2016-04-17,37,False
2016-04-18,59,False
2016-04-19,65,False
