date,CSX,isPartial
2011-04-24,57,False
2011-04-25,67,False
2011-04-26,77,False
2011-04-27,62,False
2011-04-28,66,False
2011-04-29,59,False
2011-04-30,54,False
2011-05-01,62,False
2011-05-02,59,False
2011-05-03,78,False
2011-05-04,80,False
2011-05-05,80,False
2011-05-06,60,False
2011-05-07,52,False
2011-05-08,46,False
2011-05-09,57,False
2011-05-10,72,False
2011-05-11,64,False
2011-05-12,65,False
2011-05-13,67,False
2011-05-14,52,False
2011-05-15,55,False
2011-05-16,86,False
2011-05-17,70,False
2011-05-18,60,False
2011-05-19,83,False
2011-05-20,65,False
2011-05-21,46,False
2011-05-22,55,False
2011-05-23,74,False
2011-05-24,83,False
2011-05-25,89,False
2011-05-26,76,False
2011-05-27,57,False
2011-05-28,53,False
2011-05-29,41,False
2011-05-30,52,False
2011-05-31,66,False
2011-06-01,70,False
2011-06-02,68,False
2011-06-03,70,False
2011-06-04,45,False
2011-06-05,57,False
2011-06-06,76,False
2011-06-07,59,False
2011-06-08,72,False
2011-06-09,59,False
2011-06-10,44,False
2011-06-11,46,False
2011-06-12,51,False
2011-06-13,67,False
2011-06-14,65,False
2011-06-15,68,False
2011-06-16,98,False
2011-06-17,70,False
2011-06-18,63,False
2011-06-19,61,False
2011-06-20,55,False
2011-06-21,67,False
2011-06-22,72,False
2011-06-23,79,False
2011-06-24,67,False
2011-06-25,52,False
2011-06-26,58,False
2011-06-27,75,False
2011-06-28,73,False
2011-06-29,72,False
2011-06-30,78,False
2011-07-01,69,False
2011-07-02,49,False
2011-07-03,47,False
2011-07-04,46,False
2011-07-05,68,False
2011-07-06,85,False
2011-07-07,61,False
2011-07-08,76,False
2011-07-09,57,False
2011-07-10,50,False
2011-07-11,91,False
2011-07-12,62,False
2011-07-13,71,False
2011-07-14,74,False
2011-07-15,67,False
2011-07-16,57,False
2011-07-17,47,False
2011-07-18,68,False
2011-07-19,100,False
2011-07-20,92,False
2011-07-21,66,False
2011-07-22,76,False
2011-07-23,61,False
2011-07-24,47,False
2011-07-25,69,False
2011-07-26,64,False
2011-07-27,88,False
2011-07-28,64,False
2011-07-29,54,False
2011-07-30,54,False
2011-07-31,46,False
2011-08-01,64,False
2011-08-02,78,False
2011-08-03,74,False
2011-08-04,66,False
2011-08-05,54,False
2011-08-06,41,False
2011-08-07,52,False
2011-08-08,74,False
2011-08-09,83,False
2011-08-10,84,False
2011-08-11,69,False
2011-08-12,70,False
2011-08-13,59,False
2011-08-14,55,False
2011-08-15,80,False
2011-08-16,69,False
2011-08-17,56,False
2011-08-18,84,False
2011-08-19,73,False
2011-08-20,50,False
2011-08-21,62,False
2011-08-22,68,False
2011-08-23,69,False
2011-08-24,63,False
2011-08-25,62,False
2011-08-26,68,False
2011-08-27,47,False
2011-08-28,63,False
2011-08-29,66,False
2011-08-30,71,False
2011-08-31,67,False
2011-09-01,64,False
2011-09-02,54,False
2011-09-03,54,False
2011-09-04,49,False
2011-09-05,53,False
2011-09-06,76,False
2011-09-07,67,False
2011-09-08,73,False
2011-09-09,51,False
2011-09-10,43,False
2011-09-11,44,False
2011-09-12,64,False
2011-09-13,55,False
2011-09-14,56,False
2011-09-15,83,False
2011-09-16,61,False
2011-09-17,58,False
2011-09-18,46,False
