date,CSX,isPartial
2011-05-11,82,False
2011-05-12,47,False
2011-05-13,64,False
2011-05-14,42,False
2011-05-15,42,False
2011-05-16,93,False
2011-05-17,70,False
2011-05-18,58,False
2011-05-19,63,False
2011-05-20,56,False
2011-05-21,45,False
2011-05-22,51,False
2011-05-23,74,False
2011-05-24,67,False
2011-05-25,79,False
2011-05-26,79,False
2011-05-27,68,False
2011-05-28,56,False
2011-05-29,51,False
2011-05-30,54,False
2011-05-31,73,False
2011-06-01,52,False
2011-06-02,73,False
2011-06-03,66,False
2011-06-04,49,False
2011-06-05,57,False
2011-06-06,72,False
2011-06-07,63,False
2011-06-08,54,False
2011-06-09,60,False
2011-06-10,50,False
2011-06-11,54,False
2011-06-12,62,False
2011-06-13,55,False
2011-06-14,59,False
2011-06-15,52,False
2011-06-16,74,False
2011-06-17,86,False
2011-06-18,51,False
2011-06-19,62,False
2011-06-20,67,False
2011-06-21,80,False
2011-06-22,72,False
2011-06-23,66,False
2011-06-24,85,False
2011-06-25,66,False
2011-06-26,63,False
2011-06-27,74,False
2011-06-28,75,False
2011-06-29,65,False
2011-06-30,64,False
2011-07-01,63,False
2011-07-02,47,False
2011-07-03,43,False
2011-07-04,40,False
2011-07-05,66,False
2011-07-06,77,False
2011-07-07,50,False
2011-07-08,69,False
2011-07-09,50,False
2011-07-10,49,False
2011-07-11,83,False
2011-07-12,46,False
2011-07-13,77,False
2011-07-14,84,False
2011-07-15,70,False
2011-07-16,59,False
2011-07-17,57,False
2011-07-18,57,False
2011-07-19,100,False
2011-07-20,87,False
2011-07-21,66,False
2011-07-22,62,False
2011-07-23,60,False
2011-07-24,46,False
2011-07-25,80,False
2011-07-26,58,False
2011-07-27,87,False
2011-07-28,58,False
2011-07-29,58,False
2011-07-30,46,False
2011-07-31,45,False
2011-08-01,69,False
2011-08-02,92,False
2011-08-03,83,False
2011-08-04,64,False
2011-08-05,51,False
2011-08-06,64,False
2011-08-07,62,False
2011-08-08,74,False
2011-08-09,80,False
2011-08-10,84,False
2011-08-11,70,False
2011-08-12,54,False
2011-08-13,44,False
2011-08-14,43,False
2011-08-15,78,False
2011-08-16,67,False
2011-08-17,60,False
2011-08-18,82,False
2011-08-19,71,False
2011-08-20,51,False
2011-08-21,46,False
2011-08-22,63,False
2011-08-23,53,False
2011-08-24,82,False
2011-08-25,45,False
2011-08-26,56,False
2011-08-27,36,False
2011-08-28,53,False
2011-08-29,56,False
2011-08-30,72,False
2011-08-31,76,False
2011-09-01,65,False
2011-09-02,51,False
2011-09-03,59,False
2011-09-04,45,False
2011-09-05,56,False
2011-09-06,78,False
2011-09-07,51,False
2011-09-08,72,False
2011-09-09,57,False
2011-09-10,43,False
2011-09-11,49,False
2011-09-12,59,False
2011-09-13,61,False
2011-09-14,48,False
2011-09-15,71,False
2011-09-16,66,False
2011-09-17,45,False
2011-09-18,54,False
2011-09-19,81,False
2011-09-20,70,False
2011-09-21,74,False
2011-09-22,64,False
2011-09-23,79,False
2011-09-24,56,False
2011-09-25,60,False
2011-09-26,57,False
2011-09-27,49,False
2011-09-28,68,False
2011-09-29,77,False
2011-09-30,52,False
2011-10-01,43,False
2011-10-02,42,False
2011-10-03,43,False
2011-10-04,92,False
2011-10-05,53,False
2011-10-06,62,False
2011-10-07,61,False
2011-10-08,52,False
2011-10-09,59,False
2011-10-10,66,False
2011-10-11,74,False
2011-10-12,74,False
2011-10-13,57,False
2011-10-14,52,False
2011-10-15,56,False
2011-10-16,36,False
2011-10-17,59,False
2011-10-18,79,False
2011-10-19,62,False
2011-10-20,70,False
2011-10-21,60,False
2011-10-22,47,False
2011-10-23,48,False
2011-10-24,54,False
2011-10-25,65,False
2011-10-26,72,False
2011-10-27,64,False
2011-10-28,57,False
2011-10-29,58,False
2011-10-30,34,False
2011-10-31,58,False
2011-11-01,69,False
2011-11-02,77,False
2011-11-03,66,False
2011-11-04,55,False
2011-11-05,41,False
2011-11-06,46,False
2011-11-07,65,False
2011-11-08,74,False
2011-11-09,68,False
2011-11-10,52,False
2011-11-11,68,False
2011-11-12,41,False
2011-11-13,54,False
2011-11-14,66,False
2011-11-15,52,False
2011-11-16,59,False
2011-11-17,60,False
2011-11-18,60,False
2011-11-19,37,False
2011-11-20,49,False
2011-11-21,45,False
2011-11-22,43,False
2011-11-23,58,False
2011-11-24,26,False
2011-11-25,47,False
2011-11-26,42,False
2011-11-27,49,False
2011-11-28,67,False
2011-11-29,64,False
2011-11-30,75,False
2011-12-01,61,False
2011-12-02,56,False
2011-12-03,46,False
2011-12-04,33,False
2011-12-05,72,False
2011-12-06,62,False
2011-12-07,79,False
2011-12-08,60,False
2011-12-09,70,False
2011-12-10,43,False
2011-12-11,36,False
2011-12-12,41,False
2011-12-13,59,False
2011-12-14,54,False
2011-12-15,80,False
2011-12-16,41,False
2011-12-17,43,False
2011-12-18,54,False
2011-12-19,50,False
2011-12-20,60,False
2011-12-21,62,False
2011-12-22,45,False
2011-12-23,29,False
2011-12-24,51,False
2011-12-25,36,False
2011-12-26,31,False
2011-12-27,66,False
2011-12-28,64,False
2011-12-29,58,False
2011-12-30,43,False
2011-12-31,52,False
2012-01-01,41,False
2012-01-02,58,False
2012-01-03,45,False
2012-01-04,59,False
2012-01-05,70,False
2012-01-06,81,False
2012-01-07,75,False
2012-01-08,56,False
2012-01-09,68,False
2012-01-10,88,False
2012-01-11,83,False
2012-01-12,72,False
2012-01-13,56,False
2012-01-14,63,False
2012-01-15,57,False
2012-01-16,55,False
2012-01-17,77,False
2012-01-18,68,False
2012-01-19,55,False
2012-01-20,61,False
2012-01-21,65,False
2012-01-22,48,False
2012-01-23,65,False
2012-01-24,90,False
2012-01-25,68,False
2012-01-26,76,False
