date,CSX,isPartial
2016-08-08,25,False
2016-08-09,22,False
2016-08-10,27,False
2016-08-11,23,False
2016-08-12,21,False
2016-08-13,15,False
2016-08-14,19,False
2016-08-15,22,False
2016-08-16,28,False
2016-08-17,27,False
2016-08-18,24,False
2016-08-19,22,False
2016-08-20,16,False
2016-08-21,25,False
2016-08-22,24,False
2016-08-23,27,False
2016-08-24,27,False
2016-08-25,25,False
2016-08-26,18,False
2016-08-27,10,False
2016-08-28,17,False
2016-08-29,22,False
2016-08-30,21,False
2016-08-31,22,False
2016-09-01,21,False
2016-09-02,23,False
2016-09-03,17,False
2016-09-04,16,False
2016-09-05,18,False
2016-09-06,30,False
2016-09-07,26,False
2016-09-08,22,False
2016-09-09,22,False
2016-09-10,13,False
2016-09-11,20,False
2016-09-12,17,False
2016-09-13,25,False
2016-09-14,27,False
2016-09-15,24,False
2016-09-16,23,False
2016-09-17,16,False
2016-09-18,15,False
2016-09-19,14,False
2016-09-20,22,False
2016-09-21,23,False
2016-09-22,25,False
2016-09-23,24,False
2016-09-24,18,False
2016-09-25,18,False
2016-09-26,25,False
2016-09-27,25,False
2016-09-28,29,False
2016-09-29,26,False
2016-09-30,23,False
2016-10-01,16,False
2016-10-02,12,False
2016-10-03,26,False
2016-10-04,29,False
2016-10-05,25,False
2016-10-06,27,False
2016-10-07,21,False
2016-10-08,15,False
2016-10-09,15,False
2016-10-10,23,False
2016-10-11,26,False
2016-10-12,32,False
2016-10-13,34,False
2016-10-14,24,False
2016-10-15,17,False
2016-10-16,18,False
2016-10-17,26,False
2016-10-18,27,False
2016-10-19,23,False
2016-10-20,21,False
2016-10-21,16,False
2016-10-22,18,False
2016-10-23,17,False
2016-10-24,23,False
2016-10-25,30,False
2016-10-26,27,False
2016-10-27,26,False
2016-10-28,33,False
2016-10-29,18,False
2016-10-30,14,False
2016-10-31,22,False
2016-11-01,19,False
2016-11-02,26,False
2016-11-03,24,False
2016-11-04,20,False
2016-11-05,19,False
2016-11-06,17,False
2016-11-07,21,False
2016-11-08,31,False
2016-11-09,26,False
2016-11-10,24,False
2016-11-11,23,False
2016-11-12,26,False
2016-11-13,19,False
2016-11-14,25,False
2016-11-15,32,False
2016-11-16,27,False
2016-11-17,25,False
2016-11-18,27,False
2016-11-19,17,False
2016-11-20,21,False
2016-11-21,24,False
2016-11-22,21,False
2016-11-23,21,False
2016-11-24,17,False
2016-11-25,19,False
2016-11-26,17,False
2016-11-27,15,False
2016-11-28,24,False
2016-11-29,22,False
2016-11-30,29,False
2016-12-01,27,False
2016-12-02,27,False
2016-12-03,19,False
2016-12-04,19,False
2016-12-05,26,False
2016-12-06,30,False
2016-12-07,27,False
2016-12-08,29,False
2016-12-09,26,False
2016-12-10,17,False
2016-12-11,18,False
2016-12-12,20,False
2016-12-13,28,False
2016-12-14,24,False
2016-12-15,30,False
2016-12-16,26,False
2016-12-17,23,False
2016-12-18,17,False
2016-12-19,20,False
2016-12-20,29,False
2016-12-21,25,False
2016-12-22,24,False
2016-12-23,23,False
2016-12-24,19,False
2016-12-25,13,False
2016-12-26,15,False
2016-12-27,24,False
2016-12-28,21,False
2016-12-29,26,False
2016-12-30,27,False
2016-12-31,16,False
2017-01-01,11,False
2017-01-02,20,False
2017-01-03,22,False
2017-01-04,29,False
2017-01-05,24,False
2017-01-06,24,False
2017-01-07,17,False
2017-01-08,16,False
2017-01-09,26,False
2017-01-10,24,False
2017-01-11,25,False
2017-01-12,33,False
2017-01-13,25,False
2017-01-14,16,False
2017-01-15,19,False
2017-01-16,25,False
2017-01-17,29,False
2017-01-18,28,False
2017-01-19,100,False
