date,CSX,isPartial
2014-12-01,49,False
2014-12-02,46,False
2014-12-03,38,False
2014-12-04,60,False
2014-12-05,37,False
2014-12-06,30,False
2014-12-07,25,False
2014-12-08,39,False
2014-12-09,40,False
2014-12-10,34,False
2014-12-11,38,False
2014-12-12,46,False
2014-12-13,32,False
2014-12-14,33,False
2014-12-15,38,False
2014-12-16,44,False
2014-12-17,45,False
2014-12-18,40,False
2014-12-19,46,False
2014-12-20,27,False
2014-12-21,31,False
2014-12-22,38,False
2014-12-23,36,False
2014-12-24,33,False
2014-12-25,31,False
2014-12-26,41,False
2014-12-27,30,False
2014-12-28,31,False
2014-12-29,42,False
2014-12-30,53,False
2014-12-31,34,False
2015-01-01,34,False
2015-01-02,37,False
2015-01-03,37,False
2015-01-04,32,False
2015-01-05,39,False
2015-01-06,43,False
2015-01-07,48,False
2015-01-08,33,False
2015-01-09,42,False
2015-01-10,39,False
2015-01-11,31,False
2015-01-12,39,False
2015-01-13,48,False
2015-01-14,49,False
2015-01-15,52,False
2015-01-16,38,False
2015-01-17,36,False
2015-01-18,26,False
2015-01-19,41,False
2015-01-20,47,False
2015-01-21,47,False
2015-01-22,47,False
2015-01-23,47,False
2015-01-24,37,False
2015-01-25,27,False
2015-01-26,48,False
2015-01-27,45,False
2015-01-28,53,False
2015-01-29,49,False
2015-01-30,42,False
2015-01-31,35,False
2015-02-01,26,False
2015-02-02,31,False
2015-02-03,49,False
2015-02-04,45,False
2015-02-05,39,False
2015-02-06,39,False
2015-02-07,29,False
2015-02-08,31,False
2015-02-09,41,False
2015-02-10,47,False
2015-02-11,38,False
2015-02-12,42,False
2015-02-13,35,False
2015-02-14,30,False
2015-02-15,37,False
2015-02-16,41,False
2015-02-17,100,False
2015-02-18,64,False
2015-02-19,50,False
2015-02-20,42,False
2015-02-21,25,False
2015-02-22,33,False
2015-02-23,40,False
2015-02-24,47,False
2015-02-25,38,False
2015-02-26,40,False
2015-02-27,40,False
2015-02-28,27,False
2015-03-01,33,False
2015-03-02,33,False
2015-03-03,40,False
2015-03-04,51,False
2015-03-05,39,False
2015-03-06,33,False
2015-03-07,28,False
2015-03-08,29,False
2015-03-09,40,False
2015-03-10,36,False
2015-03-11,31,False
2015-03-12,45,False
2015-03-13,31,False
2015-03-14,32,False
2015-03-15,20,False
2015-03-16,32,False
2015-03-17,38,False
2015-03-18,30,False
2015-03-19,45,False
2015-03-20,30,False
2015-03-21,38,False
2015-03-22,28,False
2015-03-23,40,False
2015-03-24,41,False
2015-03-25,45,False
2015-03-26,47,False
2015-03-27,31,False
2015-03-28,30,False
2015-03-29,26,False
2015-03-30,41,False
2015-03-31,34,False
2015-04-01,51,False
2015-04-02,46,False
2015-04-03,38,False
2015-04-04,22,False
2015-04-05,45,False
2015-04-06,41,False
2015-04-07,44,False
2015-04-08,45,False
2015-04-09,45,False
2015-04-10,41,False
2015-04-11,34,False
2015-04-12,32,False
2015-04-13,45,False
2015-04-14,42,False
2015-04-15,48,False
2015-04-16,45,False
2015-04-17,40,False
2015-04-18,29,False
2015-04-19,30,False
2015-04-20,40,False
2015-04-21,46,False
2015-04-22,53,False
2015-04-23,47,False
2015-04-24,40,False
2015-04-25,31,False
2015-04-26,33,False
2015-04-27,31,False
2015-04-28,45,False
2015-04-29,46,False
2015-04-30,39,False
2015-05-01,33,False
2015-05-02,24,False
2015-05-03,28,False
2015-05-04,46,False
2015-05-05,44,False
2015-05-06,45,False
2015-05-07,40,False
2015-05-08,31,False
2015-05-09,28,False
2015-05-10,30,False
2015-05-11,43,False
2015-05-12,45,False
2015-05-13,47,False
2015-05-14,46,False
2015-05-15,31,False
2015-05-16,35,False
2015-05-17,31,False
2015-05-18,41,False
2015-05-19,38,False
2015-05-20,42,False
2015-05-21,40,False
2015-05-22,33,False
2015-05-23,33,False
2015-05-24,22,False
2015-05-25,32,False
2015-05-26,40,False
2015-05-27,43,False
2015-05-28,58,False
2015-05-29,43,False
2015-05-30,30,False
2015-05-31,24,False
2015-06-01,39,False
2015-06-02,36,False
2015-06-03,32,False
2015-06-04,38,False
2015-06-05,27,False
2015-06-06,27,False
2015-06-07,23,False
2015-06-08,37,False
2015-06-09,40,False
2015-06-10,41,False
2015-06-11,46,False
2015-06-12,39,False
2015-06-13,30,False
2015-06-14,23,False
2015-06-15,37,False
2015-06-16,40,False
2015-06-17,35,False
2015-06-18,31,False
2015-06-19,42,False
2015-06-20,25,False
2015-06-21,34,False
2015-06-22,46,False
2015-06-23,39,False
2015-06-24,36,False
2015-06-25,43,False
2015-06-26,34,False
2015-06-27,26,False
2015-06-28,28,False
2015-06-29,45,False
2015-06-30,41,False
2015-07-01,49,False
2015-07-02,64,False
2015-07-03,39,False
2015-07-04,25,False
2015-07-05,32,False
2015-07-06,41,False
2015-07-07,42,False
2015-07-08,37,False
2015-07-09,44,False
2015-07-10,40,False
2015-07-11,31,False
2015-07-12,30,False
2015-07-13,38,False
2015-07-14,49,False
2015-07-15,40,False
2015-07-16,38,False
2015-07-17,40,False
2015-07-18,30,False
2015-07-19,28,False
2015-07-20,43,False
2015-07-21,45,False
2015-07-22,44,False
2015-07-23,48,False
2015-07-24,36,False
2015-07-25,38,False
2015-07-26,20,False
2015-07-27,43,False
2015-07-28,37,False
2015-07-29,41,False
2015-07-30,42,False
2015-07-31,34,False
2015-08-01,22,False
2015-08-02,26,False
2015-08-03,37,False
2015-08-04,37,False
2015-08-05,41,False
2015-08-06,48,False
2015-08-07,41,False
2015-08-08,24,False
2015-08-09,25,False
2015-08-10,39,False
2015-08-11,38,False
2015-08-12,37,False
2015-08-13,37,False
2015-08-14,37,False
2015-08-15,34,False
2015-08-16,29,False
2015-08-17,36,False
2015-08-18,37,False
