date,CSX,isPartial
2017-09-26,31,False
2017-09-27,33,False
2017-09-28,36,False
2017-09-29,27,False
2017-09-30,18,False
2017-10-01,17,False
2017-10-02,27,False
2017-10-03,25,False
2017-10-04,32,False
2017-10-05,32,False
2017-10-06,32,False
