date,CSX,isPartial
2013-06-29,67,False
2013-06-30,53,False
2013-07-01,70,False
2013-07-02,81,False
2013-07-03,58,False
2013-07-04,41,False
2013-07-05,59,False
2013-07-06,52,False
2013-07-07,56,False
2013-07-08,83,False
2013-07-09,75,False
2013-07-10,69,False
2013-07-11,77,False
2013-07-12,57,False
2013-07-13,42,False
2013-07-14,56,False
2013-07-15,70,False
2013-07-16,80,False
2013-07-17,89,False
2013-07-18,60,False
2013-07-19,87,False
2013-07-20,63,False
2013-07-21,66,False
2013-07-22,71,False
2013-07-23,69,False
2013-07-24,88,False
2013-07-25,74,False
2013-07-26,62,False
2013-07-27,46,False
2013-07-28,62,False
2013-07-29,71,False
2013-07-30,84,False
2013-07-31,76,False
2013-08-01,59,False
2013-08-02,75,False
2013-08-03,57,False
2013-08-04,52,False
2013-08-05,68,False
2013-08-06,85,False
2013-08-07,89,False
2013-08-08,100,False
2013-08-09,67,False
2013-08-10,55,False
2013-08-11,66,False
2013-08-12,73,False
2013-08-13,82,False
2013-08-14,67,False
2013-08-15,75,False
2013-08-16,73,False
2013-08-17,31,False
2013-08-18,50,False
2013-08-19,78,False
2013-08-20,69,False
2013-08-21,62,False
2013-08-22,81,False
2013-08-23,50,False
2013-08-24,59,False
2013-08-25,47,False
2013-08-26,80,False
2013-08-27,66,False
2013-08-28,88,False
2013-08-29,74,False
2013-08-30,70,False
2013-08-31,41,False
2013-09-01,50,False
2013-09-02,53,False
2013-09-03,70,False
2013-09-04,66,False
2013-09-05,81,False
2013-09-06,62,False
2013-09-07,52,False
2013-09-08,50,False
2013-09-09,58,False
2013-09-10,62,False
2013-09-11,74,False
2013-09-12,60,False
2013-09-13,73,False
2013-09-14,55,False
2013-09-15,51,False
2013-09-16,65,False
2013-09-17,71,False
2013-09-18,75,False
2013-09-19,62,False
2013-09-20,53,False
2013-09-21,38,False
2013-09-22,38,False
2013-09-23,59,False
2013-09-24,53,False
2013-09-25,77,False
2013-09-26,69,False
2013-09-27,60,False
2013-09-28,43,False
2013-09-29,36,False
2013-09-30,58,False
2013-10-01,86,False
2013-10-02,64,False
2013-10-03,67,False
2013-10-04,51,False
2013-10-05,48,False
