date,CSX,isPartial
2013-02-19,57,False
2013-02-20,63,False
2013-02-21,62,False
2013-02-22,49,False
2013-02-23,32,False
2013-02-24,42,False
2013-02-25,54,False
2013-02-26,53,False
2013-02-27,56,False
2013-02-28,62,False
2013-03-01,44,False
2013-03-02,36,False
2013-03-03,43,False
2013-03-04,50,False
2013-03-05,68,False
2013-03-06,64,False
2013-03-07,53,False
2013-03-08,45,False
2013-03-09,41,False
2013-03-10,33,False
2013-03-11,51,False
2013-03-12,68,False
2013-03-13,41,False
2013-03-14,50,False
2013-03-15,48,False
2013-03-16,39,False
2013-03-17,27,False
2013-03-18,42,False
2013-03-19,37,False
2013-03-20,52,False
2013-03-21,59,False
2013-03-22,66,False
2013-03-23,41,False
2013-03-24,43,False
2013-03-25,55,False
2013-03-26,55,False
2013-03-27,45,False
2013-03-28,54,False
2013-03-29,40,False
2013-03-30,31,False
2013-03-31,37,False
2013-04-01,43,False
2013-04-02,49,False
2013-04-03,51,False
2013-04-04,49,False
2013-04-05,55,False
2013-04-06,38,False
2013-04-07,44,False
2013-04-08,56,False
2013-04-09,46,False
2013-04-10,58,False
2013-04-11,50,False
2013-04-12,42,False
2013-04-13,32,False
2013-04-14,39,False
2013-04-15,62,False
2013-04-16,63,False
2013-04-17,65,False
2013-04-18,58,False
2013-04-19,53,False
2013-04-20,32,False
2013-04-21,38,False
2013-04-22,49,False
2013-04-23,55,False
2013-04-24,65,False
2013-04-25,66,False
2013-04-26,38,False
2013-04-27,36,False
2013-04-28,32,False
2013-04-29,48,False
2013-04-30,49,False
2013-05-01,50,False
2013-05-02,47,False
2013-05-03,42,False
2013-05-04,48,False
2013-05-05,42,False
2013-05-06,54,False
2013-05-07,59,False
2013-05-08,50,False
2013-05-09,58,False
2013-05-10,47,False
2013-05-11,44,False
2013-05-12,37,False
2013-05-13,56,False
2013-05-14,42,False
2013-05-15,57,False
2013-05-16,39,False
2013-05-17,41,False
2013-05-18,27,False
2013-05-19,40,False
2013-05-20,54,False
2013-05-21,39,False
2013-05-22,55,False
2013-05-23,54,False
2013-05-24,50,False
2013-05-25,37,False
2013-05-26,36,False
2013-05-27,30,False
2013-05-28,100,False
2013-05-29,72,False
2013-05-30,61,False
2013-05-31,57,False
2013-06-01,27,False
2013-06-02,51,False
2013-06-03,56,False
2013-06-04,56,False
2013-06-05,62,False
2013-06-06,53,False
2013-06-07,42,False
2013-06-08,46,False
2013-06-09,39,False
2013-06-10,60,False
2013-06-11,50,False
2013-06-12,57,False
2013-06-13,42,False
2013-06-14,52,False
2013-06-15,31,False
2013-06-16,35,False
2013-06-17,41,False
2013-06-18,55,False
2013-06-19,46,False
2013-06-20,49,False
2013-06-21,36,False
2013-06-22,40,False
2013-06-23,27,False
2013-06-24,42,False
2013-06-25,52,False
2013-06-26,64,False
2013-06-27,62,False
2013-06-28,60,False
2013-06-29,47,False
2013-06-30,36,False
2013-07-01,53,False
2013-07-02,63,False
2013-07-03,50,False
2013-07-04,35,False
2013-07-05,48,False
2013-07-06,36,False
2013-07-07,39,False
2013-07-08,53,False
2013-07-09,49,False
2013-07-10,62,False
2013-07-11,66,False
2013-07-12,55,False
2013-07-13,30,False
2013-07-14,36,False
2013-07-15,54,False
2013-07-16,54,False
2013-07-17,65,False
2013-07-18,48,False
2013-07-19,55,False
2013-07-20,35,False
2013-07-21,46,False
2013-07-22,53,False
2013-07-23,59,False
2013-07-24,50,False
2013-07-25,64,False
2013-07-26,53,False
2013-07-27,33,False
2013-07-28,36,False
2013-07-29,60,False
2013-07-30,72,False
2013-07-31,54,False
2013-08-01,54,False
2013-08-02,54,False
2013-08-03,38,False
2013-08-04,48,False
2013-08-05,56,False
2013-08-06,59,False
2013-08-07,66,False
2013-08-08,55,False
2013-08-09,42,False
2013-08-10,36,False
2013-08-11,41,False
2013-08-12,71,False
2013-08-13,63,False
2013-08-14,55,False
2013-08-15,55,False
2013-08-16,45,False
2013-08-17,34,False
2013-08-18,31,False
2013-08-19,56,False
2013-08-20,57,False
2013-08-21,60,False
2013-08-22,58,False
2013-08-23,55,False
2013-08-24,33,False
2013-08-25,34,False
2013-08-26,35,False
2013-08-27,61,False
2013-08-28,69,False
2013-08-29,44,False
2013-08-30,45,False
2013-08-31,25,False
2013-09-01,37,False
2013-09-02,30,False
2013-09-03,53,False
2013-09-04,50,False
2013-09-05,41,False
2013-09-06,51,False
2013-09-07,31,False
2013-09-08,46,False
2013-09-09,45,False
2013-09-10,51,False
2013-09-11,54,False
2013-09-12,50,False
2013-09-13,57,False
2013-09-14,29,False
2013-09-15,37,False
2013-09-16,41,False
2013-09-17,43,False
2013-09-18,52,False
2013-09-19,53,False
2013-09-20,52,False
2013-09-21,17,False
2013-09-22,31,False
2013-09-23,42,False
2013-09-24,44,False
2013-09-25,49,False
2013-09-26,39,False
2013-09-27,36,False
2013-09-28,37,False
2013-09-29,30,False
2013-09-30,43,False
2013-10-01,54,False
2013-10-02,42,False
2013-10-03,51,False
2013-10-04,43,False
2013-10-05,43,False
2013-10-06,31,False
2013-10-07,33,False
2013-10-08,49,False
2013-10-09,53,False
2013-10-10,53,False
2013-10-11,41,False
2013-10-12,28,False
2013-10-13,38,False
2013-10-14,54,False
2013-10-15,55,False
2013-10-16,65,False
2013-10-17,54,False
2013-10-18,47,False
2013-10-19,26,False
2013-10-20,39,False
2013-10-21,44,False
2013-10-22,46,False
2013-10-23,54,False
2013-10-24,51,False
2013-10-25,49,False
2013-10-26,35,False
2013-10-27,46,False
2013-10-28,47,False
2013-10-29,47,False
2013-10-30,43,False
2013-10-31,45,False
2013-11-01,52,False
2013-11-02,38,False
2013-11-03,25,False
2013-11-04,47,False
2013-11-05,47,False
2013-11-06,57,False
