date,CSX,isPartial
2012-04-17,66,False
2012-04-18,80,False
2012-04-19,60,False
2012-04-20,57,False
2012-04-21,73,False
2012-04-22,59,False
2012-04-23,67,False
2012-04-24,66,False
2012-04-25,63,False
2012-04-26,70,False
2012-04-27,54,False
2012-04-28,57,False
2012-04-29,51,False
2012-04-30,53,False
2012-05-01,82,False
2012-05-02,75,False
2012-05-03,60,False
2012-05-04,61,False
2012-05-05,35,False
2012-05-06,41,False
2012-05-07,55,False
2012-05-08,73,False
2012-05-09,52,False
2012-05-10,47,False
2012-05-11,74,False
2012-05-12,54,False
2012-05-13,54,False
2012-05-14,54,False
2012-05-15,47,False
2012-05-16,52,False
2012-05-17,59,False
2012-05-18,57,False
2012-05-19,50,False
2012-05-20,35,False
2012-05-21,61,False
2012-05-22,65,False
2012-05-23,58,False
2012-05-24,62,False
2012-05-25,56,False
2012-05-26,34,False
2012-05-27,36,False
2012-05-28,56,False
2012-05-29,58,False
2012-05-30,76,False
2012-05-31,65,False
2012-06-01,57,False
2012-06-02,48,False
2012-06-03,51,False
2012-06-04,67,False
