date,CSX,isPartial
2015-04-10,66,False
2015-04-11,49,False
2015-04-12,45,False
2015-04-13,74,False
2015-04-14,77,False
2015-04-15,77,False
2015-04-16,80,False
2015-04-17,69,False
2015-04-18,35,False
2015-04-19,37,False
2015-04-20,63,False
2015-04-21,92,False
2015-04-22,80,False
2015-04-23,72,False
2015-04-24,61,False
2015-04-25,54,False
2015-04-26,44,False
2015-04-27,55,False
2015-04-28,56,False
2015-04-29,78,False
2015-04-30,50,False
2015-05-01,55,False
2015-05-02,38,False
2015-05-03,40,False
2015-05-04,66,False
2015-05-05,59,False
2015-05-06,75,False
2015-05-07,59,False
2015-05-08,58,False
2015-05-09,43,False
2015-05-10,39,False
2015-05-11,59,False
2015-05-12,68,False
2015-05-13,64,False
2015-05-14,56,False
2015-05-15,63,False
2015-05-16,42,False
2015-05-17,50,False
2015-05-18,62,False
2015-05-19,65,False
2015-05-20,57,False
2015-05-21,56,False
2015-05-22,50,False
2015-05-23,43,False
2015-05-24,30,False
2015-05-25,40,False
2015-05-26,64,False
2015-05-27,70,False
2015-05-28,88,False
2015-05-29,67,False
2015-05-30,56,False
2015-05-31,33,False
2015-06-01,64,False
2015-06-02,61,False
2015-06-03,42,False
2015-06-04,52,False
2015-06-05,41,False
2015-06-06,36,False
2015-06-07,28,False
2015-06-08,64,False
2015-06-09,56,False
2015-06-10,57,False
2015-06-11,69,False
2015-06-12,50,False
2015-06-13,51,False
2015-06-14,29,False
2015-06-15,53,False
2015-06-16,62,False
2015-06-17,52,False
2015-06-18,41,False
2015-06-19,54,False
2015-06-20,37,False
2015-06-21,48,False
2015-06-22,49,False
2015-06-23,68,False
2015-06-24,75,False
2015-06-25,64,False
2015-06-26,57,False
2015-06-27,39,False
2015-06-28,44,False
2015-06-29,66,False
2015-06-30,45,False
2015-07-01,78,False
2015-07-02,100,False
2015-07-03,54,False
2015-07-04,43,False
2015-07-05,41,False
2015-07-06,58,False
2015-07-07,72,False
2015-07-08,68,False
2015-07-09,49,False
2015-07-10,65,False
2015-07-11,43,False
2015-07-12,48,False
2015-07-13,54,False
2015-07-14,73,False
2015-07-15,69,False
2015-07-16,63,False
2015-07-17,59,False
2015-07-18,48,False
2015-07-19,40,False
2015-07-20,54,False
2015-07-21,56,False
2015-07-22,72,False
2015-07-23,69,False
2015-07-24,63,False
2015-07-25,55,False
2015-07-26,31,False
2015-07-27,67,False
2015-07-28,58,False
2015-07-29,73,False
2015-07-30,65,False
2015-07-31,55,False
2015-08-01,36,False
2015-08-02,45,False
2015-08-03,55,False
