date,CSX,isPartial
2010-08-24,67,False
2010-08-25,50,False
2010-08-26,67,False
2010-08-27,63,False
2010-08-28,47,False
2010-08-29,53,False
2010-08-30,64,False
2010-08-31,75,False
2010-09-01,50,False
2010-09-02,71,False
2010-09-03,64,False
2010-09-04,52,False
2010-09-05,26,False
2010-09-06,50,False
2010-09-07,83,False
2010-09-08,65,False
2010-09-09,57,False
2010-09-10,53,False
2010-09-11,39,False
2010-09-12,75,False
2010-09-13,39,False
2010-09-14,59,False
2010-09-15,61,False
2010-09-16,51,False
2010-09-17,58,False
2010-09-18,52,False
2010-09-19,55,False
2010-09-20,76,False
2010-09-21,86,False
2010-09-22,48,False
2010-09-23,36,False
2010-09-24,75,False
2010-09-25,50,False
2010-09-26,42,False
2010-09-27,63,False
2010-09-28,67,False
2010-09-29,40,False
2010-09-30,60,False
2010-10-01,57,False
2010-10-02,54,False
2010-10-03,53,False
2010-10-04,47,False
2010-10-05,77,False
2010-10-06,56,False
2010-10-07,58,False
2010-10-08,76,False
2010-10-09,44,False
2010-10-10,41,False
2010-10-11,63,False
2010-10-12,100,False
2010-10-13,90,False
2010-10-14,71,False
2010-10-15,72,False
2010-10-16,45,False
2010-10-17,43,False
2010-10-18,75,False
2010-10-19,62,False
2010-10-20,68,False
2010-10-21,84,False
2010-10-22,60,False
2010-10-23,34,False
2010-10-24,37,False
2010-10-25,57,False
2010-10-26,79,False
2010-10-27,61,False
2010-10-28,64,False
2010-10-29,59,False
2010-10-30,55,False
2010-10-31,66,False
2010-11-01,56,False
2010-11-02,56,False
2010-11-03,70,False
2010-11-04,74,False
2010-11-05,60,False
2010-11-06,48,False
2010-11-07,46,False
2010-11-08,64,False
2010-11-09,61,False
2010-11-10,69,False
2010-11-11,65,False
2010-11-12,64,False
2010-11-13,50,False
2010-11-14,51,False
2010-11-15,85,False
2010-11-16,72,False
2010-11-17,77,False
2010-11-18,57,False
2010-11-19,65,False
2010-11-20,49,False
2010-11-21,55,False
2010-11-22,60,False
2010-11-23,57,False
2010-11-24,67,False
2010-11-25,46,False
2010-11-26,41,False
2010-11-27,60,False
2010-11-28,46,False
2010-11-29,63,False
