date,CSX,isPartial
2017-10-06,31,False
2017-10-07,21,False
2017-10-08,21,False
2017-10-09,26,False
2017-10-10,33,False
2017-10-11,37,False
2017-10-12,36,False
2017-10-13,34,False
2017-10-14,21,False
2017-10-15,21,False
2017-10-16,33,False
2017-10-17,38,False
2017-10-18,35,False
2017-10-19,35,False
2017-10-20,30,False
2017-10-21,20,False
2017-10-22,16,False
2017-10-23,30,False
2017-10-24,32,False
2017-10-25,38,False
2017-10-26,31,False
2017-10-27,34,False
2017-10-28,20,False
2017-10-29,15,False
2017-10-30,31,False
2017-10-31,35,False
2017-11-01,28,False
2017-11-02,36,False
2017-11-03,32,False
2017-11-04,19,False
2017-11-05,18,False
2017-11-06,32,False
2017-11-07,33,False
2017-11-08,32,False
2017-11-09,28,False
2017-11-10,30,False
2017-11-11,21,False
2017-11-12,23,False
2017-11-13,31,False
2017-11-14,28,False
2017-11-15,28,False
2017-11-16,30,False
2017-11-17,31,False
2017-11-18,22,False
2017-11-19,21,False
2017-11-20,27,False
2017-11-21,31,False
2017-11-22,27,False
2017-11-23,20,False
2017-11-24,24,False
2017-11-25,19,False
2017-11-26,20,False
2017-11-27,30,False
2017-11-28,34,False
2017-11-29,32,False
2017-11-30,38,False
2017-12-01,34,False
2017-12-02,19,False
2017-12-03,19,False
2017-12-04,36,False
2017-12-05,33,False
2017-12-06,33,False
2017-12-07,31,False
2017-12-08,31,False
2017-12-09,23,False
2017-12-10,19,False
2017-12-11,35,False
2017-12-12,26,False
2017-12-13,33,False
2017-12-14,32,False
2017-12-15,74,False
2017-12-16,75,False
2017-12-17,89,False
2017-12-18,100,False
2017-12-19,54,False
2017-12-20,49,False
2017-12-21,39,False
2017-12-22,37,False
2017-12-23,30,False
2017-12-24,22,False
2017-12-25,20,False
2017-12-26,30,False
2017-12-27,32,False
2017-12-28,38,False
2017-12-29,33,False
2017-12-30,24,False
2017-12-31,22,False
2018-01-01,17,False
2018-01-02,32,False
2018-01-03,39,False
2018-01-04,35,False
2018-01-05,32,False
2018-01-06,20,False
2018-01-07,23,False
2018-01-08,34,False
2018-01-09,34,False
2018-01-10,35,False
2018-01-11,32,False
2018-01-12,35,False
2018-01-13,25,False
2018-01-14,22,False
2018-01-15,29,False
2018-01-16,45,False
2018-01-17,40,False
2018-01-18,40,False
2018-01-19,33,False
2018-01-20,20,False
2018-01-21,21,False
2018-01-22,32,False
2018-01-23,41,False
2018-01-24,36,False
2018-01-25,40,False
2018-01-26,36,False
2018-01-27,21,False
2018-01-28,21,False
2018-01-29,31,False
2018-01-30,35,False
2018-01-31,36,False
2018-02-01,35,False
2018-02-02,28,False
2018-02-03,23,False
2018-02-04,48,False
2018-02-05,49,False
2018-02-06,45,False
2018-02-07,39,False
2018-02-08,32,False
2018-02-09,37,False
2018-02-10,24,False
2018-02-11,21,False
2018-02-12,34,False
2018-02-13,37,False
2018-02-14,33,False
2018-02-15,32,False
2018-02-16,34,False
2018-02-17,19,False
2018-02-18,20,False
2018-02-19,27,False
2018-02-20,26,False
2018-02-21,27,False
2018-02-22,29,False
2018-02-23,29,False
2018-02-24,22,False
2018-02-25,22,False
2018-02-26,32,False
2018-02-27,30,False
2018-02-28,28,False
2018-03-01,41,False
2018-03-02,28,False
2018-03-03,23,False
2018-03-04,21,False
2018-03-05,32,False
2018-03-06,35,False
2018-03-07,36,False
2018-03-08,32,False
2018-03-09,31,False
2018-03-10,18,False
2018-03-11,20,False
2018-03-12,27,False
2018-03-13,32,False
2018-03-14,27,False
2018-03-15,28,False
2018-03-16,26,False
2018-03-17,23,False
2018-03-18,20,False
2018-03-19,30,False
2018-03-20,27,False
2018-03-21,26,False
2018-03-22,33,False
2018-03-23,31,False
2018-03-24,21,False
2018-03-25,19,False
2018-03-26,27,False
2018-03-27,31,False
2018-03-28,34,False
2018-03-29,31,False
2018-03-30,19,False
2018-03-31,16,False
2018-04-01,17,False
2018-04-02,33,False
2018-04-03,26,False
2018-04-04,29,False
2018-04-05,31,False
2018-04-06,29,False
2018-04-07,22,False
2018-04-08,19,False
2018-04-09,26,False
2018-04-10,33,False
2018-04-11,29,False
2018-04-12,28,False
2018-04-13,26,False
2018-04-14,15,False
2018-04-15,17,False
2018-04-16,25,False
2018-04-17,36,False
2018-04-18,35,False
2018-04-19,33,False
2018-04-20,28,False
2018-04-21,21,False
2018-04-22,23,False
2018-04-23,25,False
2018-04-24,30,False
2018-04-25,33,False
2018-04-26,28,False
2018-04-27,27,False
2018-04-28,16,False
2018-04-29,22,False
2018-04-30,28,False
2018-05-01,34,False
2018-05-02,29,False
2018-05-03,30,False
2018-05-04,26,False
2018-05-05,21,False
2018-05-06,21,False
2018-05-07,27,False
2018-05-08,28,False
2018-05-09,30,False
2018-05-10,35,False
2018-05-11,33,False
2018-05-12,23,False
2018-05-13,18,False
2018-05-14,32,False
2018-05-15,29,False
2018-05-16,31,False
2018-05-17,30,False
2018-05-18,28,False
2018-05-19,24,False
2018-05-20,26,False
2018-05-21,26,False
2018-05-22,34,False
2018-05-23,26,False
2018-05-24,28,False
2018-05-25,27,False
2018-05-26,20,False
2018-05-27,16,False
2018-05-28,19,False
2018-05-29,26,False
2018-05-30,31,False
2018-05-31,35,False
2018-06-01,29,False
