date,CSX,isPartial
2012-10-12,58,False
2012-10-13,43,False
2012-10-14,38,False
2012-10-15,69,False
2012-10-16,65,False
2012-10-17,68,False
2012-10-18,59,False
2012-10-19,54,False
2012-10-20,42,False
2012-10-21,67,False
2012-10-22,63,False
2012-10-23,53,False
2012-10-24,59,False
2012-10-25,57,False
2012-10-26,37,False
2012-10-27,37,False
2012-10-28,33,False
2012-10-29,49,False
2012-10-30,50,False
2012-10-31,69,False
2012-11-01,59,False
2012-11-02,46,False
2012-11-03,31,False
2012-11-04,43,False
2012-11-05,50,False
2012-11-06,64,False
2012-11-07,57,False
2012-11-08,54,False
2012-11-09,55,False
2012-11-10,46,False
2012-11-11,38,False
2012-11-12,49,False
2012-11-13,65,False
2012-11-14,56,False
2012-11-15,63,False
2012-11-16,58,False
2012-11-17,38,False
2012-11-18,41,False
2012-11-19,50,False
2012-11-20,64,False
2012-11-21,44,False
2012-11-22,32,False
2012-11-23,27,False
2012-11-24,48,False
2012-11-25,33,False
2012-11-26,47,False
2012-11-27,61,False
2012-11-28,48,False
2012-11-29,51,False
2012-11-30,51,False
2012-12-01,44,False
2012-12-02,32,False
2012-12-03,54,False
2012-12-04,50,False
2012-12-05,58,False
2012-12-06,44,False
2012-12-07,41,False
2012-12-08,38,False
2012-12-09,30,False
2012-12-10,57,False
2012-12-11,47,False
2012-12-12,42,False
2012-12-13,53,False
2012-12-14,60,False
2012-12-15,52,False
2012-12-16,37,False
2012-12-17,47,False
2012-12-18,57,False
2012-12-19,46,False
2012-12-20,52,False
2012-12-21,44,False
2012-12-22,44,False
2012-12-23,50,False
2012-12-24,35,False
2012-12-25,35,False
2012-12-26,44,False
2012-12-27,53,False
2012-12-28,47,False
2012-12-29,45,False
2012-12-30,44,False
2012-12-31,51,False
2013-01-01,34,False
2013-01-02,57,False
2013-01-03,67,False
2013-01-04,56,False
2013-01-05,50,False
2013-01-06,49,False
2013-01-07,62,False
2013-01-08,63,False
2013-01-09,51,False
2013-01-10,61,False
2013-01-11,50,False
2013-01-12,40,False
2013-01-13,42,False
2013-01-14,64,False
2013-01-15,49,False
2013-01-16,63,False
2013-01-17,55,False
2013-01-18,59,False
2013-01-19,36,False
2013-01-20,39,False
2013-01-21,41,False
2013-01-22,55,False
2013-01-23,54,False
2013-01-24,67,False
2013-01-25,57,False
2013-01-26,38,False
2013-01-27,49,False
2013-01-28,68,False
2013-01-29,53,False
2013-01-30,82,False
2013-01-31,57,False
2013-02-01,70,False
2013-02-02,55,False
2013-02-03,39,False
2013-02-04,57,False
2013-02-05,53,False
2013-02-06,54,False
2013-02-07,51,False
2013-02-08,57,False
2013-02-09,41,False
2013-02-10,39,False
2013-02-11,59,False
2013-02-12,59,False
2013-02-13,50,False
2013-02-14,50,False
2013-02-15,52,False
2013-02-16,35,False
2013-02-17,40,False
2013-02-18,51,False
2013-02-19,62,False
2013-02-20,66,False
2013-02-21,47,False
2013-02-22,64,False
2013-02-23,40,False
2013-02-24,52,False
2013-02-25,51,False
2013-02-26,68,False
2013-02-27,52,False
2013-02-28,61,False
2013-03-01,54,False
2013-03-02,51,False
2013-03-03,47,False
2013-03-04,49,False
2013-03-05,52,False
2013-03-06,71,False
2013-03-07,58,False
2013-03-08,49,False
2013-03-09,39,False
2013-03-10,34,False
2013-03-11,64,False
2013-03-12,52,False
2013-03-13,53,False
2013-03-14,47,False
2013-03-15,61,False
2013-03-16,54,False
2013-03-17,38,False
2013-03-18,49,False
2013-03-19,66,False
2013-03-20,65,False
2013-03-21,65,False
2013-03-22,55,False
2013-03-23,48,False
2013-03-24,46,False
2013-03-25,55,False
2013-03-26,51,False
2013-03-27,47,False
2013-03-28,64,False
2013-03-29,53,False
2013-03-30,27,False
2013-03-31,46,False
2013-04-01,58,False
2013-04-02,77,False
2013-04-03,55,False
2013-04-04,64,False
2013-04-05,54,False
2013-04-06,36,False
2013-04-07,34,False
2013-04-08,71,False
2013-04-09,54,False
2013-04-10,65,False
2013-04-11,49,False
2013-04-12,54,False
2013-04-13,30,False
2013-04-14,45,False
2013-04-15,55,False
2013-04-16,58,False
2013-04-17,67,False
2013-04-18,62,False
2013-04-19,51,False
2013-04-20,50,False
2013-04-21,45,False
2013-04-22,53,False
2013-04-23,65,False
2013-04-24,70,False
2013-04-25,61,False
2013-04-26,55,False
2013-04-27,31,False
2013-04-28,47,False
2013-04-29,70,False
2013-04-30,56,False
2013-05-01,58,False
2013-05-02,43,False
2013-05-03,46,False
2013-05-04,52,False
2013-05-05,44,False
2013-05-06,58,False
2013-05-07,55,False
2013-05-08,66,False
2013-05-09,54,False
2013-05-10,54,False
2013-05-11,39,False
2013-05-12,41,False
2013-05-13,63,False
2013-05-14,55,False
2013-05-15,60,False
2013-05-16,53,False
2013-05-17,53,False
2013-05-18,33,False
2013-05-19,37,False
2013-05-20,48,False
2013-05-21,58,False
2013-05-22,50,False
2013-05-23,58,False
2013-05-24,46,False
2013-05-25,37,False
2013-05-26,34,False
2013-05-27,34,False
2013-05-28,100,False
2013-05-29,89,False
2013-05-30,63,False
2013-05-31,65,False
2013-06-01,33,False
2013-06-02,40,False
2013-06-03,57,False
2013-06-04,53,False
2013-06-05,51,False
2013-06-06,73,False
2013-06-07,57,False
2013-06-08,50,False
2013-06-09,45,False
2013-06-10,51,False
2013-06-11,53,False
2013-06-12,64,False
2013-06-13,62,False
2013-06-14,52,False
2013-06-15,49,False
2013-06-16,31,False
2013-06-17,60,False
2013-06-18,57,False
2013-06-19,44,False
2013-06-20,63,False
2013-06-21,51,False
2013-06-22,37,False
2013-06-23,45,False
2013-06-24,46,False
2013-06-25,57,False
2013-06-26,46,False
2013-06-27,75,False
2013-06-28,52,False
2013-06-29,47,False
