date,BMRN,isPartial
2013-06-29,0,False
2013-06-30,0,False
2013-07-01,12,False
2013-07-02,0,False
2013-07-03,58,False
2013-07-04,0,False
2013-07-05,13,False
2013-07-06,0,False
2013-07-07,0,False
2013-07-08,12,False
2013-07-09,23,False
2013-07-10,0,False
2013-07-11,24,False
2013-07-12,12,False
2013-07-13,0,False
2013-07-14,14,False
2013-07-15,0,False
2013-07-16,12,False
2013-07-17,24,False
2013-07-18,12,False
2013-07-19,25,False
2013-07-20,14,False
2013-07-21,0,False
2013-07-22,0,False
2013-07-23,11,False
2013-07-24,0,False
2013-07-25,60,False
2013-07-26,0,False
2013-07-27,0,False
2013-07-28,0,False
2013-07-29,0,False
2013-07-30,11,False
2013-07-31,12,False
2013-08-01,35,False
2013-08-02,0,False
2013-08-03,0,False
2013-08-04,0,False
2013-08-05,0,False
2013-08-06,0,False
2013-08-07,12,False
2013-08-08,0,False
2013-08-09,0,False
2013-08-10,0,False
2013-08-11,0,False
2013-08-12,12,False
2013-08-13,0,False
2013-08-14,23,False
2013-08-15,0,False
2013-08-16,25,False
2013-08-17,0,False
2013-08-18,0,False
2013-08-19,12,False
2013-08-20,11,False
2013-08-21,11,False
2013-08-22,12,False
2013-08-23,24,False
2013-08-24,0,False
2013-08-25,0,False
2013-08-26,11,False
2013-08-27,11,False
2013-08-28,11,False
2013-08-29,11,False
2013-08-30,0,False
2013-08-31,0,False
2013-09-01,13,False
2013-09-02,0,False
2013-09-03,0,False
2013-09-04,22,False
2013-09-05,45,False
2013-09-06,12,False
2013-09-07,0,False
2013-09-08,0,False
2013-09-09,11,False
2013-09-10,32,False
2013-09-11,11,False
2013-09-12,22,False
2013-09-13,0,False
2013-09-14,13,False
2013-09-15,0,False
2013-09-16,0,False
2013-09-17,43,False
2013-09-18,55,False
2013-09-19,100,False
2013-09-20,46,False
2013-09-21,0,False
2013-09-22,0,False
2013-09-23,22,False
2013-09-24,22,False
2013-09-25,22,False
2013-09-26,11,False
2013-09-27,0,False
2013-09-28,13,False
2013-09-29,13,False
2013-09-30,11,False
2013-10-01,22,False
2013-10-02,22,False
2013-10-03,11,False
2013-10-04,0,False
2013-10-05,0,False
2013-10-06,0,False
2013-10-07,11,False
2013-10-08,54,False
2013-10-09,33,False
2013-10-10,77,False
2013-10-11,11,False
2013-10-12,0,False
2013-10-13,13,False
2013-10-14,22,False
2013-10-15,22,False
2013-10-16,54,False
2013-10-17,22,False
2013-10-18,35,False
2013-10-19,13,False
2013-10-20,13,False
2013-10-21,21,False
2013-10-22,11,False
2013-10-23,11,False
2013-10-24,33,False
2013-10-25,0,False
2013-10-26,0,False
2013-10-27,0,False
2013-10-28,10,False
2013-10-29,11,False
2013-10-30,54,False
2013-10-31,22,False
2013-11-01,35,False
2013-11-02,13,False
2013-11-03,0,False
2013-11-04,21,False
2013-11-05,0,False
2013-11-06,0,False
2013-11-07,55,False
2013-11-08,45,False
2013-11-09,0,False
2013-11-10,0,False
2013-11-11,11,False
2013-11-12,63,False
2013-11-13,21,False
2013-11-14,11,False
2013-11-15,68,False
2013-11-16,0,False
2013-11-17,12,False
2013-11-18,21,False
2013-11-19,85,False
2013-11-20,95,False
2013-11-21,43,False
2013-11-22,22,False
2013-11-23,37,False
2013-11-24,12,False
2013-11-25,52,False
2013-11-26,11,False
2013-11-27,31,False
2013-11-28,0,False
2013-11-29,23,False
2013-11-30,13,False
2013-12-01,0,False
2013-12-02,20,False
2013-12-03,10,False
2013-12-04,10,False
2013-12-05,11,False
2013-12-06,11,False
2013-12-07,13,False
2013-12-08,0,False
2013-12-09,21,False
2013-12-10,11,False
2013-12-11,32,False
2013-12-12,11,False
2013-12-13,0,False
2013-12-14,0,False
2013-12-15,13,False
2013-12-16,11,False
2013-12-17,33,False
2013-12-18,0,False
2013-12-19,0,False
2013-12-20,12,False
2013-12-21,26,False
2013-12-22,0,False
2013-12-23,0,False
2013-12-24,13,False
2013-12-25,0,False
2013-12-26,12,False
2013-12-27,0,False
2013-12-28,0,False
2013-12-29,0,False
2013-12-30,0,False
2013-12-31,0,False
2014-01-01,0,False
2014-01-02,0,False
2014-01-03,0,False
2014-01-04,0,False
2014-01-05,0,False
2014-01-06,32,False
2014-01-07,31,False
2014-01-08,0,False
2014-01-09,21,False
2014-01-10,21,False
2014-01-11,36,False
2014-01-12,0,False
2014-01-13,20,False
2014-01-14,40,False
2014-01-15,21,False
2014-01-16,0,False
2014-01-17,11,False
2014-01-18,12,False
2014-01-19,0,False
2014-01-20,21,False
2014-01-21,20,False
2014-01-22,50,False
2014-01-23,10,False
2014-01-24,11,False
2014-01-25,0,False
2014-01-26,24,False
2014-01-27,49,False
2014-01-28,0,False
2014-01-29,20,False
2014-01-30,51,False
2014-01-31,11,False
2014-02-01,12,False
2014-02-02,0,False
2014-02-03,0,False
2014-02-04,30,False
2014-02-05,20,False
2014-02-06,14,False
2014-02-07,23,False
2014-02-08,12,False
2014-02-09,0,False
2014-02-10,10,False
2014-02-11,49,False
2014-02-12,10,False
2014-02-13,10,False
2014-02-14,32,False
2014-02-15,24,False
2014-02-16,12,False
2014-02-17,20,False
2014-02-18,10,False
2014-02-19,20,False
2014-02-20,20,False
2014-02-21,53,False
2014-02-22,23,False
2014-02-23,0,False
2014-02-24,10,False
2014-02-25,40,False
2014-02-26,30,False
2014-02-27,40,False
2014-02-28,11,False
2014-03-01,12,False
2014-03-02,12,False
2014-03-03,40,False
2014-03-04,41,False
2014-03-05,10,False
2014-03-06,10,False
2014-03-07,43,False
2014-03-08,0,False
2014-03-09,0,False
2014-03-10,31,False
2014-03-11,0,False
2014-03-12,0,False
2014-03-13,30,False
2014-03-14,0,False
2014-03-15,0,False
2014-03-16,0,False
