date,BMRN,isPartial
2013-01-21,0,False
2013-01-22,0,False
2013-01-23,0,False
2013-01-24,0,False
2013-01-25,0,False
2013-01-26,0,False
2013-01-27,0,False
2013-01-28,0,False
2013-01-29,12,False
2013-01-30,23,False
2013-01-31,0,False
2013-02-01,0,False
2013-02-02,0,False
2013-02-03,0,False
2013-02-04,23,False
2013-02-05,0,False
2013-02-06,0,False
2013-02-07,12,False
2013-02-08,37,False
2013-02-09,0,False
2013-02-10,14,False
2013-02-11,0,False
2013-02-12,24,False
2013-02-13,24,False
2013-02-14,12,False
2013-02-15,12,False
2013-02-16,0,False
2013-02-17,0,False
2013-02-18,0,False
2013-02-19,0,False
2013-02-20,12,False
2013-02-21,0,False
2013-02-22,0,False
2013-02-23,0,False
2013-02-24,0,False
2013-02-25,0,False
2013-02-26,0,False
2013-02-27,11,False
2013-02-28,23,False
2013-03-01,0,False
2013-03-02,0,False
2013-03-03,0,False
2013-03-04,0,False
2013-03-05,12,False
2013-03-06,35,False
2013-03-07,0,False
2013-03-08,0,False
2013-03-09,0,False
2013-03-10,0,False
2013-03-11,11,False
2013-03-12,0,False
2013-03-13,11,False
2013-03-14,0,False
2013-03-15,24,False
2013-03-16,0,False
2013-03-17,0,False
2013-03-18,11,False
2013-03-19,0,False
2013-03-20,69,False
2013-03-21,23,False
2013-03-22,0,False
2013-03-23,0,False
2013-03-24,0,False
2013-03-25,23,False
2013-03-26,23,False
2013-03-27,12,False
2013-03-28,48,False
2013-03-29,0,False
2013-03-30,0,False
2013-03-31,0,False
2013-04-01,24,False
2013-04-02,11,False
2013-04-03,11,False
2013-04-04,0,False
2013-04-05,0,False
2013-04-06,0,False
2013-04-07,0,False
2013-04-08,11,False
2013-04-09,22,False
2013-04-10,11,False
2013-04-11,11,False
2013-04-12,24,False
2013-04-13,0,False
2013-04-14,0,False
2013-04-15,11,False
2013-04-16,34,False
2013-04-17,23,False
2013-04-18,11,False
2013-04-19,24,False
2013-04-20,14,False
2013-04-21,0,False
2013-04-22,22,False
2013-04-23,11,False
2013-04-24,34,False
2013-04-25,23,False
2013-04-26,0,False
2013-04-27,14,False
2013-04-28,0,False
2013-04-29,11,False
2013-04-30,11,False
2013-05-01,0,False
2013-05-02,0,False
2013-05-03,0,False
2013-05-04,0,False
2013-05-05,0,False
2013-05-06,0,False
2013-05-07,11,False
2013-05-08,11,False
2013-05-09,0,False
2013-05-10,12,False
2013-05-11,14,False
2013-05-12,0,False
2013-05-13,11,False
2013-05-14,33,False
2013-05-15,0,False
2013-05-16,11,False
2013-05-17,36,False
2013-05-18,0,False
2013-05-19,0,False
2013-05-20,23,False
2013-05-21,11,False
2013-05-22,11,False
2013-05-23,45,False
2013-05-24,12,False
2013-05-25,0,False
2013-05-26,14,False
2013-05-27,0,False
2013-05-28,11,False
2013-05-29,22,False
2013-05-30,11,False
2013-05-31,23,False
2013-06-01,13,False
2013-06-02,13,False
2013-06-03,33,False
2013-06-04,33,False
2013-06-05,45,False
2013-06-06,0,False
2013-06-07,0,False
2013-06-08,0,False
2013-06-09,0,False
2013-06-10,11,False
2013-06-11,11,False
2013-06-12,11,False
2013-06-13,34,False
2013-06-14,24,False
2013-06-15,28,False
2013-06-16,0,False
2013-06-17,11,False
2013-06-18,0,False
2013-06-19,0,False
2013-06-20,34,False
2013-06-21,12,False
2013-06-22,0,False
2013-06-23,0,False
2013-06-24,0,False
2013-06-25,11,False
2013-06-26,11,False
2013-06-27,0,False
2013-06-28,0,False
2013-06-29,0,False
