date,COST,isPartial
2014-09-06,82,False
2014-09-07,86,False
2014-09-08,91,False
2014-09-09,96,False
2014-09-10,99,False
2014-09-11,94,False
2014-09-12,90,False
2014-09-13,84,False
2014-09-14,87,False
2014-09-15,94,False
2014-09-16,93,False
2014-09-17,93,False
2014-09-18,91,False
2014-09-19,88,False
2014-09-20,81,False
2014-09-21,83,False
2014-09-22,94,False
2014-09-23,94,False
2014-09-24,93,False
2014-09-25,91,False
2014-09-26,87,False
2014-09-27,80,False
2014-09-28,84,False
2014-09-29,96,False
2014-09-30,93,False
2014-10-01,89,False
2014-10-02,87,False
2014-10-03,87,False
2014-10-04,80,False
2014-10-05,81,False
2014-10-06,92,False
2014-10-07,92,False
2014-10-08,92,False
2014-10-09,90,False
2014-10-10,85,False
2014-10-11,79,False
2014-10-12,85,False
2014-10-13,90,False
2014-10-14,92,False
2014-10-15,92,False
2014-10-16,87,False
2014-10-17,82,False
2014-10-18,79,False
2014-10-19,82,False
2014-10-20,89,False
2014-10-21,91,False
2014-10-22,88,False
2014-10-23,88,False
2014-10-24,81,False
2014-10-25,77,False
2014-10-26,82,False
2014-10-27,91,False
2014-10-28,91,False
2014-10-29,93,False
2014-10-30,89,False
2014-10-31,77,False
2014-11-01,74,False
2014-11-02,84,False
2014-11-03,92,False
2014-11-04,90,False
2014-11-05,89,False
2014-11-06,89,False
2014-11-07,87,False
2014-11-08,78,False
2014-11-09,83,False
2014-11-10,93,False
2014-11-11,92,False
2014-11-12,92,False
2014-11-13,91,False
2014-11-14,85,False
2014-11-15,81,False
2014-11-16,83,False
2014-11-17,93,False
2014-11-18,92,False
2014-11-19,90,False
2014-11-20,93,False
2014-11-21,84,False
2014-11-22,77,False
2014-11-23,80,False
2014-11-24,89,False
2014-11-25,84,False
2014-11-26,79,False
2014-11-27,70,False
2014-11-28,71,False
2014-11-29,76,False
2014-11-30,80,False
2014-12-01,88,False
