date,COST,isPartial
2015-12-26,73,False
2015-12-27,79,False
2015-12-28,85,False
2015-12-29,86,False
2015-12-30,85,False
2015-12-31,81,False
2016-01-01,79,False
2016-01-02,83,False
2016-01-03,83,False
2016-01-04,87,False
2016-01-05,89,False
2016-01-06,92,False
2016-01-07,90,False
2016-01-08,87,False
2016-01-09,84,False
2016-01-10,85,False
2016-01-11,88,False
2016-01-12,88,False
2016-01-13,90,False
2016-01-14,87,False
2016-01-15,84,False
2016-01-16,80,False
2016-01-17,81,False
2016-01-18,88,False
2016-01-19,93,False
2016-01-20,88,False
2016-01-21,89,False
2016-01-22,82,False
2016-01-23,79,False
2016-01-24,83,False
2016-01-25,90,False
2016-01-26,87,False
2016-01-27,90,False
2016-01-28,89,False
2016-01-29,87,False
2016-01-30,82,False
2016-01-31,85,False
2016-02-01,92,False
2016-02-02,89,False
2016-02-03,91,False
2016-02-04,92,False
2016-02-05,87,False
2016-02-06,82,False
2016-02-07,90,False
2016-02-08,100,False
2016-02-09,93,False
2016-02-10,90,False
2016-02-11,89,False
2016-02-12,83,False
2016-02-13,81,False
2016-02-14,80,False
2016-02-15,89,False
2016-02-16,92,False
2016-02-17,91,False
2016-02-18,91,False
2016-02-19,89,False
2016-02-20,83,False
2016-02-21,90,False
2016-02-22,96,False
2016-02-23,94,False
2016-02-24,92,False
2016-02-25,91,False
2016-02-26,86,False
2016-02-27,80,False
2016-02-28,85,False
2016-02-29,91,False
2016-03-01,88,False
2016-03-02,89,False
2016-03-03,90,False
2016-03-04,85,False
2016-03-05,83,False
2016-03-06,84,False
2016-03-07,93,False
2016-03-08,92,False
2016-03-09,92,False
2016-03-10,89,False
2016-03-11,85,False
2016-03-12,83,False
2016-03-13,86,False
2016-03-14,92,False
2016-03-15,92,False
2016-03-16,89,False
2016-03-17,89,False
2016-03-18,83,False
2016-03-19,81,False
2016-03-20,87,False
2016-03-21,95,False
2016-03-22,90,False
2016-03-23,90,False
2016-03-24,86,False
2016-03-25,84,False
2016-03-26,80,False
2016-03-27,83,False
2016-03-28,92,False
2016-03-29,91,False
2016-03-30,92,False
2016-03-31,90,False
2016-04-01,89,False
2016-04-02,86,False
2016-04-03,90,False
2016-04-04,96,False
2016-04-05,96,False
2016-04-06,93,False
2016-04-07,93,False
2016-04-08,90,False
2016-04-09,86,False
2016-04-10,89,False
2016-04-11,99,False
2016-04-12,96,False
2016-04-13,95,False
2016-04-14,93,False
2016-04-15,90,False
2016-04-16,84,False
2016-04-17,88,False
2016-04-18,97,False
2016-04-19,96,False
2016-04-20,94,False
2016-04-21,93,False
2016-04-22,87,False
2016-04-23,78,False
2016-04-24,86,False
2016-04-25,94,False
2016-04-26,95,False
2016-04-27,94,False
2016-04-28,91,False
2016-04-29,88,False
2016-04-30,81,False
2016-05-01,86,False
2016-05-02,94,False
2016-05-03,96,False
2016-05-04,94,False
2016-05-05,93,False
2016-05-06,87,False
2016-05-07,83,False
2016-05-08,82,False
2016-05-09,96,False
2016-05-10,94,False
2016-05-11,93,False
2016-05-12,91,False
2016-05-13,85,False
2016-05-14,80,False
2016-05-15,85,False
2016-05-16,90,False
2016-05-17,95,False
2016-05-18,94,False
2016-05-19,88,False
2016-05-20,85,False
2016-05-21,83,False
2016-05-22,84,False
2016-05-23,92,False
2016-05-24,91,False
2016-05-25,90,False
2016-05-26,91,False
2016-05-27,83,False
2016-05-28,79,False
2016-05-29,81,False
2016-05-30,83,False
2016-05-31,92,False
2016-06-01,90,False
2016-06-02,89,False
2016-06-03,87,False
2016-06-04,83,False
2016-06-05,85,False
2016-06-06,91,False
2016-06-07,89,False
2016-06-08,90,False
2016-06-09,89,False
2016-06-10,83,False
2016-06-11,82,False
2016-06-12,83,False
2016-06-13,88,False
2016-06-14,89,False
2016-06-15,86,False
2016-06-16,86,False
2016-06-17,85,False
2016-06-18,83,False
2016-06-19,85,False
2016-06-20,90,False
2016-06-21,91,False
2016-06-22,89,False
2016-06-23,88,False
2016-06-24,85,False
2016-06-25,83,False
2016-06-26,85,False
2016-06-27,89,False
2016-06-28,91,False
2016-06-29,87,False
2016-06-30,86,False
2016-07-01,81,False
2016-07-02,81,False
2016-07-03,83,False
2016-07-04,80,False
2016-07-05,91,False
2016-07-06,91,False
2016-07-07,90,False
2016-07-08,87,False
2016-07-09,83,False
2016-07-10,87,False
2016-07-11,93,False
2016-07-12,90,False
2016-07-13,89,False
2016-07-14,85,False
2016-07-15,84,False
2016-07-16,86,False
2016-07-17,90,False
2016-07-18,96,False
2016-07-19,92,False
2016-07-20,90,False
2016-07-21,88,False
2016-07-22,86,False
2016-07-23,86,False
2016-07-24,91,False
2016-07-25,92,False
2016-07-26,90,False
2016-07-27,91,False
2016-07-28,90,False
2016-07-29,85,False
2016-07-30,85,False
2016-07-31,89,False
2016-08-01,91,False
2016-08-02,92,False
2016-08-03,89,False
2016-08-04,90,False
2016-08-05,83,False
2016-08-06,79,False
2016-08-07,82,False
2016-08-08,87,False
2016-08-09,84,False
2016-08-10,84,False
2016-08-11,85,False
2016-08-12,78,False
2016-08-13,80,False
2016-08-14,78,False
2016-08-15,85,False
2016-08-16,85,False
2016-08-17,82,False
2016-08-18,81,False
2016-08-19,80,False
2016-08-20,78,False
2016-08-21,80,False
2016-08-22,87,False
2016-08-23,87,False
2016-08-24,88,False
2016-08-25,91,False
2016-08-26,86,False
2016-08-27,84,False
2016-08-28,87,False
2016-08-29,90,False
2016-08-30,88,False
2016-08-31,88,False
2016-09-01,89,False
2016-09-02,86,False
2016-09-03,82,False
2016-09-04,82,False
2016-09-05,84,False
2016-09-06,89,False
2016-09-07,92,False
2016-09-08,96,False
2016-09-09,90,False
2016-09-10,86,False
2016-09-11,85,False
