date,COST,isPartial
2011-09-18,75,False
2011-09-19,85,False
2011-09-20,85,False
2011-09-21,79,False
2011-09-22,83,False
2011-09-23,75,False
2011-09-24,74,False
2011-09-25,79,False
2011-09-26,89,False
2011-09-27,85,False
2011-09-28,85,False
2011-09-29,82,False
2011-09-30,82,False
2011-10-01,72,False
2011-10-02,78,False
2011-10-03,88,False
2011-10-04,85,False
2011-10-05,86,False
2011-10-06,81,False
2011-10-07,77,False
2011-10-08,71,False
2011-10-09,76,False
2011-10-10,86,False
2011-10-11,89,False
2011-10-12,89,False
2011-10-13,83,False
2011-10-14,79,False
2011-10-15,74,False
2011-10-16,77,False
2011-10-17,86,False
2011-10-18,85,False
2011-10-19,86,False
2011-10-20,81,False
2011-10-21,80,False
2011-10-22,72,False
2011-10-23,73,False
2011-10-24,85,False
2011-10-25,85,False
2011-10-26,80,False
2011-10-27,82,False
2011-10-28,75,False
2011-10-29,71,False
2011-10-30,75,False
2011-10-31,84,False
2011-11-01,84,False
2011-11-02,88,False
2011-11-03,84,False
2011-11-04,79,False
2011-11-05,75,False
2011-11-06,76,False
2011-11-07,89,False
2011-11-08,85,False
2011-11-09,84,False
2011-11-10,80,False
2011-11-11,75,False
2011-11-12,71,False
2011-11-13,78,False
2011-11-14,90,False
2011-11-15,87,False
2011-11-16,86,False
2011-11-17,82,False
2011-11-18,77,False
2011-11-19,74,False
2011-11-20,78,False
2011-11-21,83,False
2011-11-22,84,False
2011-11-23,75,False
2011-11-24,65,False
2011-11-25,67,False
2011-11-26,72,False
2011-11-27,76,False
2011-11-28,86,False
2011-11-29,86,False
2011-11-30,86,False
2011-12-01,84,False
2011-12-02,81,False
2011-12-03,71,False
2011-12-04,76,False
2011-12-05,85,False
2011-12-06,88,False
2011-12-07,85,False
2011-12-08,84,False
2011-12-09,78,False
2011-12-10,72,False
2011-12-11,74,False
2011-12-12,85,False
2011-12-13,82,False
2011-12-14,81,False
2011-12-15,80,False
2011-12-16,73,False
2011-12-17,70,False
2011-12-18,70,False
2011-12-19,78,False
2011-12-20,76,False
2011-12-21,76,False
2011-12-22,71,False
2011-12-23,64,False
2011-12-24,57,False
2011-12-25,60,False
2011-12-26,71,False
2011-12-27,76,False
2011-12-28,80,False
2011-12-29,82,False
2011-12-30,76,False
2011-12-31,74,False
2012-01-01,76,False
2012-01-02,82,False
2012-01-03,87,False
2012-01-04,87,False
2012-01-05,89,False
2012-01-06,86,False
2012-01-07,80,False
2012-01-08,83,False
2012-01-09,90,False
2012-01-10,91,False
2012-01-11,88,False
2012-01-12,86,False
2012-01-13,82,False
2012-01-14,78,False
2012-01-15,84,False
2012-01-16,89,False
2012-01-17,89,False
2012-01-18,85,False
2012-01-19,89,False
2012-01-20,81,False
2012-01-21,79,False
2012-01-22,83,False
2012-01-23,91,False
2012-01-24,90,False
2012-01-25,87,False
2012-01-26,87,False
2012-01-27,84,False
2012-01-28,79,False
2012-01-29,89,False
2012-01-30,90,False
2012-01-31,88,False
2012-02-01,88,False
2012-02-02,90,False
2012-02-03,82,False
2012-02-04,80,False
2012-02-05,85,False
2012-02-06,97,False
2012-02-07,92,False
2012-02-08,90,False
2012-02-09,84,False
2012-02-10,85,False
2012-02-11,76,False
2012-02-12,81,False
2012-02-13,86,False
2012-02-14,82,False
2012-02-15,88,False
2012-02-16,89,False
2012-02-17,85,False
2012-02-18,77,False
2012-02-19,87,False
2012-02-20,97,False
2012-02-21,94,False
2012-02-22,93,False
2012-02-23,89,False
2012-02-24,82,False
2012-02-25,82,False
2012-02-26,89,False
2012-02-27,92,False
2012-02-28,90,False
2012-02-29,89,False
2012-03-01,91,False
2012-03-02,87,False
2012-03-03,80,False
2012-03-04,86,False
2012-03-05,95,False
2012-03-06,90,False
2012-03-07,88,False
2012-03-08,90,False
2012-03-09,85,False
2012-03-10,80,False
2012-03-11,81,False
2012-03-12,92,False
2012-03-13,89,False
2012-03-14,88,False
2012-03-15,89,False
2012-03-16,83,False
2012-03-17,78,False
2012-03-18,85,False
2012-03-19,94,False
2012-03-20,93,False
2012-03-21,93,False
2012-03-22,91,False
2012-03-23,83,False
2012-03-24,80,False
2012-03-25,88,False
2012-03-26,93,False
2012-03-27,97,False
2012-03-28,92,False
2012-03-29,91,False
2012-03-30,86,False
2012-03-31,81,False
2012-04-01,85,False
2012-04-02,91,False
2012-04-03,91,False
2012-04-04,92,False
2012-04-05,86,False
2012-04-06,86,False
2012-04-07,76,False
2012-04-08,83,False
2012-04-09,90,False
2012-04-10,93,False
2012-04-11,91,False
2012-04-12,90,False
2012-04-13,87,False
2012-04-14,79,False
2012-04-15,91,False
2012-04-16,94,False
2012-04-17,98,False
2012-04-18,94,False
2012-04-19,94,False
2012-04-20,88,False
2012-04-21,80,False
2012-04-22,90,False
2012-04-23,96,False
2012-04-24,93,False
2012-04-25,95,False
2012-04-26,93,False
2012-04-27,86,False
2012-04-28,80,False
2012-04-29,89,False
2012-04-30,98,False
2012-05-01,100,False
2012-05-02,95,False
2012-05-03,94,False
2012-05-04,87,False
2012-05-05,81,False
2012-05-06,84,False
2012-05-07,95,False
2012-05-08,96,False
2012-05-09,95,False
2012-05-10,95,False
2012-05-11,84,False
2012-05-12,78,False
2012-05-13,83,False
2012-05-14,94,False
2012-05-15,96,False
2012-05-16,94,False
2012-05-17,94,False
2012-05-18,85,False
2012-05-19,80,False
2012-05-20,86,False
2012-05-21,91,False
2012-05-22,91,False
2012-05-23,95,False
2012-05-24,87,False
2012-05-25,83,False
2012-05-26,81,False
2012-05-27,83,False
2012-05-28,85,False
2012-05-29,92,False
2012-05-30,92,False
2012-05-31,91,False
2012-06-01,85,False
2012-06-02,79,False
2012-06-03,82,False
2012-06-04,88,False
