date,COST,isPartial
2010-12-20,76,False
2010-12-21,74,False
2010-12-22,72,False
2010-12-23,68,False
2010-12-24,60,False
2010-12-25,58,False
2010-12-26,67,False
2010-12-27,74,False
2010-12-28,80,False
2010-12-29,82,False
2010-12-30,80,False
2010-12-31,77,False
2011-01-01,75,False
2011-01-02,84,False
2011-01-03,87,False
2011-01-04,90,False
2011-01-05,93,False
2011-01-06,88,False
2011-01-07,86,False
2011-01-08,81,False
2011-01-09,83,False
2011-01-10,90,False
2011-01-11,91,False
2011-01-12,88,False
2011-01-13,89,False
2011-01-14,86,False
2011-01-15,80,False
2011-01-16,86,False
2011-01-17,91,False
2011-01-18,93,False
2011-01-19,88,False
2011-01-20,90,False
2011-01-21,86,False
2011-01-22,80,False
2011-01-23,87,False
2011-01-24,94,False
2011-01-25,88,False
2011-01-26,88,False
2011-01-27,90,False
2011-01-28,86,False
2011-01-29,79,False
2011-01-30,85,False
2011-01-31,91,False
2011-02-01,91,False
2011-02-02,90,False
2011-02-03,89,False
2011-02-04,84,False
2011-02-05,79,False
2011-02-06,87,False
2011-02-07,100,False
2011-02-08,95,False
2011-02-09,89,False
2011-02-10,94,False
2011-02-11,83,False
2011-02-12,78,False
2011-02-13,82,False
2011-02-14,87,False
2011-02-15,91,False
2011-02-16,90,False
2011-02-17,89,False
2011-02-18,84,False
2011-02-19,77,False
2011-02-20,87,False
2011-02-21,89,False
2011-02-22,93,False
2011-02-23,94,False
2011-02-24,91,False
2011-02-25,85,False
2011-02-26,80,False
2011-02-27,84,False
2011-02-28,91,False
2011-03-01,91,False
2011-03-02,91,False
2011-03-03,90,False
2011-03-04,87,False
2011-03-05,83,False
2011-03-06,90,False
2011-03-07,96,False
2011-03-08,96,False
2011-03-09,91,False
2011-03-10,91,False
2011-03-11,82,False
2011-03-12,72,False
2011-03-13,79,False
2011-03-14,88,False
2011-03-15,90,False
2011-03-16,90,False
2011-03-17,85,False
2011-03-18,86,False
2011-03-19,78,False
2011-03-20,88,False
2011-03-21,95,False
2011-03-22,97,False
2011-03-23,92,False
2011-03-24,90,False
2011-03-25,86,False
2011-03-26,80,False
2011-03-27,89,False
2011-03-28,98,False
2011-03-29,95,False
2011-03-30,94,False
2011-03-31,89,False
2011-04-01,88,False
2011-04-02,82,False
2011-04-03,85,False
2011-04-04,95,False
2011-04-05,92,False
2011-04-06,93,False
2011-04-07,95,False
2011-04-08,86,False
2011-04-09,79,False
2011-04-10,88,False
2011-04-11,96,False
2011-04-12,98,False
2011-04-13,96,False
2011-04-14,94,False
2011-04-15,85,False
2011-04-16,81,False
2011-04-17,90,False
2011-04-18,95,False
2011-04-19,96,False
2011-04-20,96,False
2011-04-21,92,False
2011-04-22,88,False
2011-04-23,78,False
2011-04-24,83,False
2011-04-25,100,False
2011-04-26,98,False
2011-04-27,91,False
2011-04-28,92,False
2011-04-29,89,False
2011-04-30,85,False
2011-05-01,89,False
2011-05-02,96,False
2011-05-03,95,False
2011-05-04,97,False
2011-05-05,94,False
2011-05-06,89,False
2011-05-07,79,False
2011-05-08,85,False
2011-05-09,96,False
2011-05-10,96,False
2011-05-11,98,False
