date,COST,isPartial
2017-10-06,82,False
2017-10-07,82,False
2017-10-08,85,False
2017-10-09,92,False
2017-10-10,91,False
2017-10-11,90,False
2017-10-12,89,False
2017-10-13,86,False
2017-10-14,78,False
2017-10-15,83,False
2017-10-16,90,False
2017-10-17,92,False
2017-10-18,89,False
2017-10-19,86,False
2017-10-20,80,False
2017-10-21,78,False
2017-10-22,82,False
2017-10-23,90,False
2017-10-24,92,False
2017-10-25,88,False
2017-10-26,88,False
2017-10-27,85,False
2017-10-28,78,False
2017-10-29,80,False
2017-10-30,90,False
2017-10-31,83,False
2017-11-01,84,False
2017-11-02,90,False
2017-11-03,84,False
2017-11-04,78,False
2017-11-05,83,False
2017-11-06,93,False
2017-11-07,91,False
2017-11-08,91,False
2017-11-09,88,False
2017-11-10,85,False
2017-11-11,81,False
2017-11-12,87,False
2017-11-13,93,False
2017-11-14,90,False
2017-11-15,90,False
2017-11-16,88,False
2017-11-17,85,False
2017-11-18,80,False
2017-11-19,82,False
2017-11-20,91,False
2017-11-21,88,False
2017-11-22,79,False
2017-11-23,70,False
2017-11-24,73,False
2017-11-25,75,False
2017-11-26,81,False
2017-11-27,88,False
2017-11-28,92,False
2017-11-29,89,False
2017-11-30,89,False
2017-12-01,85,False
2017-12-02,76,False
2017-12-03,83,False
2017-12-04,91,False
2017-12-05,90,False
2017-12-06,89,False
2017-12-07,88,False
2017-12-08,84,False
2017-12-09,79,False
2017-12-10,80,False
2017-12-11,90,False
2017-12-12,87,False
2017-12-13,87,False
2017-12-14,88,False
2017-12-15,84,False
2017-12-16,78,False
2017-12-17,79,False
2017-12-18,82,False
2017-12-19,83,False
2017-12-20,80,False
2017-12-21,79,False
2017-12-22,72,False
2017-12-23,71,False
2017-12-24,64,False
2017-12-25,67,False
2017-12-26,78,False
2017-12-27,84,False
2017-12-28,85,False
2017-12-29,85,False
2017-12-30,80,False
2017-12-31,80,False
2018-01-01,80,False
2018-01-02,89,False
2018-01-03,93,False
2018-01-04,93,False
2018-01-05,88,False
2018-01-06,89,False
2018-01-07,90,False
2018-01-08,92,False
2018-01-09,93,False
2018-01-10,93,False
2018-01-11,95,False
2018-01-12,87,False
2018-01-13,87,False
2018-01-14,87,False
2018-01-15,87,False
2018-01-16,89,False
2018-01-17,90,False
2018-01-18,91,False
2018-01-19,89,False
2018-01-20,82,False
2018-01-21,90,False
2018-01-22,95,False
2018-01-23,94,False
2018-01-24,92,False
2018-01-25,90,False
2018-01-26,87,False
2018-01-27,86,False
2018-01-28,89,False
2018-01-29,95,False
2018-01-30,93,False
2018-01-31,91,False
2018-02-01,89,False
2018-02-02,88,False
2018-02-03,85,False
2018-02-04,90,False
2018-02-05,95,False
2018-02-06,93,False
2018-02-07,90,False
2018-02-08,92,False
2018-02-09,87,False
2018-02-10,85,False
2018-02-11,89,False
2018-02-12,97,False
2018-02-13,90,False
2018-02-14,85,False
2018-02-15,89,False
2018-02-16,86,False
2018-02-17,85,False
2018-02-18,89,False
2018-02-19,91,False
2018-02-20,92,False
2018-02-21,95,False
2018-02-22,92,False
2018-02-23,90,False
2018-02-24,87,False
2018-02-25,85,False
2018-02-26,95,False
2018-02-27,95,False
2018-02-28,91,False
2018-03-01,91,False
2018-03-02,86,False
2018-03-03,87,False
2018-03-04,89,False
2018-03-05,93,False
2018-03-06,94,False
2018-03-07,95,False
2018-03-08,90,False
2018-03-09,90,False
2018-03-10,83,False
2018-03-11,88,False
2018-03-12,92,False
2018-03-13,90,False
2018-03-14,89,False
2018-03-15,90,False
2018-03-16,82,False
2018-03-17,82,False
2018-03-18,86,False
2018-03-19,95,False
2018-03-20,91,False
2018-03-21,92,False
2018-03-22,91,False
2018-03-23,84,False
2018-03-24,86,False
2018-03-25,90,False
2018-03-26,95,False
2018-03-27,96,False
2018-03-28,95,False
2018-03-29,90,False
2018-03-30,87,False
2018-03-31,84,False
2018-04-01,81,False
2018-04-02,94,False
2018-04-03,94,False
2018-04-04,97,False
2018-04-05,96,False
2018-04-06,91,False
2018-04-07,88,False
2018-04-08,92,False
2018-04-09,99,False
2018-04-10,92,False
2018-04-11,91,False
2018-04-12,92,False
2018-04-13,91,False
2018-04-14,86,False
2018-04-15,91,False
2018-04-16,97,False
2018-04-17,95,False
2018-04-18,93,False
2018-04-19,93,False
2018-04-20,87,False
2018-04-21,84,False
2018-04-22,90,False
2018-04-23,96,False
2018-04-24,96,False
2018-04-25,94,False
2018-04-26,90,False
2018-04-27,88,False
2018-04-28,83,False
2018-04-29,92,False
2018-04-30,96,False
2018-05-01,100,False
2018-05-02,91,False
2018-05-03,93,False
2018-05-04,90,False
2018-05-05,87,False
2018-05-06,88,False
2018-05-07,92,False
2018-05-08,95,False
2018-05-09,94,False
2018-05-10,93,False
2018-05-11,88,False
2018-05-12,82,False
2018-05-13,82,False
2018-05-14,94,False
2018-05-15,91,False
2018-05-16,89,False
2018-05-17,89,False
2018-05-18,88,False
2018-05-19,85,False
2018-05-20,91,False
2018-05-21,98,False
2018-05-22,92,False
2018-05-23,92,False
2018-05-24,89,False
2018-05-25,86,False
2018-05-26,83,False
2018-05-27,89,False
2018-05-28,83,False
2018-05-29,95,False
2018-05-30,94,False
2018-05-31,94,False
2018-06-01,88,False
