date,COST,isPartial
2011-12-31,78,False
2012-01-01,81,False
2012-01-02,88,False
2012-01-03,93,False
2012-01-04,95,False
2012-01-05,93,False
2012-01-06,91,False
2012-01-07,84,False
2012-01-08,91,False
2012-01-09,97,False
2012-01-10,97,False
2012-01-11,91,False
2012-01-12,92,False
2012-01-13,87,False
2012-01-14,83,False
2012-01-15,89,False
2012-01-16,95,False
2012-01-17,94,False
2012-01-18,92,False
2012-01-19,93,False
2012-01-20,88,False
2012-01-21,84,False
2012-01-22,88,False
2012-01-23,96,False
2012-01-24,96,False
2012-01-25,94,False
2012-01-26,92,False
