date,COST,isPartial
2014-12-01,84,False
2014-12-02,86,False
2014-12-03,85,False
2014-12-04,88,False
2014-12-05,79,False
2014-12-06,78,False
2014-12-07,77,False
2014-12-08,85,False
2014-12-09,83,False
2014-12-10,82,False
2014-12-11,81,False
2014-12-12,78,False
2014-12-13,72,False
2014-12-14,72,False
2014-12-15,83,False
2014-12-16,80,False
2014-12-17,80,False
2014-12-18,77,False
2014-12-19,74,False
2014-12-20,69,False
2014-12-21,69,False
2014-12-22,75,False
2014-12-23,74,False
2014-12-24,63,False
2014-12-25,60,False
2014-12-26,71,False
2014-12-27,76,False
2014-12-28,76,False
2014-12-29,83,False
2014-12-30,80,False
2014-12-31,76,False
2015-01-01,77,False
2015-01-02,84,False
2015-01-03,85,False
2015-01-04,87,False
2015-01-05,89,False
2015-01-06,92,False
2015-01-07,90,False
2015-01-08,86,False
2015-01-09,83,False
2015-01-10,81,False
2015-01-11,82,False
2015-01-12,91,False
2015-01-13,90,False
2015-01-14,90,False
2015-01-15,86,False
2015-01-16,87,False
2015-01-17,83,False
2015-01-18,85,False
2015-01-19,88,False
2015-01-20,90,False
2015-01-21,91,False
2015-01-22,88,False
2015-01-23,85,False
2015-01-24,82,False
2015-01-25,89,False
2015-01-26,90,False
2015-01-27,87,False
2015-01-28,91,False
2015-01-29,87,False
2015-01-30,85,False
2015-01-31,81,False
2015-02-01,89,False
2015-02-02,97,False
2015-02-03,88,False
2015-02-04,87,False
2015-02-05,88,False
2015-02-06,85,False
2015-02-07,80,False
2015-02-08,83,False
2015-02-09,90,False
2015-02-10,88,False
2015-02-11,89,False
2015-02-12,87,False
2015-02-13,83,False
2015-02-14,78,False
2015-02-15,83,False
2015-02-16,90,False
2015-02-17,86,False
2015-02-18,87,False
2015-02-19,89,False
2015-02-20,85,False
2015-02-21,83,False
2015-02-22,87,False
2015-02-23,87,False
2015-02-24,90,False
2015-02-25,90,False
2015-02-26,85,False
2015-02-27,84,False
2015-02-28,83,False
2015-03-01,86,False
2015-03-02,89,False
2015-03-03,93,False
2015-03-04,94,False
2015-03-05,87,False
2015-03-06,85,False
2015-03-07,83,False
2015-03-08,86,False
2015-03-09,96,False
2015-03-10,91,False
2015-03-11,91,False
2015-03-12,92,False
2015-03-13,84,False
2015-03-14,80,False
2015-03-15,86,False
2015-03-16,93,False
2015-03-17,93,False
2015-03-18,91,False
2015-03-19,89,False
2015-03-20,87,False
2015-03-21,83,False
2015-03-22,87,False
2015-03-23,94,False
2015-03-24,94,False
2015-03-25,85,False
2015-03-26,88,False
2015-03-27,88,False
2015-03-28,81,False
2015-03-29,88,False
2015-03-30,94,False
2015-03-31,94,False
2015-04-01,91,False
2015-04-02,89,False
2015-04-03,85,False
2015-04-04,83,False
2015-04-05,80,False
2015-04-06,95,False
2015-04-07,93,False
2015-04-08,92,False
2015-04-09,92,False
2015-04-10,91,False
2015-04-11,85,False
2015-04-12,88,False
2015-04-13,99,False
2015-04-14,97,False
2015-04-15,96,False
2015-04-16,92,False
2015-04-17,87,False
