date,COST,isPartial
2012-01-26,83,False
2012-01-27,84,False
2012-01-28,78,False
2012-01-29,86,False
2012-01-30,88,False
2012-01-31,86,False
2012-02-01,86,False
2012-02-02,86,False
2012-02-03,79,False
2012-02-04,79,False
2012-02-05,82,False
2012-02-06,94,False
2012-02-07,90,False
2012-02-08,90,False
2012-02-09,84,False
2012-02-10,81,False
2012-02-11,76,False
2012-02-12,81,False
2012-02-13,84,False
2012-02-14,78,False
2012-02-15,87,False
2012-02-16,85,False
2012-02-17,80,False
2012-02-18,77,False
2012-02-19,83,False
2012-02-20,92,False
2012-02-21,90,False
2012-02-22,89,False
2012-02-23,86,False
2012-02-24,82,False
2012-02-25,79,False
2012-02-26,85,False
2012-02-27,89,False
2012-02-28,86,False
2012-02-29,86,False
2012-03-01,88,False
2012-03-02,83,False
2012-03-03,80,False
2012-03-04,83,False
2012-03-05,94,False
2012-03-06,88,False
2012-03-07,87,False
2012-03-08,86,False
2012-03-09,84,False
2012-03-10,79,False
2012-03-11,78,False
2012-03-12,91,False
2012-03-13,87,False
2012-03-14,88,False
2012-03-15,87,False
2012-03-16,81,False
2012-03-17,76,False
2012-03-18,80,False
2012-03-19,90,False
2012-03-20,89,False
2012-03-21,88,False
2012-03-22,87,False
2012-03-23,83,False
2012-03-24,79,False
2012-03-25,87,False
2012-03-26,91,False
2012-03-27,93,False
2012-03-28,90,False
2012-03-29,87,False
2012-03-30,85,False
2012-03-31,78,False
2012-04-01,85,False
2012-04-02,89,False
2012-04-03,88,False
2012-04-04,88,False
2012-04-05,85,False
2012-04-06,83,False
2012-04-07,75,False
2012-04-08,81,False
2012-04-09,90,False
2012-04-10,92,False
2012-04-11,87,False
2012-04-12,88,False
2012-04-13,84,False
2012-04-14,79,False
2012-04-15,87,False
2012-04-16,96,False
2012-04-17,95,False
2012-04-18,93,False
2012-04-19,92,False
2012-04-20,85,False
2012-04-21,76,False
2012-04-22,87,False
2012-04-23,92,False
2012-04-24,92,False
2012-04-25,90,False
2012-04-26,89,False
2012-04-27,85,False
2012-04-28,80,False
2012-04-29,87,False
2012-04-30,96,False
2012-05-01,97,False
2012-05-02,92,False
2012-05-03,92,False
2012-05-04,86,False
2012-05-05,80,False
2012-05-06,82,False
2012-05-07,92,False
2012-05-08,94,False
2012-05-09,90,False
2012-05-10,91,False
2012-05-11,85,False
2012-05-12,78,False
2012-05-13,79,False
2012-05-14,93,False
2012-05-15,92,False
2012-05-16,89,False
2012-05-17,91,False
2012-05-18,84,False
2012-05-19,79,False
2012-05-20,83,False
2012-05-21,89,False
2012-05-22,90,False
2012-05-23,90,False
2012-05-24,87,False
2012-05-25,83,False
