date,COST,isPartial
2016-10-01,78,False
2016-10-02,81,False
2016-10-03,89,False
2016-10-04,92,False
2016-10-05,88,False
2016-10-06,89,False
2016-10-07,81,False
2016-10-08,77,False
2016-10-09,83,False
2016-10-10,87,False
2016-10-11,88,False
2016-10-12,93,False
2016-10-13,89,False
2016-10-14,83,False
2016-10-15,80,False
2016-10-16,84,False
2016-10-17,90,False
2016-10-18,93,False
2016-10-19,91,False
2016-10-20,90,False
2016-10-21,84,False
2016-10-22,80,False
2016-10-23,84,False
2016-10-24,92,False
2016-10-25,93,False
2016-10-26,91,False
2016-10-27,92,False
2016-10-28,83,False
2016-10-29,76,False
2016-10-30,81,False
2016-10-31,88,False
2016-11-01,89,False
2016-11-02,94,False
2016-11-03,88,False
2016-11-04,89,False
2016-11-05,81,False
2016-11-06,82,False
2016-11-07,92,False
2016-11-08,89,False
2016-11-09,78,False
2016-11-10,90,False
2016-11-11,85,False
2016-11-12,80,False
2016-11-13,82,False
2016-11-14,94,False
2016-11-15,97,False
2016-11-16,91,False
2016-11-17,93,False
2016-11-18,87,False
2016-11-19,78,False
2016-11-20,81,False
2016-11-21,92,False
2016-11-22,89,False
2016-11-23,84,False
2016-11-24,71,False
2016-11-25,76,False
2016-11-26,78,False
2016-11-27,83,False
2016-11-28,91,False
2016-11-29,92,False
2016-11-30,91,False
2016-12-01,91,False
2016-12-02,88,False
2016-12-03,82,False
2016-12-04,87,False
2016-12-05,95,False
2016-12-06,94,False
2016-12-07,92,False
2016-12-08,91,False
2016-12-09,81,False
2016-12-10,79,False
2016-12-11,80,False
2016-12-12,90,False
2016-12-13,90,False
2016-12-14,91,False
2016-12-15,85,False
2016-12-16,84,False
2016-12-17,77,False
2016-12-18,78,False
2016-12-19,86,False
2016-12-20,86,False
2016-12-21,84,False
2016-12-22,81,False
2016-12-23,75,False
2016-12-24,67,False
2016-12-25,64,False
2016-12-26,76,False
2016-12-27,87,False
2016-12-28,90,False
2016-12-29,89,False
2016-12-30,87,False
2016-12-31,79,False
2017-01-01,78,False
2017-01-02,90,False
2017-01-03,98,False
2017-01-04,98,False
2017-01-05,98,False
2017-01-06,93,False
2017-01-07,89,False
2017-01-08,93,False
2017-01-09,95,False
2017-01-10,95,False
2017-01-11,94,False
2017-01-12,97,False
2017-01-13,95,False
2017-01-14,90,False
2017-01-15,92,False
2017-01-16,99,False
2017-01-17,100,False
2017-01-18,96,False
2017-01-19,98,False
