date,COST,isPartial
2013-11-06,88,False
2013-11-07,90,False
2013-11-08,83,False
2013-11-09,77,False
2013-11-10,80,False
2013-11-11,90,False
2013-11-12,91,False
2013-11-13,89,False
2013-11-14,92,False
2013-11-15,84,False
2013-11-16,81,False
2013-11-17,83,False
2013-11-18,92,False
2013-11-19,88,False
2013-11-20,89,False
2013-11-21,88,False
2013-11-22,82,False
2013-11-23,76,False
2013-11-24,78,False
2013-11-25,87,False
2013-11-26,83,False
2013-11-27,79,False
2013-11-28,69,False
2013-11-29,70,False
2013-11-30,76,False
2013-12-01,75,False
2013-12-02,84,False
2013-12-03,90,False
2013-12-04,87,False
2013-12-05,85,False
2013-12-06,81,False
2013-12-07,75,False
2013-12-08,77,False
2013-12-09,86,False
2013-12-10,87,False
2013-12-11,86,False
2013-12-12,82,False
2013-12-13,78,False
2013-12-14,74,False
2013-12-15,76,False
2013-12-16,84,False
2013-12-17,83,False
2013-12-18,82,False
2013-12-19,78,False
2013-12-20,74,False
2013-12-21,72,False
2013-12-22,69,False
2013-12-23,73,False
2013-12-24,65,False
2013-12-25,62,False
2013-12-26,76,False
2013-12-27,81,False
2013-12-28,80,False
2013-12-29,80,False
2013-12-30,87,False
2013-12-31,80,False
2014-01-01,81,False
2014-01-02,90,False
2014-01-03,90,False
2014-01-04,87,False
2014-01-05,91,False
2014-01-06,92,False
2014-01-07,92,False
2014-01-08,95,False
2014-01-09,93,False
2014-01-10,89,False
2014-01-11,85,False
2014-01-12,91,False
2014-01-13,95,False
2014-01-14,97,False
2014-01-15,94,False
2014-01-16,92,False
2014-01-17,89,False
2014-01-18,88,False
2014-01-19,88,False
2014-01-20,92,False
2014-01-21,92,False
2014-01-22,93,False
2014-01-23,91,False
2014-01-24,89,False
2014-01-25,84,False
2014-01-26,90,False
2014-01-27,96,False
2014-01-28,93,False
2014-01-29,92,False
2014-01-30,92,False
2014-01-31,88,False
2014-02-01,85,False
2014-02-02,90,False
2014-02-03,98,False
2014-02-04,94,False
2014-02-05,89,False
2014-02-06,85,False
2014-02-07,85,False
2014-02-08,85,False
2014-02-09,90,False
2014-02-10,94,False
2014-02-11,92,False
2014-02-12,92,False
2014-02-13,87,False
2014-02-14,81,False
2014-02-15,83,False
2014-02-16,89,False
2014-02-17,95,False
2014-02-18,95,False
2014-02-19,93,False
2014-02-20,92,False
2014-02-21,89,False
2014-02-22,82,False
2014-02-23,95,False
2014-02-24,100,False
2014-02-25,100,False
2014-02-26,95,False
2014-02-27,95,False
2014-02-28,89,False
2014-03-01,85,False
2014-03-02,90,False
2014-03-03,96,False
2014-03-04,98,False
2014-03-05,95,False
2014-03-06,94,False
2014-03-07,90,False
2014-03-08,83,False
2014-03-09,91,False
2014-03-10,96,False
2014-03-11,94,False
2014-03-12,93,False
2014-03-13,93,False
2014-03-14,89,False
2014-03-15,84,False
2014-03-16,90,False
2014-03-17,94,False
2014-03-18,95,False
2014-03-19,93,False
2014-03-20,93,False
2014-03-21,89,False
2014-03-22,85,False
2014-03-23,89,False
2014-03-24,94,False
2014-03-25,95,False
2014-03-26,94,False
2014-03-27,95,False
2014-03-28,90,False
2014-03-29,86,False
2014-03-30,89,False
2014-03-31,97,False
2014-04-01,96,False
2014-04-02,97,False
2014-04-03,91,False
2014-04-04,89,False
2014-04-05,86,False
2014-04-06,90,False
2014-04-07,94,False
2014-04-08,99,False
2014-04-09,95,False
2014-04-10,94,False
2014-04-11,90,False
2014-04-12,85,False
2014-04-13,91,False
2014-04-14,98,False
2014-04-15,100,False
2014-04-16,93,False
2014-04-17,93,False
2014-04-18,86,False
2014-04-19,83,False
2014-04-20,83,False
2014-04-21,99,False
2014-04-22,97,False
2014-04-23,97,False
2014-04-24,97,False
2014-04-25,92,False
2014-04-26,84,False
2014-04-27,91,False
2014-04-28,97,False
2014-04-29,97,False
2014-04-30,96,False
2014-05-01,97,False
2014-05-02,92,False
2014-05-03,85,False
2014-05-04,87,False
2014-05-05,96,False
2014-05-06,96,False
