date,COST,isPartial
2016-09-11,79,False
2016-09-12,86,False
2016-09-13,85,False
2016-09-14,81,False
2016-09-15,82,False
2016-09-16,83,False
2016-09-17,76,False
2016-09-18,82,False
2016-09-19,87,False
2016-09-20,84,False
2016-09-21,85,False
2016-09-22,82,False
2016-09-23,79,False
2016-09-24,74,False
2016-09-25,79,False
2016-09-26,83,False
2016-09-27,82,False
2016-09-28,86,False
2016-09-29,81,False
2016-09-30,78,False
2016-10-01,71,False
2016-10-02,75,False
2016-10-03,84,False
2016-10-04,85,False
2016-10-05,83,False
2016-10-06,84,False
2016-10-07,73,False
2016-10-08,73,False
2016-10-09,79,False
2016-10-10,80,False
2016-10-11,80,False
2016-10-12,85,False
2016-10-13,83,False
2016-10-14,78,False
2016-10-15,76,False
2016-10-16,79,False
2016-10-17,86,False
2016-10-18,86,False
2016-10-19,85,False
2016-10-20,83,False
2016-10-21,79,False
2016-10-22,75,False
2016-10-23,79,False
2016-10-24,85,False
2016-10-25,89,False
2016-10-26,86,False
2016-10-27,84,False
2016-10-28,77,False
2016-10-29,70,False
2016-10-30,73,False
2016-10-31,80,False
2016-11-01,83,False
2016-11-02,87,False
2016-11-03,83,False
2016-11-04,80,False
2016-11-05,75,False
2016-11-06,75,False
2016-11-07,84,False
2016-11-08,83,False
2016-11-09,71,False
2016-11-10,82,False
2016-11-11,78,False
2016-11-12,75,False
2016-11-13,78,False
2016-11-14,87,False
2016-11-15,88,False
2016-11-16,84,False
2016-11-17,84,False
2016-11-18,82,False
2016-11-19,74,False
2016-11-20,80,False
2016-11-21,83,False
2016-11-22,81,False
2016-11-23,77,False
2016-11-24,67,False
2016-11-25,70,False
2016-11-26,72,False
2016-11-27,77,False
2016-11-28,84,False
2016-11-29,85,False
2016-11-30,86,False
2016-12-01,83,False
2016-12-02,79,False
2016-12-03,75,False
2016-12-04,81,False
2016-12-05,88,False
2016-12-06,90,False
2016-12-07,85,False
2016-12-08,83,False
2016-12-09,75,False
2016-12-10,71,False
2016-12-11,73,False
2016-12-12,83,False
2016-12-13,84,False
2016-12-14,82,False
2016-12-15,82,False
2016-12-16,76,False
2016-12-17,71,False
2016-12-18,73,False
2016-12-19,80,False
2016-12-20,78,False
2016-12-21,80,False
2016-12-22,73,False
2016-12-23,70,False
2016-12-24,62,False
2016-12-25,59,False
2016-12-26,71,False
2016-12-27,79,False
2016-12-28,82,False
2016-12-29,83,False
2016-12-30,83,False
2016-12-31,74,False
2017-01-01,77,False
2017-01-02,84,False
2017-01-03,88,False
2017-01-04,90,False
2017-01-05,93,False
2017-01-06,87,False
2017-01-07,80,False
2017-01-08,84,False
