date,COST,isPartial
2017-05-29,83,False
2017-05-30,95,False
2017-05-31,92,False
2017-06-01,91,False
2017-06-02,85,False
2017-06-03,86,False
2017-06-04,87,False
2017-06-05,93,False
2017-06-06,94,False
2017-06-07,92,False
2017-06-08,92,False
2017-06-09,87,False
2017-06-10,85,False
2017-06-11,89,False
2017-06-12,92,False
2017-06-13,96,False
2017-06-14,89,False
2017-06-15,88,False
2017-06-16,88,False
2017-06-17,87,False
2017-06-18,86,False
2017-06-19,99,False
2017-06-20,96,False
2017-06-21,94,False
2017-06-22,95,False
2017-06-23,93,False
2017-06-24,90,False
2017-06-25,91,False
2017-06-26,99,False
2017-06-27,95,False
2017-06-28,92,False
2017-06-29,89,False
2017-06-30,85,False
2017-07-01,84,False
2017-07-02,87,False
2017-07-03,91,False
2017-07-04,83,False
2017-07-05,94,False
2017-07-06,92,False
2017-07-07,93,False
2017-07-08,93,False
2017-07-09,92,False
2017-07-10,96,False
2017-07-11,94,False
2017-07-12,94,False
2017-07-13,94,False
2017-07-14,92,False
2017-07-15,90,False
2017-07-16,93,False
2017-07-17,95,False
2017-07-18,96,False
2017-07-19,95,False
2017-07-20,95,False
2017-07-21,87,False
2017-07-22,89,False
2017-07-23,94,False
2017-07-24,96,False
2017-07-25,95,False
2017-07-26,100,False
2017-07-27,95,False
2017-07-28,90,False
2017-07-29,86,False
2017-07-30,91,False
2017-07-31,95,False
2017-08-01,91,False
2017-08-02,95,False
2017-08-03,96,False
2017-08-04,90,False
2017-08-05,87,False
2017-08-06,92,False
2017-08-07,93,False
2017-08-08,93,False
2017-08-09,92,False
2017-08-10,91,False
2017-08-11,90,False
2017-08-12,86,False
2017-08-13,87,False
2017-08-14,91,False
2017-08-15,91,False
2017-08-16,92,False
2017-08-17,89,False
2017-08-18,86,False
2017-08-19,81,False
2017-08-20,85,False
2017-08-21,88,False
2017-08-22,90,False
2017-08-23,93,False
2017-08-24,89,False
2017-08-25,86,False
2017-08-26,89,False
2017-08-27,87,False
2017-08-28,82,False
2017-08-29,85,False
2017-08-30,89,False
2017-08-31,87,False
2017-09-01,86,False
2017-09-02,82,False
2017-09-03,88,False
2017-09-04,89,False
2017-09-05,89,False
2017-09-06,87,False
2017-09-07,89,False
2017-09-08,82,False
2017-09-09,80,False
2017-09-10,80,False
2017-09-11,84,False
2017-09-12,89,False
2017-09-13,96,False
2017-09-14,93,False
2017-09-15,89,False
2017-09-16,89,False
2017-09-17,90,False
2017-09-18,93,False
2017-09-19,92,False
2017-09-20,91,False
2017-09-21,90,False
2017-09-22,87,False
2017-09-23,84,False
2017-09-24,84,False
2017-09-25,92,False
2017-09-26,89,False
2017-09-27,92,False
2017-09-28,88,False
2017-09-29,82,False
2017-09-30,79,False
2017-10-01,84,False
2017-10-02,88,False
2017-10-03,91,False
2017-10-04,88,False
2017-10-05,92,False
2017-10-06,88,False
2017-10-07,83,False
2017-10-08,88,False
2017-10-09,95,False
2017-10-10,90,False
2017-10-11,91,False
2017-10-12,92,False
2017-10-13,86,False
2017-10-14,84,False
2017-10-15,87,False
2017-10-16,95,False
2017-10-17,92,False
2017-10-18,89,False
2017-10-19,89,False
2017-10-20,83,False
2017-10-21,79,False
2017-10-22,83,False
2017-10-23,93,False
2017-10-24,96,False
2017-10-25,90,False
2017-10-26,90,False
2017-10-27,87,False
2017-10-28,79,False
2017-10-29,85,False
2017-10-30,90,False
2017-10-31,87,False
2017-11-01,88,False
2017-11-02,93,False
2017-11-03,86,False
2017-11-04,82,False
2017-11-05,85,False
2017-11-06,93,False
2017-11-07,92,False
2017-11-08,93,False
2017-11-09,92,False
2017-11-10,84,False
2017-11-11,82,False
2017-11-12,89,False
2017-11-13,96,False
2017-11-14,96,False
2017-11-15,92,False
2017-11-16,92,False
2017-11-17,87,False
2017-11-18,83,False
2017-11-19,86,False
2017-11-20,93,False
2017-11-21,92,False
2017-11-22,82,False
2017-11-23,75,False
2017-11-24,74,False
2017-11-25,78,False
2017-11-26,83,False
2017-11-27,89,False
2017-11-28,93,False
2017-11-29,93,False
2017-11-30,91,False
2017-12-01,89,False
2017-12-02,81,False
2017-12-03,86,False
2017-12-04,92,False
2017-12-05,91,False
2017-12-06,91,False
2017-12-07,91,False
2017-12-08,86,False
2017-12-09,82,False
2017-12-10,82,False
2017-12-11,93,False
2017-12-12,90,False
2017-12-13,93,False
2017-12-14,90,False
2017-12-15,87,False
2017-12-16,79,False
2017-12-17,82,False
2017-12-18,86,False
2017-12-19,87,False
2017-12-20,85,False
2017-12-21,81,False
2017-12-22,76,False
2017-12-23,72,False
2017-12-24,67,False
2017-12-25,67,False
2017-12-26,81,False
2017-12-27,87,False
2017-12-28,88,False
2017-12-29,85,False
2017-12-30,83,False
2017-12-31,80,False
2018-01-01,83,False
2018-01-02,92,False
2018-01-03,93,False
2018-01-04,93,False
2018-01-05,91,False
2018-01-06,90,False
2018-01-07,94,False
2018-01-08,92,False
2018-01-09,94,False
2018-01-10,92,False
2018-01-11,95,False
2018-01-12,88,False
2018-01-13,91,False
2018-01-14,89,False
2018-01-15,91,False
2018-01-16,91,False
2018-01-17,93,False
2018-01-18,96,False
2018-01-19,87,False
2018-01-20,86,False
2018-01-21,91,False
2018-01-22,97,False
2018-01-23,97,False
2018-01-24,95,False
2018-01-25,92,False
2018-01-26,93,False
2018-01-27,90,False
2018-01-28,94,False
2018-01-29,99,False
2018-01-30,96,False
2018-01-31,92,False
2018-02-01,91,False
2018-02-02,93,False
2018-02-03,89,False
2018-02-04,93,False
2018-02-05,100,False
2018-02-06,96,False
2018-02-07,98,False
2018-02-08,95,False
2018-02-09,90,False
2018-02-10,89,False
2018-02-11,93,False
2018-02-12,100,False
2018-02-13,93,False
