date,price
2011-09-18,79
2011-09-19,87
2011-09-20,85
2011-09-21,83
2011-09-22,89
2011-09-23,91
2011-09-24,87
2011-09-25,88
2011-09-26,100
2011-09-27,93
2011-09-28,90
2011-09-29,91
2011-09-30,90
2011-10-01,86
2011-10-02,82
2011-10-03,89
2011-10-04,94
2011-10-05,97
2011-10-06,90
2011-10-07,93
2011-10-08,87
2011-10-09,82
2011-10-10,90
2011-10-11,90
2011-10-12,91
2011-10-13,88
2011-10-14,87
2011-10-15,87
2011-10-16,83
2011-10-17,88
2011-10-18,89
2011-10-19,88
2011-10-20,87
2011-10-21,87
2011-10-22,88
2011-10-23,83
2011-10-24,90
2011-10-25,86
2011-10-26,80
2011-10-27,86
2011-10-28,87
2011-10-29,84
2011-10-30,80
2011-10-31,86
2011-11-01,87
2011-11-02,86
2011-11-03,85
2011-11-04,85
2011-11-05,84
2011-11-06,80
2011-11-07,86
2011-11-08,85
2011-11-09,87
2011-11-10,87
2011-11-11,86
2011-11-12,86
2011-11-13,83
2011-11-14,88
2011-11-15,90
2011-11-16,87
2011-11-17,86
2011-11-18,87
2011-11-19,87
2011-11-20,83
2011-11-21,90
2011-11-22,90
2011-11-23,89
2011-11-24,88
2011-11-25,97
2011-11-26,93
2011-11-27,88
2011-11-28,93
2011-11-29,91
2011-11-30,92
2011-12-01,92
2011-12-02,92
2011-12-03,90
2011-12-04,86
2011-12-05,94
2011-12-06,91
2011-12-07,90
2011-12-08,91
2011-12-09,92
2011-12-10,92
2011-12-11,88
2011-12-12,92
2011-12-13,89
2011-12-14,91
2011-12-15,91
2011-12-16,90
2011-12-17,93
2011-12-18,85
2011-12-19,92
2011-12-20,91
2011-12-21,89
2011-12-22,90
2011-12-23,91
2011-12-24,86
2011-12-25,84
2011-12-26,92
2011-12-27,89
2011-12-28,92
2011-12-29,93
2011-12-30,94
2011-12-31,85
2012-01-01,81
2012-01-02,87
2012-01-03,90
2012-01-04,87
2012-01-05,89
2012-01-06,90
2012-01-07,87
2012-01-08,83
2012-01-09,86
2012-01-10,86
2012-01-11,84
2012-01-12,84
2012-01-13,85
2012-01-14,83
2012-01-15,79
2012-01-16,83
2012-01-17,85
2012-01-18,83
2012-01-19,83
2012-01-20,86
2012-01-21,86
2012-01-22,78
2012-01-23,83
2012-01-24,84
2012-01-25,84
2012-01-26,81
2012-01-27,84
2012-01-28,86
2012-01-29,82
2012-01-30,85
2012-01-31,85
2012-02-01,85
2012-02-02,86
2012-02-03,86
2012-02-04,86
2012-02-05,81
2012-02-06,92
2012-02-07,86
2012-02-08,86
2012-02-09,85
2012-02-10,85
2012-02-11,84
2012-02-12,79
2012-02-13,84
2012-02-14,82
2012-02-15,83
2012-02-16,86
2012-02-17,85
2012-02-18,83
2012-02-19,83
2012-02-20,88
2012-02-21,89
2012-02-22,87
2012-02-23,87
2012-02-24,85
2012-02-25,84
2012-02-26,82
2012-02-27,88
2012-02-28,87
2012-02-29,90
2012-03-01,89
2012-03-02,89
2012-03-03,87
2012-03-04,84
2012-03-05,88
2012-03-06,85
2012-03-07,86
2012-03-08,84
2012-03-09,86
2012-03-10,85
2012-03-11,81
2012-03-12,84
2012-03-13,84
2012-03-14,86
2012-03-15,87
2012-03-16,87
2012-03-17,84
2012-03-18,79
2012-03-19,86
2012-03-20,85
2012-03-21,85
2012-03-22,85
2012-03-23,84
2012-03-24,84
2012-03-25,82
2012-03-26,85
2012-03-27,87
2012-03-28,88
2012-03-29,87
2012-03-30,85
2012-03-31,83
2012-04-01,80
2012-04-02,86
2012-04-03,85
2012-04-04,86
2012-04-05,83
2012-04-06,83
2012-04-07,83
2012-04-08,78
2012-04-09,86
2012-04-10,83
2012-04-11,83
2012-04-12,85
2012-04-13,83
2012-04-14,82
2012-04-15,79
2012-04-16,83
2012-04-17,85
2012-04-18,84
2012-04-19,85
2012-04-20,85
2012-04-21,84
2012-04-22,79
2012-04-23,87
2012-04-24,85
2012-04-25,84
2012-04-26,83
2012-04-27,84
2012-04-28,86
2012-04-29,82
2012-04-30,89
2012-05-01,88
2012-05-02,84
2012-05-03,84
2012-05-04,91
2012-05-05,87
2012-05-06,79
2012-05-07,86
2012-05-08,89
2012-05-09,86
2012-05-10,86
2012-05-11,86
2012-05-12,83
2012-05-13,79
2012-05-14,88
2012-05-15,86
2012-05-16,88
2012-05-17,89
2012-05-18,96
2012-05-19,88
2012-05-20,83
2012-05-21,90
2012-05-22,88
2012-05-23,93
2012-05-24,91
2012-05-25,89
2012-05-26,87
2012-05-27,81
2012-05-28,88
2012-05-29,85
2012-05-30,88
2012-05-31,87
2012-06-01,88
2012-06-02,89
2012-06-03,80
2012-06-04,86
