date,FOX,isPartial
2016-09-19,21,False
2016-09-20,21,False
2016-09-21,23,False
2016-09-22,22,False
2016-09-23,21,False
2016-09-24,23,False
2016-09-25,25,False
2016-09-26,21,False
2016-09-27,32,False
2016-09-28,23,False
2016-09-29,22,False
2016-09-30,21,False
2016-10-01,21,False
2016-10-02,23,False
2016-10-03,20,False
2016-10-04,20,False
2016-10-05,22,False
2016-10-06,23,False
2016-10-07,23,False
2016-10-08,27,False
2016-10-09,25,False
2016-10-10,28,False
2016-10-11,22,False
2016-10-12,23,False
2016-10-13,21,False
2016-10-14,22,False
2016-10-15,22,False
2016-10-16,25,False
2016-10-17,22,False
2016-10-18,21,False
2016-10-19,24,False
2016-10-20,30,False
2016-10-21,24,False
2016-10-22,22,False
2016-10-23,27,False
2016-10-24,27,False
2016-10-25,23,False
2016-10-26,24,False
2016-10-27,24,False
2016-10-28,25,False
2016-10-29,27,False
2016-10-30,26,False
2016-10-31,29,False
2016-11-01,25,False
2016-11-02,28,False
2016-11-03,31,False
2016-11-04,27,False
2016-11-05,24,False
2016-11-06,28,False
2016-11-07,26,False
2016-11-08,45,False
2016-11-09,100,False
2016-11-10,30,False
2016-11-11,27,False
2016-11-12,24,False
2016-11-13,26,False
2016-11-14,24,False
2016-11-15,23,False
2016-11-16,23,False
2016-11-17,21,False
2016-11-18,22,False
2016-11-19,22,False
2016-11-20,22,False
2016-11-21,23,False
2016-11-22,21,False
2016-11-23,20,False
2016-11-24,22,False
2016-11-25,20,False
2016-11-26,20,False
2016-11-27,21,False
2016-11-28,23,False
2016-11-29,28,False
2016-11-30,22,False
2016-12-01,21,False
2016-12-02,21,False
2016-12-03,23,False
2016-12-04,22,False
2016-12-05,21,False
2016-12-06,20,False
2016-12-07,20,False
2016-12-08,21,False
2016-12-09,20,False
2016-12-10,19,False
2016-12-11,22,False
2016-12-12,23,False
2016-12-13,20,False
2016-12-14,21,False
2016-12-15,25,False
2016-12-16,22,False
2016-12-17,22,False
2016-12-18,22,False
2016-12-19,24,False
2016-12-20,21,False
2016-12-21,20,False
2016-12-22,20,False
2016-12-23,20,False
2016-12-24,21,False
2016-12-25,20,False
2016-12-26,20,False
2016-12-27,21,False
2016-12-28,21,False
2016-12-29,21,False
2016-12-30,21,False
2016-12-31,21,False
2017-01-01,26,False
2017-01-02,22,False
2017-01-03,23,False
2017-01-04,22,False
2017-01-05,24,False
2017-01-06,27,False
2017-01-07,24,False
2017-01-08,25,False
2017-01-09,22,False
2017-01-10,22,False
2017-01-11,25,False
2017-01-12,24,False
2017-01-13,22,False
2017-01-14,24,False
2017-01-15,25,False
2017-01-16,22,False
2017-01-17,22,False
2017-01-18,22,False
2017-01-19,21,False
