date,FOX,isPartial
2014-03-16,78,False
2014-03-17,72,False
2014-03-18,70,False
2014-03-19,72,False
2014-03-20,71,False
2014-03-21,69,False
2014-03-22,68,False
2014-03-23,74,False
2014-03-24,68,False
2014-03-25,63,False
2014-03-26,66,False
2014-03-27,68,False
2014-03-28,71,False
2014-03-29,67,False
2014-03-30,78,False
2014-03-31,66,False
2014-04-01,66,False
2014-04-02,71,False
2014-04-03,67,False
2014-04-04,65,False
2014-04-05,64,False
2014-04-06,68,False
2014-04-07,65,False
2014-04-08,65,False
2014-04-09,75,False
2014-04-10,67,False
2014-04-11,64,False
2014-04-12,64,False
2014-04-13,66,False
2014-04-14,61,False
2014-04-15,62,False
2014-04-16,68,False
2014-04-17,64,False
2014-04-18,66,False
2014-04-19,65,False
2014-04-20,66,False
2014-04-21,65,False
2014-04-22,64,False
2014-04-23,67,False
2014-04-24,66,False
2014-04-25,64,False
2014-04-26,64,False
2014-04-27,65,False
2014-04-28,63,False
2014-04-29,74,False
2014-04-30,70,False
2014-05-01,73,False
2014-05-02,64,False
2014-05-03,60,False
2014-05-04,65,False
2014-05-05,63,False
2014-05-06,66,False
2014-05-07,62,False
2014-05-08,63,False
2014-05-09,66,False
2014-05-10,60,False
2014-05-11,61,False
2014-05-12,60,False
2014-05-13,63,False
2014-05-14,64,False
2014-05-15,65,False
2014-05-16,69,False
2014-05-17,63,False
2014-05-18,60,False
2014-05-19,56,False
2014-05-20,56,False
2014-05-21,58,False
2014-05-22,60,False
2014-05-23,61,False
2014-05-24,68,False
2014-05-25,60,False
2014-05-26,51,False
2014-05-27,58,False
2014-05-28,56,False
2014-05-29,57,False
2014-05-30,63,False
2014-05-31,59,False
2014-06-01,63,False
2014-06-02,58,False
2014-06-03,57,False
2014-06-04,62,False
2014-06-05,57,False
2014-06-06,60,False
2014-06-07,60,False
2014-06-08,62,False
2014-06-09,59,False
2014-06-10,60,False
2014-06-11,61,False
2014-06-12,69,False
2014-06-13,69,False
2014-06-14,61,False
2014-06-15,59,False
2014-06-16,58,False
2014-06-17,60,False
2014-06-18,62,False
2014-06-19,60,False
2014-06-20,60,False
2014-06-21,59,False
2014-06-22,60,False
2014-06-23,59,False
2014-06-24,59,False
2014-06-25,62,False
2014-06-26,60,False
2014-06-27,59,False
2014-06-28,60,False
2014-06-29,63,False
2014-06-30,62,False
2014-07-01,60,False
2014-07-02,60,False
2014-07-03,60,False
2014-07-04,56,False
2014-07-05,62,False
2014-07-06,65,False
2014-07-07,60,False
2014-07-08,61,False
2014-07-09,60,False
2014-07-10,60,False
2014-07-11,61,False
2014-07-12,62,False
2014-07-13,60,False
2014-07-14,60,False
2014-07-15,61,False
2014-07-16,65,False
2014-07-17,71,False
2014-07-18,71,False
2014-07-19,67,False
2014-07-20,65,False
2014-07-21,62,False
2014-07-22,61,False
2014-07-23,62,False
2014-07-24,65,False
2014-07-25,67,False
2014-07-26,68,False
2014-07-27,67,False
2014-07-28,61,False
2014-07-29,62,False
2014-07-30,66,False
2014-07-31,66,False
2014-08-01,65,False
2014-08-02,65,False
2014-08-03,66,False
2014-08-04,62,False
2014-08-05,65,False
2014-08-06,65,False
2014-08-07,65,False
2014-08-08,77,False
2014-08-09,72,False
2014-08-10,77,False
2014-08-11,72,False
2014-08-12,73,False
2014-08-13,67,False
2014-08-14,69,False
2014-08-15,79,False
2014-08-16,74,False
2014-08-17,69,False
2014-08-18,68,False
