date,FOX,isPartial
2010-08-24,55,False
2010-08-25,54,False
2010-08-26,53,False
2010-08-27,57,False
2010-08-28,63,False
2010-08-29,59,False
2010-08-30,55,False
2010-08-31,55,False
2010-09-01,54,False
2010-09-02,56,False
2010-09-03,57,False
2010-09-04,58,False
2010-09-05,56,False
2010-09-06,50,False
2010-09-07,53,False
2010-09-08,53,False
2010-09-09,57,False
2010-09-10,59,False
2010-09-11,63,False
2010-09-12,66,False
2010-09-13,54,False
2010-09-14,56,False
2010-09-15,56,False
2010-09-16,56,False
2010-09-17,57,False
2010-09-18,60,False
2010-09-19,65,False
2010-09-20,56,False
2010-09-21,67,False
2010-09-22,62,False
2010-09-23,57,False
2010-09-24,57,False
2010-09-25,57,False
2010-09-26,64,False
2010-09-27,54,False
2010-09-28,63,False
2010-09-29,62,False
2010-09-30,58,False
2010-10-01,56,False
2010-10-02,62,False
2010-10-03,62,False
2010-10-04,55,False
2010-10-05,54,False
2010-10-06,57,False
2010-10-07,52,False
2010-10-08,56,False
2010-10-09,55,False
2010-10-10,59,False
2010-10-11,51,False
2010-10-12,53,False
2010-10-13,58,False
2010-10-14,54,False
2010-10-15,57,False
2010-10-16,58,False
2010-10-17,64,False
2010-10-18,54,False
2010-10-19,56,False
2010-10-20,55,False
2010-10-21,54,False
2010-10-22,57,False
2010-10-23,57,False
2010-10-24,60,False
2010-10-25,54,False
2010-10-26,58,False
2010-10-27,56,False
2010-10-28,55,False
2010-10-29,54,False
2010-10-30,55,False
2010-10-31,60,False
2010-11-01,58,False
2010-11-02,77,False
2010-11-03,100,False
2010-11-04,55,False
2010-11-05,55,False
2010-11-06,56,False
2010-11-07,56,False
2010-11-08,49,False
2010-11-09,52,False
2010-11-10,52,False
2010-11-11,51,False
2010-11-12,51,False
2010-11-13,54,False
2010-11-14,56,False
2010-11-15,51,False
2010-11-16,52,False
2010-11-17,54,False
2010-11-18,53,False
2010-11-19,52,False
2010-11-20,52,False
2010-11-21,53,False
2010-11-22,49,False
2010-11-23,55,False
2010-11-24,50,False
2010-11-25,47,False
2010-11-26,48,False
2010-11-27,53,False
2010-11-28,55,False
2010-11-29,53,False
2010-11-30,53,False
2010-12-01,51,False
2010-12-02,50,False
2010-12-03,51,False
2010-12-04,50,False
2010-12-05,55,False
2010-12-06,50,False
2010-12-07,54,False
