date,FOX,isPartial
2016-09-11,27,False
2016-09-12,21,False
2016-09-13,21,False
2016-09-14,21,False
2016-09-15,20,False
2016-09-16,21,False
2016-09-17,22,False
2016-09-18,28,False
2016-09-19,22,False
2016-09-20,21,False
2016-09-21,24,False
2016-09-22,24,False
2016-09-23,22,False
2016-09-24,23,False
2016-09-25,25,False
2016-09-26,21,False
2016-09-27,33,False
2016-09-28,24,False
2016-09-29,23,False
2016-09-30,21,False
2016-10-01,22,False
2016-10-02,23,False
2016-10-03,21,False
2016-10-04,21,False
2016-10-05,23,False
2016-10-06,23,False
2016-10-07,24,False
2016-10-08,28,False
2016-10-09,25,False
2016-10-10,29,False
2016-10-11,23,False
2016-10-12,23,False
2016-10-13,22,False
2016-10-14,22,False
2016-10-15,23,False
2016-10-16,24,False
2016-10-17,22,False
2016-10-18,22,False
2016-10-19,24,False
2016-10-20,32,False
2016-10-21,25,False
2016-10-22,22,False
2016-10-23,28,False
2016-10-24,28,False
2016-10-25,23,False
2016-10-26,25,False
2016-10-27,25,False
2016-10-28,26,False
2016-10-29,28,False
2016-10-30,28,False
2016-10-31,29,False
2016-11-01,28,False
2016-11-02,29,False
2016-11-03,32,False
2016-11-04,28,False
2016-11-05,25,False
2016-11-06,29,False
2016-11-07,28,False
2016-11-08,46,False
2016-11-09,100,False
2016-11-10,31,False
2016-11-11,27,False
2016-11-12,25,False
2016-11-13,27,False
2016-11-14,24,False
2016-11-15,24,False
2016-11-16,23,False
2016-11-17,22,False
2016-11-18,23,False
2016-11-19,22,False
2016-11-20,23,False
2016-11-21,23,False
2016-11-22,21,False
2016-11-23,21,False
2016-11-24,22,False
2016-11-25,21,False
2016-11-26,21,False
2016-11-27,22,False
2016-11-28,23,False
2016-11-29,29,False
2016-11-30,23,False
2016-12-01,23,False
2016-12-02,21,False
2016-12-03,23,False
2016-12-04,23,False
2016-12-05,22,False
2016-12-06,21,False
2016-12-07,21,False
2016-12-08,21,False
2016-12-09,21,False
2016-12-10,20,False
2016-12-11,23,False
2016-12-12,23,False
2016-12-13,21,False
2016-12-14,22,False
2016-12-15,25,False
2016-12-16,23,False
2016-12-17,22,False
2016-12-18,24,False
2016-12-19,24,False
2016-12-20,22,False
2016-12-21,21,False
2016-12-22,21,False
2016-12-23,20,False
2016-12-24,21,False
2016-12-25,19,False
2016-12-26,21,False
2016-12-27,22,False
2016-12-28,21,False
2016-12-29,22,False
2016-12-30,21,False
2016-12-31,21,False
2017-01-01,27,False
2017-01-02,22,False
2017-01-03,23,False
2017-01-04,23,False
2017-01-05,25,False
2017-01-06,28,False
2017-01-07,25,False
2017-01-08,25,False
2017-01-09,22,False
2017-01-10,23,False
2017-01-11,25,False
2017-01-12,25,False
2017-01-13,23,False
2017-01-14,25,False
2017-01-15,26,False
2017-01-16,23,False
2017-01-17,22,False
2017-01-18,22,False
2017-01-19,22,False
2017-01-20,40,False
2017-01-21,27,False
2017-01-22,30,False
2017-01-23,25,False
2017-01-24,23,False
2017-01-25,24,False
2017-01-26,24,False
2017-01-27,24,False
2017-01-28,23,False
2017-01-29,27,False
2017-01-30,27,False
2017-01-31,26,False
2017-02-01,26,False
2017-02-02,24,False
2017-02-03,25,False
2017-02-04,25,False
2017-02-05,33,False
2017-02-06,31,False
2017-02-07,24,False
2017-02-08,25,False
2017-02-09,24,False
2017-02-10,23,False
2017-02-11,22,False
2017-02-12,22,False
2017-02-13,24,False
2017-02-14,24,False
2017-02-15,25,False
2017-02-16,23,False
2017-02-17,23,False
2017-02-18,22,False
2017-02-19,23,False
2017-02-20,23,False
2017-02-21,23,False
2017-02-22,22,False
2017-02-23,23,False
2017-02-24,24,False
2017-02-25,24,False
2017-02-26,23,False
2017-02-27,26,False
2017-02-28,22,False
2017-03-01,24,False
2017-03-02,22,False
2017-03-03,22,False
2017-03-04,22,False
2017-03-05,23,False
2017-03-06,22,False
2017-03-07,22,False
2017-03-08,24,False
2017-03-09,23,False
2017-03-10,22,False
2017-03-11,21,False
