date,FOX,isPartial
2014-07-24,67,False
2014-07-25,66,False
2014-07-26,68,False
2014-07-27,67,False
2014-07-28,61,False
2014-07-29,62,False
2014-07-30,67,False
2014-07-31,67,False
2014-08-01,66,False
2014-08-02,65,False
2014-08-03,68,False
2014-08-04,62,False
2014-08-05,65,False
2014-08-06,66,False
2014-08-07,65,False
2014-08-08,78,False
2014-08-09,73,False
2014-08-10,78,False
2014-08-11,73,False
2014-08-12,73,False
2014-08-13,68,False
2014-08-14,70,False
2014-08-15,79,False
2014-08-16,77,False
2014-08-17,69,False
2014-08-18,69,False
2014-08-19,71,False
2014-08-20,68,False
2014-08-21,67,False
2014-08-22,75,False
2014-08-23,66,False
2014-08-24,69,False
2014-08-25,66,False
2014-08-26,62,False
2014-08-27,63,False
2014-08-28,68,False
2014-08-29,73,False
2014-08-30,68,False
2014-08-31,65,False
2014-09-01,57,False
2014-09-02,62,False
2014-09-03,63,False
2014-09-04,68,False
2014-09-05,75,False
2014-09-06,73,False
2014-09-07,82,False
2014-09-08,66,False
2014-09-09,62,False
2014-09-10,62,False
2014-09-11,71,False
2014-09-12,65,False
2014-09-13,75,False
2014-09-14,75,False
2014-09-15,62,False
2014-09-16,64,False
2014-09-17,64,False
2014-09-18,75,False
2014-09-19,76,False
2014-09-20,84,False
2014-09-21,79,False
2014-09-22,64,False
2014-09-23,72,False
2014-09-24,66,False
2014-09-25,65,False
2014-09-26,68,False
2014-09-27,80,False
2014-09-28,77,False
2014-09-29,63,False
2014-09-30,68,False
2014-10-01,69,False
2014-10-02,67,False
2014-10-03,75,False
2014-10-04,78,False
2014-10-05,77,False
2014-10-06,66,False
2014-10-07,65,False
2014-10-08,65,False
2014-10-09,68,False
2014-10-10,67,False
2014-10-11,74,False
2014-10-12,80,False
2014-10-13,75,False
2014-10-14,72,False
2014-10-15,72,False
2014-10-16,79,False
2014-10-17,74,False
2014-10-18,74,False
2014-10-19,76,False
2014-10-20,68,False
2014-10-21,68,False
2014-10-22,74,False
2014-10-23,69,False
2014-10-24,71,False
2014-10-25,80,False
2014-10-26,76,False
2014-10-27,67,False
2014-10-28,66,False
2014-10-29,68,False
2014-10-30,76,False
2014-10-31,66,False
2014-11-01,69,False
2014-11-02,72,False
2014-11-03,63,False
2014-11-04,75,False
2014-11-05,100,False
2014-11-06,71,False
2014-11-07,65,False
2014-11-08,70,False
2014-11-09,70,False
2014-11-10,64,False
2014-11-11,61,False
2014-11-12,63,False
2014-11-13,63,False
2014-11-14,62,False
2014-11-15,66,False
2014-11-16,69,False
2014-11-17,65,False
2014-11-18,63,False
2014-11-19,61,False
2014-11-20,65,False
2014-11-21,69,False
2014-11-22,71,False
2014-11-23,71,False
2014-11-24,68,False
2014-11-25,93,False
2014-11-26,68,False
2014-11-27,68,False
2014-11-28,64,False
2014-11-29,66,False
2014-11-30,66,False
2014-12-01,60,False
2014-12-02,60,False
2014-12-03,63,False
2014-12-04,64,False
2014-12-05,65,False
2014-12-06,73,False
2014-12-07,70,False
2014-12-08,61,False
