date,FOX,isPartial
2011-09-18,93,False
2011-09-19,75,False
2011-09-20,73,False
2011-09-21,76,False
2011-09-22,77,False
2011-09-23,82,False
2011-09-24,79,False
2011-09-25,82,False
2011-09-26,72,False
2011-09-27,72,False
2011-09-28,75,False
2011-09-29,71,False
2011-09-30,72,False
2011-10-01,72,False
2011-10-02,82,False
2011-10-03,76,False
2011-10-04,75,False
2011-10-05,72,False
2011-10-06,72,False
2011-10-07,76,False
2011-10-08,74,False
2011-10-09,80,False
2011-10-10,75,False
2011-10-11,82,False
2011-10-12,84,False
2011-10-13,73,False
2011-10-14,72,False
2011-10-15,74,False
2011-10-16,83,False
2011-10-17,75,False
2011-10-18,75,False
2011-10-19,76,False
2011-10-20,76,False
2011-10-21,74,False
2011-10-22,72,False
2011-10-23,81,False
2011-10-24,71,False
2011-10-25,71,False
2011-10-26,73,False
2011-10-27,72,False
2011-10-28,77,False
2011-10-29,79,False
2011-10-30,77,False
2011-10-31,73,False
2011-11-01,73,False
2011-11-02,73,False
2011-11-03,73,False
2011-11-04,71,False
2011-11-05,75,False
2011-11-06,78,False
2011-11-07,69,False
2011-11-08,70,False
2011-11-09,75,False
2011-11-10,72,False
2011-11-11,74,False
2011-11-12,84,False
2011-11-13,100,False
2011-11-14,71,False
2011-11-15,73,False
2011-11-16,71,False
2011-11-17,69,False
2011-11-18,71,False
2011-11-19,68,False
2011-11-20,73,False
2011-11-21,66,False
2011-11-22,73,False
2011-11-23,71,False
2011-11-24,64,False
2011-11-25,62,False
2011-11-26,68,False
2011-11-27,70,False
2011-11-28,65,False
2011-11-29,66,False
2011-11-30,77,False
2011-12-01,71,False
2011-12-02,67,False
2011-12-03,70,False
2011-12-04,73,False
2011-12-05,67,False
2011-12-06,71,False
2011-12-07,69,False
2011-12-08,71,False
2011-12-09,69,False
2011-12-10,70,False
2011-12-11,69,False
2011-12-12,67,False
2011-12-13,66,False
2011-12-14,68,False
2011-12-15,74,False
2011-12-16,78,False
2011-12-17,68,False
2011-12-18,73,False
2011-12-19,65,False
2011-12-20,66,False
2011-12-21,67,False
2011-12-22,68,False
2011-12-23,67,False
2011-12-24,67,False
2011-12-25,65,False
2011-12-26,66,False
2011-12-27,69,False
2011-12-28,69,False
2011-12-29,68,False
2011-12-30,72,False
2011-12-31,74,False
2012-01-01,90,False
