date,FOX,isPartial
2014-12-01,49,False
2014-12-02,49,False
2014-12-03,49,False
2014-12-04,51,False
2014-12-05,53,False
2014-12-06,59,False
2014-12-07,56,False
2014-12-08,50,False
2014-12-09,48,False
2014-12-10,48,False
2014-12-11,51,False
2014-12-12,50,False
2014-12-13,55,False
2014-12-14,56,False
2014-12-15,50,False
2014-12-16,51,False
2014-12-17,50,False
2014-12-18,51,False
2014-12-19,52,False
2014-12-20,59,False
2014-12-21,64,False
2014-12-22,54,False
2014-12-23,52,False
2014-12-24,55,False
2014-12-25,50,False
2014-12-26,56,False
2014-12-27,58,False
2014-12-28,63,False
2014-12-29,55,False
2014-12-30,54,False
2014-12-31,55,False
2015-01-01,59,False
2015-01-02,58,False
2015-01-03,59,False
2015-01-04,61,False
2015-01-05,56,False
2015-01-06,58,False
2015-01-07,63,False
2015-01-08,65,False
2015-01-09,66,False
2015-01-10,58,False
2015-01-11,67,False
2015-01-12,65,False
2015-01-13,58,False
2015-01-14,56,False
2015-01-15,59,False
2015-01-16,58,False
2015-01-17,61,False
2015-01-18,69,False
2015-01-19,53,False
2015-01-20,54,False
2015-01-21,55,False
2015-01-22,54,False
2015-01-23,52,False
2015-01-24,56,False
2015-01-25,62,False
2015-01-26,56,False
2015-01-27,57,False
2015-01-28,51,False
2015-01-29,53,False
2015-01-30,51,False
2015-01-31,56,False
2015-02-01,61,False
2015-02-02,57,False
2015-02-03,54,False
2015-02-04,60,False
2015-02-05,69,False
2015-02-06,58,False
2015-02-07,57,False
2015-02-08,54,False
2015-02-09,53,False
2015-02-10,55,False
2015-02-11,50,False
2015-02-12,54,False
2015-02-13,51,False
2015-02-14,54,False
2015-02-15,56,False
2015-02-16,56,False
2015-02-17,65,False
2015-02-18,62,False
2015-02-19,66,False
2015-02-20,59,False
2015-02-21,59,False
2015-02-22,59,False
2015-02-23,55,False
2015-02-24,67,False
2015-02-25,60,False
2015-02-26,61,False
2015-02-27,57,False
2015-02-28,53,False
2015-03-01,55,False
2015-03-02,51,False
2015-03-03,58,False
2015-03-04,53,False
2015-03-05,57,False
2015-03-06,54,False
2015-03-07,55,False
2015-03-08,52,False
2015-03-09,51,False
2015-03-10,53,False
2015-03-11,54,False
2015-03-12,55,False
2015-03-13,53,False
2015-03-14,54,False
2015-03-15,52,False
2015-03-16,47,False
2015-03-17,55,False
2015-03-18,58,False
2015-03-19,57,False
2015-03-20,52,False
2015-03-21,52,False
2015-03-22,57,False
2015-03-23,49,False
2015-03-24,53,False
2015-03-25,44,False
2015-03-26,50,False
2015-03-27,51,False
2015-03-28,52,False
2015-03-29,57,False
2015-03-30,53,False
2015-03-31,51,False
2015-04-01,49,False
2015-04-02,50,False
2015-04-03,50,False
2015-04-04,51,False
2015-04-05,48,False
2015-04-06,50,False
2015-04-07,50,False
2015-04-08,54,False
2015-04-09,52,False
2015-04-10,50,False
2015-04-11,51,False
2015-04-12,48,False
2015-04-13,48,False
2015-04-14,49,False
2015-04-15,54,False
2015-04-16,53,False
2015-04-17,49,False
