date,FOX,isPartial
2015-04-10,51,False
2015-04-11,49,False
2015-04-12,48,False
2015-04-13,45,False
2015-04-14,50,False
2015-04-15,54,False
2015-04-16,53,False
2015-04-17,50,False
2015-04-18,49,False
2015-04-19,55,False
2015-04-20,46,False
2015-04-21,51,False
2015-04-22,58,False
2015-04-23,49,False
2015-04-24,47,False
2015-04-25,50,False
2015-04-26,49,False
2015-04-27,47,False
2015-04-28,55,False
2015-04-29,51,False
2015-04-30,53,False
2015-05-01,55,False
2015-05-02,51,False
2015-05-03,56,False
2015-05-04,48,False
2015-05-05,55,False
2015-05-06,54,False
2015-05-07,51,False
2015-05-08,52,False
2015-05-09,52,False
2015-05-10,51,False
2015-05-11,48,False
2015-05-12,57,False
2015-05-13,57,False
2015-05-14,52,False
2015-05-15,54,False
2015-05-16,51,False
2015-05-17,54,False
2015-05-18,47,False
2015-05-19,47,False
2015-05-20,48,False
2015-05-21,47,False
2015-05-22,51,False
2015-05-23,48,False
2015-05-24,52,False
2015-05-25,46,False
2015-05-26,51,False
2015-05-27,52,False
2015-05-28,51,False
2015-05-29,49,False
2015-05-30,49,False
2015-05-31,49,False
2015-06-01,46,False
2015-06-02,47,False
2015-06-03,47,False
2015-06-04,51,False
2015-06-05,50,False
2015-06-06,61,False
2015-06-07,57,False
2015-06-08,49,False
2015-06-09,50,False
2015-06-10,48,False
2015-06-11,48,False
2015-06-12,50,False
2015-06-13,53,False
2015-06-14,51,False
2015-06-15,49,False
2015-06-16,51,False
2015-06-17,47,False
2015-06-18,54,False
2015-06-19,54,False
2015-06-20,51,False
2015-06-21,53,False
2015-06-22,50,False
2015-06-23,48,False
2015-06-24,47,False
2015-06-25,47,False
2015-06-26,57,False
2015-06-27,55,False
2015-06-28,53,False
2015-06-29,47,False
2015-06-30,50,False
2015-07-01,49,False
2015-07-02,49,False
2015-07-03,45,False
2015-07-04,48,False
2015-07-05,55,False
2015-07-06,50,False
2015-07-07,48,False
2015-07-08,48,False
2015-07-09,50,False
2015-07-10,49,False
2015-07-11,48,False
2015-07-12,52,False
2015-07-13,48,False
2015-07-14,52,False
2015-07-15,48,False
2015-07-16,52,False
2015-07-17,50,False
2015-07-18,51,False
2015-07-19,50,False
2015-07-20,49,False
2015-07-21,49,False
2015-07-22,51,False
2015-07-23,52,False
2015-07-24,50,False
2015-07-25,52,False
2015-07-26,53,False
2015-07-27,49,False
2015-07-28,50,False
2015-07-29,48,False
2015-07-30,53,False
2015-07-31,48,False
2015-08-01,48,False
2015-08-02,52,False
2015-08-03,46,False
2015-08-04,51,False
2015-08-05,55,False
2015-08-06,80,False
2015-08-07,100,False
2015-08-08,55,False
2015-08-09,55,False
2015-08-10,52,False
2015-08-11,54,False
2015-08-12,53,False
2015-08-13,53,False
2015-08-14,51,False
2015-08-15,50,False
2015-08-16,52,False
2015-08-17,50,False
2015-08-18,48,False
2015-08-19,56,False
2015-08-20,60,False
2015-08-21,55,False
2015-08-22,57,False
2015-08-23,56,False
2015-08-24,56,False
2015-08-25,52,False
2015-08-26,56,False
2015-08-27,52,False
2015-08-28,51,False
2015-08-29,51,False
2015-08-30,51,False
2015-08-31,48,False
2015-09-01,56,False
2015-09-02,55,False
2015-09-03,54,False
2015-09-04,52,False
2015-09-05,49,False
2015-09-06,50,False
2015-09-07,46,False
2015-09-08,50,False
2015-09-09,47,False
2015-09-10,50,False
2015-09-11,52,False
2015-09-12,53,False
2015-09-13,58,False
2015-09-14,47,False
2015-09-15,51,False
2015-09-16,54,False
2015-09-17,58,False
2015-09-18,55,False
2015-09-19,55,False
2015-09-20,64,False
2015-09-21,50,False
2015-09-22,52,False
2015-09-23,58,False
2015-09-24,59,False
2015-09-25,53,False
2015-09-26,51,False
2015-09-27,59,False
2015-09-28,48,False
2015-09-29,51,False
2015-09-30,55,False
2015-10-01,56,False
2015-10-02,55,False
2015-10-03,53,False
2015-10-04,59,False
2015-10-05,48,False
2015-10-06,48,False
2015-10-07,50,False
2015-10-08,56,False
2015-10-09,53,False
2015-10-10,53,False
2015-10-11,60,False
2015-10-12,60,False
2015-10-13,50,False
2015-10-14,52,False
2015-10-15,52,False
2015-10-16,53,False
2015-10-17,52,False
2015-10-18,57,False
2015-10-19,50,False
2015-10-20,54,False
2015-10-21,74,False
2015-10-22,82,False
2015-10-23,63,False
2015-10-24,58,False
2015-10-25,59,False
2015-10-26,53,False
2015-10-27,53,False
2015-10-28,57,False
2015-10-29,58,False
2015-10-30,51,False
2015-10-31,53,False
2015-11-01,67,False
2015-11-02,54,False
2015-11-03,53,False
2015-11-04,51,False
2015-11-05,54,False
2015-11-06,51,False
2015-11-07,50,False
2015-11-08,56,False
2015-11-09,58,False
2015-11-10,58,False
2015-11-11,73,False
2015-11-12,48,False
2015-11-13,54,False
2015-11-14,68,False
2015-11-15,59,False
2015-11-16,54,False
2015-11-17,52,False
2015-11-18,52,False
2015-11-19,52,False
2015-11-20,50,False
2015-11-21,58,False
2015-11-22,55,False
2015-11-23,49,False
2015-11-24,52,False
2015-11-25,45,False
2015-11-26,47,False
2015-11-27,50,False
2015-11-28,52,False
2015-11-29,57,False
2015-11-30,49,False
2015-12-01,45,False
2015-12-02,56,False
2015-12-03,67,False
2015-12-04,53,False
2015-12-05,51,False
2015-12-06,54,False
2015-12-07,51,False
2015-12-08,53,False
2015-12-09,49,False
2015-12-10,53,False
2015-12-11,52,False
2015-12-12,50,False
2015-12-13,54,False
2015-12-14,50,False
2015-12-15,49,False
2015-12-16,51,False
2015-12-17,52,False
2015-12-18,48,False
2015-12-19,47,False
2015-12-20,61,False
2015-12-21,51,False
2015-12-22,49,False
2015-12-23,49,False
2015-12-24,48,False
2015-12-25,45,False
2015-12-26,49,False
