date,FOX,isPartial
2013-11-06,81,False
2013-11-07,77,False
2013-11-08,82,False
2013-11-09,82,False
2013-11-10,85,False
2013-11-11,71,False
2013-11-12,69,False
2013-11-13,72,False
2013-11-14,71,False
2013-11-15,76,False
2013-11-16,80,False
2013-11-17,86,False
2013-11-18,72,False
2013-11-19,71,False
2013-11-20,68,False
2013-11-21,68,False
2013-11-22,71,False
2013-11-23,74,False
2013-11-24,77,False
2013-11-25,68,False
2013-11-26,68,False
2013-11-27,69,False
2013-11-28,66,False
2013-11-29,68,False
2013-11-30,73,False
2013-12-01,80,False
2013-12-02,63,False
2013-12-03,63,False
2013-12-04,67,False
2013-12-05,70,False
2013-12-06,78,False
2013-12-07,72,False
2013-12-08,78,False
2013-12-09,69,False
2013-12-10,67,False
2013-12-11,68,False
2013-12-12,68,False
2013-12-13,80,False
2013-12-14,74,False
2013-12-15,75,False
2013-12-16,64,False
2013-12-17,67,False
2013-12-18,66,False
2013-12-19,64,False
2013-12-20,68,False
2013-12-21,70,False
2013-12-22,76,False
2013-12-23,66,False
2013-12-24,62,False
2013-12-25,65,False
2013-12-26,67,False
2013-12-27,65,False
2013-12-28,67,False
2013-12-29,74,False
2013-12-30,68,False
2013-12-31,71,False
2014-01-01,80,False
2014-01-02,73,False
2014-01-03,72,False
2014-01-04,73,False
2014-01-05,84,False
2014-01-06,78,False
2014-01-07,71,False
2014-01-08,66,False
2014-01-09,66,False
2014-01-10,65,False
2014-01-11,71,False
2014-01-12,74,False
2014-01-13,68,False
2014-01-14,64,False
2014-01-15,61,False
2014-01-16,64,False
2014-01-17,66,False
2014-01-18,68,False
2014-01-19,76,False
2014-01-20,67,False
2014-01-21,65,False
2014-01-22,67,False
2014-01-23,62,False
2014-01-24,68,False
2014-01-25,67,False
2014-01-26,71,False
2014-01-27,72,False
2014-01-28,71,False
2014-01-29,73,False
2014-01-30,68,False
2014-01-31,64,False
2014-02-01,66,False
2014-02-02,100,False
2014-02-03,86,False
2014-02-04,68,False
2014-02-05,73,False
2014-02-06,69,False
2014-02-07,65,False
2014-02-08,60,False
2014-02-09,64,False
2014-02-10,66,False
2014-02-11,70,False
2014-02-12,72,False
2014-02-13,68,False
2014-02-14,66,False
2014-02-15,65,False
2014-02-16,63,False
2014-02-17,59,False
2014-02-18,64,False
2014-02-19,61,False
2014-02-20,61,False
2014-02-21,63,False
2014-02-22,58,False
2014-02-23,62,False
2014-02-24,58,False
2014-02-25,60,False
2014-02-26,62,False
2014-02-27,59,False
2014-02-28,62,False
2014-03-01,61,False
2014-03-02,68,False
2014-03-03,65,False
2014-03-04,61,False
2014-03-05,60,False
2014-03-06,58,False
2014-03-07,60,False
2014-03-08,61,False
2014-03-09,66,False
2014-03-10,64,False
2014-03-11,60,False
2014-03-12,73,False
2014-03-13,62,False
2014-03-14,64,False
2014-03-15,65,False
2014-03-16,71,False
2014-03-17,65,False
2014-03-18,65,False
2014-03-19,64,False
2014-03-20,65,False
2014-03-21,63,False
2014-03-22,62,False
2014-03-23,68,False
2014-03-24,61,False
2014-03-25,59,False
2014-03-26,59,False
2014-03-27,63,False
2014-03-28,65,False
2014-03-29,62,False
2014-03-30,71,False
2014-03-31,60,False
2014-04-01,60,False
2014-04-02,66,False
2014-04-03,62,False
2014-04-04,60,False
2014-04-05,58,False
2014-04-06,62,False
2014-04-07,58,False
2014-04-08,59,False
2014-04-09,67,False
2014-04-10,59,False
2014-04-11,60,False
2014-04-12,59,False
2014-04-13,61,False
2014-04-14,56,False
2014-04-15,56,False
2014-04-16,62,False
2014-04-17,58,False
2014-04-18,60,False
2014-04-19,61,False
2014-04-20,61,False
2014-04-21,59,False
2014-04-22,59,False
2014-04-23,60,False
2014-04-24,59,False
2014-04-25,58,False
2014-04-26,57,False
2014-04-27,59,False
2014-04-28,57,False
2014-04-29,68,False
2014-04-30,63,False
2014-05-01,67,False
2014-05-02,59,False
2014-05-03,55,False
2014-05-04,59,False
2014-05-05,58,False
2014-05-06,59,False
2014-05-07,58,False
2014-05-08,59,False
2014-05-09,61,False
2014-05-10,55,False
2014-05-11,55,False
2014-05-12,56,False
2014-05-13,56,False
2014-05-14,56,False
2014-05-15,59,False
2014-05-16,63,False
2014-05-17,57,False
2014-05-18,54,False
2014-05-19,51,False
2014-05-20,51,False
2014-05-21,54,False
2014-05-22,54,False
2014-05-23,55,False
2014-05-24,63,False
2014-05-25,53,False
2014-05-26,47,False
2014-05-27,52,False
2014-05-28,52,False
2014-05-29,54,False
2014-05-30,57,False
2014-05-31,53,False
2014-06-01,58,False
2014-06-02,53,False
2014-06-03,52,False
2014-06-04,55,False
2014-06-05,53,False
2014-06-06,55,False
2014-06-07,56,False
2014-06-08,57,False
2014-06-09,54,False
2014-06-10,56,False
2014-06-11,56,False
2014-06-12,64,False
2014-06-13,62,False
2014-06-14,56,False
2014-06-15,55,False
2014-06-16,54,False
2014-06-17,56,False
2014-06-18,58,False
2014-06-19,55,False
2014-06-20,56,False
2014-06-21,55,False
2014-06-22,54,False
2014-06-23,52,False
2014-06-24,55,False
2014-06-25,56,False
2014-06-26,56,False
2014-06-27,54,False
2014-06-28,56,False
2014-06-29,57,False
2014-06-30,57,False
2014-07-01,56,False
2014-07-02,55,False
2014-07-03,55,False
2014-07-04,52,False
2014-07-05,57,False
2014-07-06,60,False
2014-07-07,55,False
2014-07-08,54,False
2014-07-09,55,False
2014-07-10,54,False
2014-07-11,57,False
2014-07-12,57,False
2014-07-13,55,False
2014-07-14,55,False
2014-07-15,54,False
2014-07-16,59,False
2014-07-17,65,False
2014-07-18,64,False
2014-07-19,61,False
2014-07-20,58,False
2014-07-21,55,False
2014-07-22,57,False
2014-07-23,56,False
2014-07-24,61,False
