date,FOX,isPartial
2011-05-11,78,False
2011-05-12,75,False
2011-05-13,77,False
2011-05-14,75,False
2011-05-15,74,False
2011-05-16,74,False
2011-05-17,73,False
2011-05-18,77,False
2011-05-19,77,False
2011-05-20,79,False
2011-05-21,82,False
2011-05-22,73,False
2011-05-23,75,False
2011-05-24,75,False
2011-05-25,87,False
2011-05-26,75,False
2011-05-27,73,False
2011-05-28,89,False
2011-05-29,71,False
2011-05-30,62,False
2011-05-31,67,False
2011-06-01,68,False
2011-06-02,72,False
2011-06-03,76,False
2011-06-04,74,False
2011-06-05,71,False
2011-06-06,70,False
2011-06-07,73,False
2011-06-08,71,False
2011-06-09,71,False
2011-06-10,70,False
2011-06-11,70,False
2011-06-12,73,False
2011-06-13,67,False
2011-06-14,66,False
2011-06-15,66,False
2011-06-16,70,False
2011-06-17,73,False
2011-06-18,71,False
2011-06-19,73,False
2011-06-20,79,False
2011-06-21,83,False
2011-06-22,82,False
2011-06-23,79,False
2011-06-24,75,False
2011-06-25,79,False
2011-06-26,84,False
2011-06-27,72,False
2011-06-28,74,False
2011-06-29,83,False
2011-06-30,81,False
2011-07-01,83,False
2011-07-02,84,False
2011-07-03,84,False
2011-07-04,80,False
2011-07-05,96,False
2011-07-06,77,False
2011-07-07,83,False
2011-07-08,85,False
2011-07-09,83,False
2011-07-10,79,False
2011-07-11,74,False
2011-07-12,77,False
2011-07-13,80,False
2011-07-14,77,False
2011-07-15,76,False
2011-07-16,77,False
2011-07-17,80,False
2011-07-18,75,False
2011-07-19,70,False
2011-07-20,72,False
2011-07-21,71,False
2011-07-22,74,False
2011-07-23,79,False
2011-07-24,79,False
2011-07-25,72,False
2011-07-26,73,False
2011-07-27,73,False
2011-07-28,72,False
2011-07-29,77,False
2011-07-30,73,False
2011-07-31,74,False
2011-08-01,75,False
2011-08-02,74,False
2011-08-03,70,False
2011-08-04,73,False
2011-08-05,74,False
2011-08-06,78,False
2011-08-07,79,False
2011-08-08,81,False
2011-08-09,73,False
2011-08-10,73,False
2011-08-11,73,False
2011-08-12,82,False
2011-08-13,78,False
2011-08-14,81,False
2011-08-15,73,False
2011-08-16,71,False
2011-08-17,74,False
2011-08-18,73,False
2011-08-19,74,False
2011-08-20,76,False
2011-08-21,70,False
2011-08-22,72,False
2011-08-23,93,False
2011-08-24,74,False
2011-08-25,77,False
2011-08-26,82,False
2011-08-27,90,False
2011-08-28,91,False
2011-08-29,72,False
2011-08-30,69,False
2011-08-31,66,False
2011-09-01,68,False
2011-09-02,74,False
2011-09-03,75,False
2011-09-04,71,False
2011-09-05,64,False
2011-09-06,69,False
2011-09-07,74,False
2011-09-08,77,False
2011-09-09,85,False
2011-09-10,84,False
2011-09-11,92,False
2011-09-12,75,False
2011-09-13,76,False
2011-09-14,76,False
2011-09-15,73,False
2011-09-16,73,False
2011-09-17,79,False
2011-09-18,94,False
2011-09-19,77,False
2011-09-20,74,False
2011-09-21,78,False
2011-09-22,77,False
2011-09-23,83,False
2011-09-24,80,False
2011-09-25,82,False
2011-09-26,72,False
2011-09-27,75,False
2011-09-28,75,False
2011-09-29,73,False
2011-09-30,72,False
2011-10-01,73,False
2011-10-02,83,False
2011-10-03,76,False
2011-10-04,76,False
2011-10-05,74,False
2011-10-06,73,False
2011-10-07,76,False
2011-10-08,77,False
2011-10-09,80,False
2011-10-10,76,False
2011-10-11,83,False
2011-10-12,83,False
2011-10-13,74,False
2011-10-14,75,False
2011-10-15,75,False
2011-10-16,83,False
2011-10-17,74,False
2011-10-18,75,False
2011-10-19,78,False
2011-10-20,77,False
2011-10-21,74,False
2011-10-22,74,False
2011-10-23,83,False
2011-10-24,73,False
2011-10-25,71,False
2011-10-26,74,False
2011-10-27,72,False
2011-10-28,80,False
2011-10-29,80,False
2011-10-30,78,False
2011-10-31,74,False
2011-11-01,75,False
2011-11-02,74,False
2011-11-03,74,False
2011-11-04,73,False
2011-11-05,77,False
2011-11-06,79,False
2011-11-07,72,False
2011-11-08,69,False
2011-11-09,75,False
2011-11-10,73,False
2011-11-11,74,False
2011-11-12,86,False
2011-11-13,100,False
2011-11-14,70,False
2011-11-15,72,False
2011-11-16,72,False
2011-11-17,69,False
2011-11-18,72,False
2011-11-19,68,False
2011-11-20,72,False
2011-11-21,66,False
2011-11-22,72,False
2011-11-23,73,False
