date,FOX,isPartial
2017-01-19,52,False
2017-01-20,95,False
2017-01-21,66,False
2017-01-22,70,False
2017-01-23,58,False
2017-01-24,54,False
2017-01-25,59,False
2017-01-26,55,False
2017-01-27,56,False
2017-01-28,57,False
2017-01-29,66,False
2017-01-30,64,False
2017-01-31,63,False
2017-02-01,62,False
2017-02-02,57,False
2017-02-03,59,False
2017-02-04,58,False
2017-02-05,80,False
2017-02-06,77,False
2017-02-07,58,False
2017-02-08,59,False
2017-02-09,58,False
2017-02-10,55,False
2017-02-11,52,False
2017-02-12,52,False
2017-02-13,57,False
2017-02-14,56,False
2017-02-15,59,False
2017-02-16,56,False
2017-02-17,55,False
2017-02-18,54,False
2017-02-19,55,False
2017-02-20,56,False
2017-02-21,53,False
2017-02-22,52,False
2017-02-23,54,False
2017-02-24,55,False
2017-02-25,56,False
2017-02-26,54,False
2017-02-27,61,False
2017-02-28,54,False
2017-03-01,57,False
2017-03-02,51,False
2017-03-03,53,False
2017-03-04,52,False
2017-03-05,53,False
2017-03-06,53,False
2017-03-07,53,False
2017-03-08,59,False
2017-03-09,54,False
2017-03-10,53,False
2017-03-11,52,False
2017-03-12,50,False
2017-03-13,53,False
2017-03-14,59,False
2017-03-15,55,False
2017-03-16,51,False
2017-03-17,50,False
2017-03-18,49,False
2017-03-19,47,False
2017-03-20,53,False
2017-03-21,49,False
2017-03-22,55,False
2017-03-23,55,False
2017-03-24,59,False
2017-03-25,57,False
2017-03-26,53,False
2017-03-27,52,False
2017-03-28,51,False
2017-03-29,50,False
2017-03-30,50,False
2017-03-31,51,False
2017-04-01,49,False
2017-04-02,52,False
2017-04-03,55,False
2017-04-04,57,False
2017-04-05,66,False
2017-04-06,54,False
2017-04-07,68,False
2017-04-08,57,False
2017-04-09,55,False
2017-04-10,57,False
2017-04-11,57,False
2017-04-12,63,False
2017-04-13,62,False
2017-04-14,57,False
2017-04-15,54,False
2017-04-16,88,False
2017-04-17,57,False
2017-04-18,57,False
2017-04-19,73,False
2017-04-20,60,False
2017-04-21,56,False
2017-04-22,53,False
2017-04-23,59,False
2017-04-24,52,False
2017-04-25,52,False
2017-04-26,56,False
2017-04-27,56,False
2017-04-28,52,False
2017-04-29,51,False
2017-04-30,52,False
2017-05-01,56,False
2017-05-02,56,False
2017-05-03,53,False
2017-05-04,53,False
2017-05-05,49,False
2017-05-06,48,False
2017-05-07,51,False
2017-05-08,47,False
2017-05-09,51,False
2017-05-10,58,False
2017-05-11,52,False
2017-05-12,49,False
2017-05-13,48,False
2017-05-14,53,False
2017-05-15,50,False
2017-05-16,55,False
2017-05-17,60,False
2017-05-18,59,False
2017-05-19,55,False
2017-05-20,50,False
2017-05-21,53,False
2017-05-22,50,False
2017-05-23,58,False
2017-05-24,53,False
2017-05-25,53,False
2017-05-26,53,False
2017-05-27,51,False
2017-05-28,51,False
2017-05-29,44,False
2017-05-30,49,False
2017-05-31,52,False
2017-06-01,52,False
2017-06-02,56,False
2017-06-03,62,False
2017-06-04,57,False
2017-06-05,53,False
2017-06-06,49,False
2017-06-07,53,False
2017-06-08,61,False
2017-06-09,57,False
2017-06-10,52,False
2017-06-11,50,False
2017-06-12,48,False
2017-06-13,49,False
2017-06-14,60,False
2017-06-15,53,False
2017-06-16,51,False
2017-06-17,53,False
2017-06-18,52,False
2017-06-19,50,False
2017-06-20,51,False
2017-06-21,51,False
2017-06-22,53,False
2017-06-23,54,False
2017-06-24,49,False
2017-06-25,49,False
2017-06-26,50,False
2017-06-27,51,False
2017-06-28,51,False
2017-06-29,52,False
2017-06-30,52,False
2017-07-01,48,False
2017-07-02,50,False
2017-07-03,47,False
2017-07-04,45,False
2017-07-05,49,False
2017-07-06,49,False
2017-07-07,51,False
2017-07-08,51,False
2017-07-09,52,False
2017-07-10,49,False
2017-07-11,51,False
2017-07-12,52,False
2017-07-13,50,False
2017-07-14,50,False
2017-07-15,50,False
2017-07-16,49,False
2017-07-17,50,False
2017-07-18,49,False
2017-07-19,47,False
2017-07-20,49,False
2017-07-21,50,False
2017-07-22,50,False
2017-07-23,48,False
2017-07-24,48,False
2017-07-25,47,False
2017-07-26,51,False
2017-07-27,52,False
2017-07-28,55,False
2017-07-29,49,False
2017-07-30,50,False
2017-07-31,50,False
2017-08-01,51,False
2017-08-02,52,False
2017-08-03,50,False
2017-08-04,53,False
2017-08-05,48,False
2017-08-06,51,False
2017-08-07,51,False
2017-08-08,51,False
2017-08-09,53,False
2017-08-10,54,False
2017-08-11,55,False
2017-08-12,53,False
2017-08-13,58,False
2017-08-14,57,False
2017-08-15,54,False
2017-08-16,58,False
2017-08-17,54,False
2017-08-18,55,False
2017-08-19,49,False
2017-08-20,50,False
2017-08-21,56,False
2017-08-22,49,False
2017-08-23,51,False
2017-08-24,51,False
2017-08-25,58,False
2017-08-26,68,False
2017-08-27,100,False
2017-08-28,50,False
2017-08-29,54,False
2017-08-30,50,False
2017-08-31,53,False
2017-09-01,51,False
2017-09-02,50,False
2017-09-03,49,False
2017-09-04,47,False
2017-09-05,54,False
2017-09-06,56,False
2017-09-07,55,False
2017-09-08,62,False
2017-09-09,64,False
2017-09-10,76,False
2017-09-11,61,False
2017-09-12,54,False
2017-09-13,51,False
2017-09-14,53,False
2017-09-15,56,False
2017-09-16,52,False
2017-09-17,60,False
2017-09-18,49,False
2017-09-19,53,False
2017-09-20,53,False
2017-09-21,54,False
2017-09-22,54,False
2017-09-23,54,False
2017-09-24,63,False
2017-09-25,55,False
2017-09-26,54,False
2017-09-27,55,False
2017-09-28,53,False
2017-09-29,55,False
2017-09-30,51,False
2017-10-01,58,False
2017-10-02,80,False
2017-10-03,59,False
2017-10-04,55,False
2017-10-05,58,False
2017-10-06,56,False
