date,FOX,isPartial
2013-03-04,26,False
2013-03-05,31,False
2013-03-06,30,False
2013-03-07,29,False
2013-03-08,28,False
2013-03-09,26,False
2013-03-10,26,False
2013-03-11,26,False
2013-03-12,30,False
2013-03-13,29,False
2013-03-14,27,False
2013-03-15,25,False
2013-03-16,26,False
2013-03-17,27,False
2013-03-18,25,False
2013-03-19,26,False
2013-03-20,26,False
2013-03-21,26,False
2013-03-22,27,False
2013-03-23,25,False
2013-03-24,27,False
2013-03-25,26,False
2013-03-26,26,False
2013-03-27,25,False
2013-03-28,25,False
2013-03-29,27,False
2013-03-30,26,False
2013-03-31,26,False
2013-04-01,26,False
2013-04-02,27,False
2013-04-03,29,False
2013-04-04,28,False
2013-04-05,26,False
2013-04-06,25,False
2013-04-07,26,False
2013-04-08,25,False
2013-04-09,30,False
2013-04-10,30,False
2013-04-11,28,False
2013-04-12,28,False
2013-04-13,27,False
2013-04-14,27,False
2013-04-15,41,False
2013-04-16,37,False
2013-04-17,36,False
2013-04-18,37,False
2013-04-19,60,False
2013-04-20,41,False
2013-04-21,31,False
2013-04-22,28,False
2013-04-23,32,False
2013-04-24,28,False
2013-04-25,26,False
2013-04-26,26,False
2013-04-27,25,False
2013-04-28,26,False
2013-04-29,25,False
2013-04-30,31,False
2013-05-01,32,False
2013-05-02,29,False
2013-05-03,28,False
2013-05-04,26,False
2013-05-05,26,False
2013-05-06,26,False
2013-05-07,28,False
2013-05-08,29,False
2013-05-09,29,False
2013-05-10,28,False
2013-05-11,26,False
2013-05-12,25,False
2013-05-13,25,False
2013-05-14,27,False
2013-05-15,28,False
2013-05-16,29,False
2013-05-17,28,False
2013-05-18,25,False
2013-05-19,28,False
2013-05-20,28,False
2013-05-21,32,False
2013-05-22,27,False
2013-05-23,27,False
2013-05-24,29,False
2013-05-25,29,False
2013-05-26,25,False
2013-05-27,22,False
2013-05-28,25,False
2013-05-29,27,False
2013-05-30,26,False
2013-05-31,28,False
2013-06-01,27,False
2013-06-02,27,False
2013-06-03,25,False
2013-06-04,24,False
2013-06-05,24,False
2013-06-06,25,False
2013-06-07,25,False
2013-06-08,25,False
2013-06-09,25,False
2013-06-10,24,False
2013-06-11,25,False
2013-06-12,25,False
2013-06-13,25,False
2013-06-14,24,False
2013-06-15,24,False
2013-06-16,24,False
2013-06-17,24,False
2013-06-18,25,False
2013-06-19,24,False
2013-06-20,24,False
2013-06-21,24,False
2013-06-22,25,False
2013-06-23,24,False
2013-06-24,24,False
2013-06-25,24,False
2013-06-26,26,False
2013-06-27,26,False
2013-06-28,25,False
2013-06-29,24,False
