date,FOX,isPartial
2018-02-13,86,False
2018-02-14,99,False
2018-02-15,95,False
2018-02-16,88,False
2018-02-17,89,False
2018-02-18,86,False
2018-02-19,81,False
2018-02-20,98,False
2018-02-21,90,False
2018-02-22,92,False
2018-02-23,91,False
2018-02-24,82,False
2018-02-25,83,False
2018-02-26,86,False
2018-02-27,87,False
2018-02-28,88,False
2018-03-01,91,False
2018-03-02,92,False
2018-03-03,81,False
2018-03-04,79,False
2018-03-05,77,False
2018-03-06,89,False
2018-03-07,80,False
2018-03-08,83,False
2018-03-09,80,False
2018-03-10,78,False
2018-03-11,81,False
2018-03-12,81,False
2018-03-13,85,False
2018-03-14,93,False
2018-03-15,87,False
2018-03-16,79,False
2018-03-17,79,False
2018-03-18,82,False
2018-03-19,83,False
2018-03-20,91,False
2018-03-21,91,False
2018-03-22,82,False
2018-03-23,82,False
2018-03-24,80,False
2018-03-25,83,False
2018-03-26,84,False
2018-03-27,86,False
2018-03-28,76,False
2018-03-29,82,False
2018-03-30,82,False
2018-03-31,77,False
2018-04-01,82,False
2018-04-02,84,False
2018-04-03,97,False
2018-04-04,92,False
2018-04-05,85,False
2018-04-06,80,False
2018-04-07,77,False
2018-04-08,88,False
2018-04-09,86,False
2018-04-10,95,False
2018-04-11,92,False
2018-04-12,87,False
2018-04-13,87,False
2018-04-14,100,False
2018-04-15,90,False
2018-04-16,90,False
2018-04-17,91,False
2018-04-18,83,False
2018-04-19,88,False
2018-04-20,82,False
2018-04-21,80,False
2018-04-22,79,False
2018-04-23,86,False
2018-04-24,92,False
2018-04-25,94,False
2018-04-26,96,False
2018-04-27,95,False
2018-04-28,79,False
2018-04-29,80,False
2018-04-30,80,False
2018-05-01,97,False
2018-05-02,86,False
2018-05-03,89,False
2018-05-04,83,False
2018-05-05,77,False
2018-05-06,82,False
2018-05-07,83,False
2018-05-08,89,False
2018-05-09,86,False
2018-05-10,89,False
2018-05-11,85,False
2018-05-12,81,False
2018-05-13,77,False
2018-05-14,88,False
2018-05-15,88,False
2018-05-16,90,False
2018-05-17,93,False
2018-05-18,96,False
2018-05-19,87,False
2018-05-20,82,False
2018-05-21,83,False
2018-05-22,85,False
2018-05-23,83,False
2018-05-24,87,False
2018-05-25,88,False
2018-05-26,87,False
2018-05-27,77,False
2018-05-28,76,False
2018-05-29,83,False
2018-05-30,90,False
2018-05-31,85,False
2018-06-01,86,False
