date,MDLZ,isPartial
2012-12-04,8,False
2012-12-05,9,False
2012-12-06,9,False
2012-12-07,30,False
2012-12-08,11,False
2012-12-09,5,False
2012-12-10,17,False
2012-12-11,11,False
2012-12-12,9,False
2012-12-13,18,False
2012-12-14,9,False
2012-12-15,10,False
2012-12-16,5,False
2012-12-17,4,False
2012-12-18,7,False
2012-12-19,9,False
2012-12-20,32,False
2012-12-21,14,False
2012-12-22,0,False
2012-12-23,6,False
2012-12-24,0,False
2012-12-25,6,False
2012-12-26,10,False
2012-12-27,5,False
2012-12-28,0,False
2012-12-29,11,False
2012-12-30,5,False
2012-12-31,11,False
2013-01-01,6,False
2013-01-02,4,False
2013-01-03,13,False
2013-01-04,11,False
2013-01-05,5,False
2013-01-06,10,False
2013-01-07,11,False
2013-01-08,19,False
2013-01-09,10,False
2013-01-10,15,False
2013-01-11,4,False
2013-01-12,0,False
2013-01-13,7,False
2013-01-14,8,False
2013-01-15,8,False
2013-01-16,16,False
2013-01-17,12,False
2013-01-18,24,False
2013-01-19,7,False
2013-01-20,7,False
2013-01-21,8,False
2013-01-22,20,False
2013-01-23,6,False
2013-01-24,8,False
2013-01-25,13,False
2013-01-26,5,False
2013-01-27,10,False
2013-01-28,18,False
2013-01-29,12,False
2013-01-30,4,False
2013-01-31,4,False
2013-02-01,6,False
2013-02-02,19,False
2013-02-03,5,False
2013-02-04,8,False
2013-02-05,14,False
2013-02-06,4,False
2013-02-07,4,False
2013-02-08,13,False
2013-02-09,5,False
2013-02-10,0,False
2013-02-11,8,False
2013-02-12,17,False
2013-02-13,16,False
2013-02-14,21,False
2013-02-15,17,False
2013-02-16,10,False
2013-02-17,5,False
2013-02-18,8,False
2013-02-19,10,False
