date,MDLZ,isPartial
2015-04-10,26,False
2015-04-11,0,False
2015-04-12,0,False
2015-04-13,15,False
2015-04-14,15,False
2015-04-15,25,False
2015-04-16,5,False
2015-04-17,10,False
2015-04-18,0,False
2015-04-19,0,False
2015-04-20,10,False
2015-04-21,0,False
2015-04-22,25,False
2015-04-23,20,False
2015-04-24,10,False
2015-04-25,0,False
2015-04-26,6,False
2015-04-27,24,False
2015-04-28,15,False
2015-04-29,25,False
2015-04-30,15,False
2015-05-01,22,False
2015-05-02,6,False
2015-05-03,6,False
2015-05-04,10,False
2015-05-05,25,False
2015-05-06,25,False
2015-05-07,15,False
2015-05-08,21,False
2015-05-09,24,False
2015-05-10,6,False
2015-05-11,10,False
2015-05-12,15,False
2015-05-13,5,False
2015-05-14,20,False
2015-05-15,21,False
2015-05-16,0,False
2015-05-17,6,False
2015-05-18,10,False
2015-05-19,14,False
2015-05-20,24,False
2015-05-21,5,False
2015-05-22,16,False
2015-05-23,0,False
2015-05-24,0,False
2015-05-25,10,False
2015-05-26,14,False
2015-05-27,15,False
2015-05-28,15,False
2015-05-29,5,False
2015-05-30,0,False
2015-05-31,0,False
2015-06-01,0,False
2015-06-02,15,False
2015-06-03,25,False
2015-06-04,15,False
2015-06-05,10,False
2015-06-06,0,False
2015-06-07,18,False
2015-06-08,15,False
2015-06-09,10,False
2015-06-10,15,False
2015-06-11,40,False
2015-06-12,5,False
2015-06-13,6,False
2015-06-14,0,False
2015-06-15,10,False
2015-06-16,14,False
2015-06-17,20,False
2015-06-18,10,False
2015-06-19,10,False
2015-06-20,0,False
2015-06-21,0,False
2015-06-22,5,False
2015-06-23,0,False
2015-06-24,20,False
2015-06-25,15,False
2015-06-26,15,False
2015-06-27,12,False
2015-06-28,12,False
2015-06-29,10,False
2015-06-30,10,False
2015-07-01,15,False
2015-07-02,25,False
2015-07-03,5,False
2015-07-04,0,False
2015-07-05,0,False
2015-07-06,10,False
2015-07-07,15,False
2015-07-08,5,False
2015-07-09,5,False
2015-07-10,5,False
2015-07-11,12,False
2015-07-12,0,False
2015-07-13,10,False
2015-07-14,0,False
2015-07-15,10,False
2015-07-16,15,False
2015-07-17,16,False
2015-07-18,0,False
2015-07-19,6,False
2015-07-20,21,False
2015-07-21,10,False
2015-07-22,15,False
2015-07-23,15,False
2015-07-24,26,False
2015-07-25,12,False
2015-07-26,12,False
2015-07-27,5,False
2015-07-28,10,False
2015-07-29,5,False
2015-07-30,30,False
2015-07-31,10,False
2015-08-01,12,False
2015-08-02,6,False
2015-08-03,10,False
2015-08-04,25,False
2015-08-05,25,False
2015-08-06,100,False
2015-08-07,26,False
2015-08-08,0,False
2015-08-09,6,False
2015-08-10,20,False
2015-08-11,20,False
2015-08-12,15,False
2015-08-13,15,False
2015-08-14,15,False
2015-08-15,12,False
2015-08-16,12,False
2015-08-17,24,False
2015-08-18,10,False
2015-08-19,10,False
2015-08-20,25,False
2015-08-21,10,False
2015-08-22,12,False
2015-08-23,11,False
2015-08-24,47,False
2015-08-25,19,False
2015-08-26,15,False
2015-08-27,20,False
2015-08-28,15,False
2015-08-29,12,False
2015-08-30,6,False
2015-08-31,19,False
2015-09-01,33,False
2015-09-02,29,False
2015-09-03,29,False
2015-09-04,15,False
2015-09-05,6,False
2015-09-06,11,False
2015-09-07,10,False
2015-09-08,28,False
2015-09-09,9,False
2015-09-10,19,False
2015-09-11,20,False
2015-09-12,0,False
2015-09-13,0,False
2015-09-14,9,False
2015-09-15,9,False
2015-09-16,9,False
2015-09-17,14,False
2015-09-18,10,False
2015-09-19,11,False
2015-09-20,0,False
2015-09-21,14,False
2015-09-22,19,False
2015-09-23,19,False
2015-09-24,24,False
2015-09-25,10,False
2015-09-26,11,False
2015-09-27,0,False
2015-09-28,0,False
2015-09-29,5,False
2015-09-30,18,False
2015-10-01,5,False
2015-10-02,19,False
2015-10-03,11,False
2015-10-04,0,False
2015-10-05,9,False
2015-10-06,18,False
2015-10-07,33,False
2015-10-08,14,False
2015-10-09,10,False
2015-10-10,5,False
2015-10-11,5,False
2015-10-12,5,False
2015-10-13,27,False
2015-10-14,23,False
2015-10-15,5,False
2015-10-16,19,False
2015-10-17,11,False
2015-10-18,5,False
2015-10-19,18,False
2015-10-20,23,False
2015-10-21,9,False
2015-10-22,18,False
