date,MDLZ,isPartial
2016-05-04,23,False
2016-05-05,24,False
2016-05-06,10,False
2016-05-07,8,False
2016-05-08,0,False
2016-05-09,20,False
2016-05-10,36,False
2016-05-11,29,False
2016-05-12,16,False
2016-05-13,24,False
2016-05-14,8,False
2016-05-15,11,False
2016-05-16,19,False
2016-05-17,13,False
2016-05-18,13,False
2016-05-19,20,False
2016-05-20,28,False
2016-05-21,8,False
2016-05-22,15,False
2016-05-23,32,False
2016-05-24,16,False
2016-05-25,23,False
2016-05-26,27,False
2016-05-27,14,False
2016-05-28,12,False
2016-05-29,8,False
2016-05-30,10,False
2016-05-31,7,False
2016-06-01,23,False
2016-06-02,7,False
2016-06-03,21,False
2016-06-04,8,False
2016-06-05,15,False
2016-06-06,26,False
2016-06-07,23,False
2016-06-08,33,False
2016-06-09,20,False
2016-06-10,7,False
2016-06-11,8,False
2016-06-12,11,False
2016-06-13,13,False
2016-06-14,20,False
2016-06-15,10,False
2016-06-16,20,False
2016-06-17,14,False
2016-06-18,0,False
2016-06-19,16,False
2016-06-20,20,False
2016-06-21,23,False
2016-06-22,17,False
2016-06-23,27,False
2016-06-24,21,False
2016-06-25,8,False
2016-06-26,8,False
2016-06-27,23,False
2016-06-28,30,False
2016-06-29,30,False
2016-06-30,89,False
2016-07-01,46,False
2016-07-02,8,False
2016-07-03,0,False
2016-07-04,21,False
2016-07-05,39,False
2016-07-06,43,False
2016-07-07,25,False
2016-07-08,30,False
2016-07-09,16,False
2016-07-10,0,False
2016-07-11,21,False
2016-07-12,38,False
2016-07-13,35,False
2016-07-14,24,False
2016-07-15,7,False
2016-07-16,8,False
2016-07-17,8,False
2016-07-18,35,False
2016-07-19,21,False
2016-07-20,21,False
2016-07-21,25,False
2016-07-22,36,False
2016-07-23,8,False
2016-07-24,0,False
2016-07-25,14,False
2016-07-26,14,False
2016-07-27,35,False
2016-07-28,56,False
2016-07-29,40,False
2016-07-30,0,False
2016-07-31,8,False
2016-08-01,35,False
2016-08-02,7,False
2016-08-03,32,False
2016-08-04,21,False
