date,MDLZ,isPartial
2017-05-29,13,False
2017-05-30,25,False
2017-05-31,19,False
2017-06-01,6,False
2017-06-02,26,False
2017-06-03,7,False
2017-06-04,0,False
2017-06-05,31,False
2017-06-06,30,False
2017-06-07,12,False
2017-06-08,6,False
2017-06-09,19,False
2017-06-10,8,False
2017-06-11,15,False
2017-06-12,0,False
2017-06-13,0,False
2017-06-14,25,False
2017-06-15,19,False
2017-06-16,13,False
2017-06-17,15,False
2017-06-18,7,False
2017-06-19,6,False
2017-06-20,18,False
2017-06-21,18,False
2017-06-22,37,False
2017-06-23,31,False
2017-06-24,15,False
2017-06-25,7,False
2017-06-26,19,False
2017-06-27,19,False
2017-06-28,19,False
2017-06-29,32,False
2017-06-30,13,False
2017-07-01,0,False
2017-07-02,0,False
2017-07-03,19,False
2017-07-04,20,False
2017-07-05,7,False
2017-07-06,0,False
2017-07-07,20,False
2017-07-08,7,False
2017-07-09,7,False
2017-07-10,6,False
2017-07-11,13,False
2017-07-12,13,False
2017-07-13,20,False
2017-07-14,27,False
2017-07-15,15,False
2017-07-16,0,False
2017-07-17,13,False
2017-07-18,25,False
2017-07-19,13,False
2017-07-20,13,False
2017-07-21,13,False
2017-07-22,7,False
2017-07-23,0,False
2017-07-24,19,False
2017-07-25,13,False
2017-07-26,19,False
2017-07-27,38,False
2017-07-28,0,False
2017-07-29,0,False
2017-07-30,0,False
2017-07-31,37,False
2017-08-01,6,False
2017-08-02,41,False
2017-08-03,43,False
2017-08-04,19,False
2017-08-05,15,False
2017-08-06,0,False
2017-08-07,18,False
2017-08-08,12,False
2017-08-09,30,False
2017-08-10,25,False
2017-08-11,19,False
2017-08-12,0,False
2017-08-13,0,False
2017-08-14,12,False
2017-08-15,6,False
2017-08-16,0,False
2017-08-17,12,False
2017-08-18,0,False
2017-08-19,7,False
2017-08-20,0,False
2017-08-21,0,False
2017-08-22,12,False
2017-08-23,12,False
2017-08-24,6,False
2017-08-25,32,False
2017-08-26,7,False
2017-08-27,7,False
2017-08-28,18,False
2017-08-29,18,False
2017-08-30,24,False
2017-08-31,24,False
2017-09-01,26,False
2017-09-02,7,False
2017-09-03,7,False
2017-09-04,0,False
2017-09-05,30,False
2017-09-06,18,False
2017-09-07,0,False
2017-09-08,6,False
2017-09-09,14,False
2017-09-10,14,False
2017-09-11,18,False
2017-09-12,12,False
2017-09-13,12,False
2017-09-14,18,False
2017-09-15,12,False
2017-09-16,0,False
2017-09-17,0,False
2017-09-18,12,False
2017-09-19,24,False
2017-09-20,6,False
2017-09-21,12,False
2017-09-22,13,False
2017-09-23,0,False
2017-09-24,0,False
2017-09-25,24,False
2017-09-26,0,False
2017-09-27,12,False
2017-09-28,18,False
2017-09-29,6,False
2017-09-30,0,False
2017-10-01,0,False
2017-10-02,0,False
2017-10-03,6,False
2017-10-04,6,False
2017-10-05,18,False
2017-10-06,12,False
2017-10-07,0,False
2017-10-08,7,False
2017-10-09,0,False
2017-10-10,6,False
2017-10-11,12,False
2017-10-12,6,False
2017-10-13,25,False
2017-10-14,7,False
2017-10-15,0,False
2017-10-16,36,False
2017-10-17,12,False
2017-10-18,6,False
2017-10-19,6,False
2017-10-20,25,False
2017-10-21,0,False
2017-10-22,0,False
2017-10-23,6,False
2017-10-24,12,False
2017-10-25,29,False
2017-10-26,18,False
2017-10-27,19,False
2017-10-28,0,False
2017-10-29,20,False
2017-10-30,100,False
2017-10-31,84,False
2017-11-01,24,False
2017-11-02,18,False
2017-11-03,18,False
2017-11-04,7,False
2017-11-05,6,False
2017-11-06,17,False
2017-11-07,6,False
2017-11-08,6,False
2017-11-09,23,False
2017-11-10,30,False
2017-11-11,7,False
2017-11-12,13,False
2017-11-13,0,False
2017-11-14,6,False
2017-11-15,12,False
2017-11-16,17,False
2017-11-17,24,False
2017-11-18,13,False
2017-11-19,0,False
2017-11-20,12,False
2017-11-21,6,False
2017-11-22,12,False
2017-11-23,18,False
2017-11-24,0,False
2017-11-25,7,False
2017-11-26,0,False
2017-11-27,28,False
2017-11-28,34,False
2017-11-29,17,False
2017-11-30,18,False
2017-12-01,0,False
2017-12-02,13,False
2017-12-03,7,False
2017-12-04,6,False
2017-12-05,0,False
2017-12-06,17,False
2017-12-07,12,False
2017-12-08,12,False
2017-12-09,0,False
2017-12-10,6,False
2017-12-11,11,False
2017-12-12,34,False
2017-12-13,17,False
2017-12-14,12,False
2017-12-15,6,False
2017-12-16,7,False
2017-12-17,0,False
2017-12-18,17,False
2017-12-19,12,False
2017-12-20,18,False
2017-12-21,31,False
2017-12-22,7,False
2017-12-23,14,False
2017-12-24,0,False
2017-12-25,7,False
2017-12-26,0,False
2017-12-27,13,False
2017-12-28,44,False
2017-12-29,13,False
2017-12-30,0,False
2017-12-31,7,False
2018-01-01,7,False
2018-01-02,18,False
2018-01-03,23,False
2018-01-04,23,False
2018-01-05,36,False
2018-01-06,7,False
2018-01-07,0,False
2018-01-08,17,False
2018-01-09,34,False
2018-01-10,0,False
2018-01-11,17,False
2018-01-12,29,False
2018-01-13,0,False
2018-01-14,0,False
2018-01-15,6,False
2018-01-16,17,False
2018-01-17,17,False
2018-01-18,17,False
2018-01-19,29,False
2018-01-20,6,False
2018-01-21,6,False
2018-01-22,28,False
2018-01-23,6,False
2018-01-24,17,False
2018-01-25,17,False
2018-01-26,30,False
2018-01-27,6,False
2018-01-28,6,False
2018-01-29,17,False
2018-01-30,11,False
2018-01-31,50,False
2018-02-01,51,False
2018-02-02,6,False
2018-02-03,0,False
2018-02-04,0,False
2018-02-05,33,False
2018-02-06,56,False
2018-02-07,28,False
2018-02-08,17,False
2018-02-09,23,False
2018-02-10,6,False
2018-02-11,13,False
2018-02-12,11,False
2018-02-13,62,False
