date,ESRX,isPartial
2015-08-18,34,False
2015-08-19,11,False
2015-08-20,0,False
2015-08-21,12,False
2015-08-22,0,False
2015-08-23,0,False
2015-08-24,22,False
2015-08-25,66,False
2015-08-26,33,False
2015-08-27,11,False
2015-08-28,59,False
2015-08-29,13,False
2015-08-30,0,False
2015-08-31,11,False
2015-09-01,0,False
2015-09-02,22,False
2015-09-03,68,False
2015-09-04,12,False
2015-09-05,0,False
2015-09-06,0,False
2015-09-07,0,False
2015-09-08,11,False
2015-09-09,22,False
2015-09-10,22,False
2015-09-11,23,False
2015-09-12,0,False
2015-09-13,0,False
2015-09-14,0,False
2015-09-15,22,False
2015-09-16,0,False
2015-09-17,33,False
2015-09-18,45,False
2015-09-19,0,False
2015-09-20,0,False
2015-09-21,11,False
2015-09-22,11,False
2015-09-23,0,False
2015-09-24,34,False
2015-09-25,12,False
2015-09-26,13,False
2015-09-27,0,False
2015-09-28,0,False
2015-09-29,0,False
2015-09-30,11,False
2015-10-01,22,False
2015-10-02,11,False
2015-10-03,13,False
2015-10-04,12,False
2015-10-05,32,False
2015-10-06,11,False
2015-10-07,97,False
2015-10-08,43,False
2015-10-09,33,False
2015-10-10,0,False
2015-10-11,0,False
2015-10-12,33,False
2015-10-13,11,False
2015-10-14,32,False
2015-10-15,0,False
2015-10-16,22,False
2015-10-17,51,False
2015-10-18,0,False
2015-10-19,21,False
2015-10-20,42,False
2015-10-21,0,False
2015-10-22,43,False
2015-10-23,11,False
2015-10-24,0,False
2015-10-25,0,False
2015-10-26,21,False
2015-10-27,32,False
2015-10-28,42,False
2015-10-29,21,False
2015-10-30,11,False
2015-10-31,13,False
2015-11-01,0,False
2015-11-02,21,False
2015-11-03,11,False
2015-11-04,32,False
2015-11-05,0,False
2015-11-06,0,False
2015-11-07,0,False
2015-11-08,0,False
2015-11-09,21,False
2015-11-10,32,False
2015-11-11,11,False
2015-11-12,43,False
2015-11-13,11,False
2015-11-14,0,False
2015-11-15,0,False
2015-11-16,11,False
2015-11-17,11,False
2015-11-18,21,False
2015-11-19,43,False
2015-11-20,11,False
2015-11-21,12,False
2015-11-22,0,False
2015-11-23,32,False
2015-11-24,21,False
2015-11-25,0,False
2015-11-26,0,False
2015-11-27,34,False
2015-11-28,0,False
2015-11-29,0,False
2015-11-30,10,False
2015-12-01,31,False
2015-12-02,31,False
2015-12-03,32,False
2015-12-04,11,False
2015-12-05,13,False
2015-12-06,25,False
2015-12-07,11,False
2015-12-08,21,False
2015-12-09,42,False
2015-12-10,0,False
2015-12-11,44,False
2015-12-12,12,False
2015-12-13,0,False
2015-12-14,21,False
2015-12-15,33,False
2015-12-16,22,False
2015-12-17,22,False
2015-12-18,24,False
2015-12-19,13,False
2015-12-20,0,False
2015-12-21,0,False
2015-12-22,70,False
2015-12-23,24,False
2015-12-24,27,False
2015-12-25,0,False
2015-12-26,27,False
2015-12-27,0,False
2015-12-28,12,False
2015-12-29,12,False
2015-12-30,12,False
2015-12-31,26,False
2016-01-01,0,False
2016-01-02,26,False
2016-01-03,13,False
2016-01-04,0,False
2016-01-05,35,False
2016-01-06,23,False
2016-01-07,46,False
2016-01-08,0,False
2016-01-09,0,False
2016-01-10,12,False
2016-01-11,22,False
2016-01-12,22,False
2016-01-13,79,False
2016-01-14,45,False
2016-01-15,94,False
2016-01-16,13,False
2016-01-17,0,False
2016-01-18,23,False
2016-01-19,22,False
2016-01-20,34,False
2016-01-21,23,False
2016-01-22,12,False
2016-01-23,26,False
2016-01-24,13,False
2016-01-25,22,False
2016-01-26,11,False
2016-01-27,0,False
2016-01-28,45,False
2016-01-29,35,False
2016-01-30,13,False
2016-01-31,0,False
2016-02-01,0,False
2016-02-02,22,False
2016-02-03,56,False
2016-02-04,22,False
2016-02-05,47,False
2016-02-06,13,False
2016-02-07,26,False
2016-02-08,46,False
2016-02-09,23,False
2016-02-10,45,False
2016-02-11,22,False
2016-02-12,35,False
2016-02-13,13,False
2016-02-14,0,False
2016-02-15,22,False
2016-02-16,66,False
2016-02-17,100,False
2016-02-18,22,False
2016-02-19,11,False
2016-02-20,0,False
2016-02-21,13,False
2016-02-22,66,False
2016-02-23,11,False
2016-02-24,33,False
2016-02-25,11,False
2016-02-26,23,False
2016-02-27,38,False
2016-02-28,0,False
2016-02-29,32,False
2016-03-01,55,False
2016-03-02,43,False
2016-03-03,55,False
2016-03-04,23,False
2016-03-05,0,False
2016-03-06,0,False
2016-03-07,54,False
2016-03-08,33,False
2016-03-09,55,False
2016-03-10,11,False
2016-03-11,35,False
2016-03-12,0,False
2016-03-13,0,False
2016-03-14,33,False
2016-03-15,33,False
2016-03-16,22,False
2016-03-17,90,False
2016-03-18,70,False
2016-03-19,38,False
2016-03-20,38,False
2016-03-21,23,False
2016-03-22,68,False
2016-03-23,46,False
2016-03-24,0,False
2016-03-25,12,False
2016-03-26,13,False
2016-03-27,0,False
2016-03-28,23,False
2016-03-29,77,False
2016-03-30,89,False
2016-03-31,23,False
2016-04-01,23,False
2016-04-02,38,False
2016-04-03,0,False
2016-04-04,33,False
2016-04-05,33,False
2016-04-06,44,False
2016-04-07,78,False
2016-04-08,35,False
2016-04-09,13,False
2016-04-10,25,False
2016-04-11,23,False
2016-04-12,55,False
2016-04-13,45,False
2016-04-14,34,False
2016-04-15,35,False
2016-04-16,0,False
2016-04-17,0,False
2016-04-18,99,False
2016-04-19,11,False
2016-04-20,56,False
2016-04-21,57,False
2016-04-22,23,False
2016-04-23,26,False
2016-04-24,0,False
2016-04-25,65,False
2016-04-26,99,False
2016-04-27,67,False
2016-04-28,90,False
2016-04-29,23,False
2016-04-30,13,False
2016-05-01,13,False
2016-05-02,91,False
2016-05-03,56,False
2016-05-04,34,False
