date,ESRX,isPartial
2012-10-12,23,False
2012-10-13,0,False
2012-10-14,25,False
2012-10-15,21,False
2012-10-16,10,False
2012-10-17,11,False
2012-10-18,32,False
2012-10-19,11,False
2012-10-20,0,False
2012-10-21,0,False
2012-10-22,52,False
2012-10-23,10,False
2012-10-24,52,False
2012-10-25,21,False
2012-10-26,45,False
2012-10-27,26,False
2012-10-28,12,False
2012-10-29,10,False
2012-10-30,0,False
2012-10-31,11,False
2012-11-01,0,False
2012-11-02,11,False
2012-11-03,0,False
2012-11-04,12,False
2012-11-05,62,False
2012-11-06,91,False
2012-11-07,80,False
2012-11-08,32,False
2012-11-09,33,False
2012-11-10,12,False
2012-11-11,0,False
2012-11-12,0,False
2012-11-13,21,False
2012-11-14,42,False
2012-11-15,32,False
2012-11-16,11,False
2012-11-17,0,False
2012-11-18,0,False
2012-11-19,20,False
2012-11-20,30,False
2012-11-21,10,False
2012-11-22,0,False
2012-11-23,22,False
2012-11-24,12,False
2012-11-25,0,False
2012-11-26,10,False
2012-11-27,20,False
2012-11-28,0,False
2012-11-29,31,False
2012-11-30,43,False
2012-12-01,24,False
2012-12-02,0,False
2012-12-03,30,False
2012-12-04,30,False
2012-12-05,30,False
2012-12-06,0,False
2012-12-07,11,False
2012-12-08,0,False
2012-12-09,0,False
2012-12-10,10,False
2012-12-11,0,False
2012-12-12,0,False
2012-12-13,21,False
2012-12-14,21,False
2012-12-15,37,False
2012-12-16,12,False
2012-12-17,10,False
2012-12-18,10,False
2012-12-19,42,False
2012-12-20,10,False
2012-12-21,23,False
2012-12-22,0,False
2012-12-23,0,False
2012-12-24,13,False
2012-12-25,27,False
2012-12-26,0,False
2012-12-27,11,False
2012-12-28,0,False
2012-12-29,12,False
2012-12-30,13,False
2012-12-31,38,False
2013-01-01,0,False
2013-01-02,21,False
2013-01-03,10,False
2013-01-04,63,False
2013-01-05,0,False
2013-01-06,0,False
2013-01-07,10,False
2013-01-08,10,False
2013-01-09,20,False
2013-01-10,10,False
2013-01-11,20,False
2013-01-12,23,False
2013-01-13,0,False
2013-01-14,48,False
2013-01-15,10,False
2013-01-16,0,False
2013-01-17,10,False
2013-01-18,10,False
2013-01-19,0,False
2013-01-20,11,False
2013-01-21,0,False
2013-01-22,10,False
2013-01-23,19,False
2013-01-24,29,False
2013-01-25,50,False
2013-01-26,34,False
2013-01-27,22,False
2013-01-28,19,False
2013-01-29,10,False
2013-01-30,0,False
2013-01-31,10,False
2013-02-01,30,False
2013-02-02,11,False
2013-02-03,0,False
2013-02-04,19,False
2013-02-05,47,False
2013-02-06,10,False
2013-02-07,20,False
2013-02-08,10,False
2013-02-09,0,False
2013-02-10,0,False
2013-02-11,10,False
2013-02-12,30,False
2013-02-13,29,False
2013-02-14,49,False
2013-02-15,51,False
2013-02-16,11,False
2013-02-17,0,False
2013-02-18,19,False
2013-02-19,95,False
2013-02-20,29,False
2013-02-21,29,False
2013-02-22,10,False
2013-02-23,0,False
2013-02-24,22,False
2013-02-25,19,False
2013-02-26,38,False
2013-02-27,38,False
2013-02-28,29,False
2013-03-01,30,False
2013-03-02,11,False
2013-03-03,45,False
2013-03-04,38,False
2013-03-05,48,False
2013-03-06,48,False
2013-03-07,29,False
2013-03-08,29,False
2013-03-09,22,False
2013-03-10,11,False
2013-03-11,0,False
2013-03-12,18,False
2013-03-13,18,False
2013-03-14,28,False
2013-03-15,39,False
2013-03-16,11,False
2013-03-17,11,False
2013-03-18,37,False
2013-03-19,9,False
2013-03-20,28,False
2013-03-21,19,False
2013-03-22,19,False
2013-03-23,0,False
2013-03-24,11,False
2013-03-25,19,False
2013-03-26,9,False
2013-03-27,29,False
2013-03-28,30,False
2013-03-29,21,False
2013-03-30,12,False
2013-03-31,0,False
2013-04-01,20,False
2013-04-02,19,False
2013-04-03,37,False
2013-04-04,28,False
2013-04-05,0,False
2013-04-06,0,False
2013-04-07,0,False
2013-04-08,0,False
2013-04-09,37,False
2013-04-10,19,False
2013-04-11,57,False
2013-04-12,39,False
2013-04-13,11,False
2013-04-14,45,False
2013-04-15,37,False
2013-04-16,19,False
2013-04-17,0,False
2013-04-18,0,False
2013-04-19,10,False
2013-04-20,0,False
2013-04-21,22,False
2013-04-22,9,False
2013-04-23,0,False
2013-04-24,38,False
2013-04-25,29,False
2013-04-26,59,False
2013-04-27,0,False
2013-04-28,0,False
2013-04-29,19,False
2013-04-30,66,False
2013-05-01,31,False
2013-05-02,38,False
2013-05-03,50,False
2013-05-04,11,False
2013-05-05,0,False
2013-05-06,10,False
2013-05-07,28,False
2013-05-08,9,False
2013-05-09,0,False
2013-05-10,20,False
2013-05-11,22,False
2013-05-12,0,False
2013-05-13,55,False
2013-05-14,18,False
2013-05-15,18,False
2013-05-16,9,False
2013-05-17,29,False
2013-05-18,23,False
2013-05-19,0,False
2013-05-20,9,False
2013-05-21,18,False
2013-05-22,27,False
2013-05-23,46,False
2013-05-24,29,False
2013-05-25,11,False
2013-05-26,0,False
2013-05-27,0,False
2013-05-28,18,False
2013-05-29,18,False
2013-05-30,9,False
2013-05-31,0,False
2013-06-01,0,False
2013-06-02,0,False
2013-06-03,100,False
2013-06-04,36,False
2013-06-05,18,False
2013-06-06,0,False
2013-06-07,19,False
2013-06-08,11,False
2013-06-09,11,False
2013-06-10,9,False
2013-06-11,0,False
2013-06-12,9,False
2013-06-13,28,False
2013-06-14,0,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,9,False
2013-06-18,9,False
2013-06-19,9,False
2013-06-20,28,False
2013-06-21,49,False
2013-06-22,23,False
2013-06-23,0,False
2013-06-24,0,False
2013-06-25,18,False
2013-06-26,0,False
2013-06-27,28,False
2013-06-28,10,False
2013-06-29,12,False
