date,ESRX,isPartial
2013-11-06,52,False
2013-11-07,19,False
2013-11-08,15,False
2013-11-09,11,False
2013-11-10,11,False
2013-11-11,24,False
2013-11-12,19,False
2013-11-13,19,False
2013-11-14,19,False
2013-11-15,25,False
2013-11-16,34,False
2013-11-17,11,False
2013-11-18,19,False
2013-11-19,9,False
2013-11-20,38,False
2013-11-21,19,False
2013-11-22,10,False
2013-11-23,11,False
2013-11-24,0,False
2013-11-25,14,False
2013-11-26,32,False
2013-11-27,33,False
2013-11-28,0,False
2013-11-29,10,False
2013-11-30,23,False
2013-12-01,21,False
2013-12-02,46,False
2013-12-03,37,False
2013-12-04,14,False
2013-12-05,43,False
2013-12-06,20,False
2013-12-07,11,False
2013-12-08,11,False
2013-12-09,23,False
2013-12-10,28,False
2013-12-11,19,False
2013-12-12,10,False
2013-12-13,20,False
2013-12-14,12,False
2013-12-15,0,False
2013-12-16,19,False
2013-12-17,10,False
2013-12-18,10,False
2013-12-19,20,False
2013-12-20,26,False
2013-12-21,24,False
2013-12-22,0,False
2013-12-23,32,False
2013-12-24,35,False
2013-12-25,0,False
2013-12-26,22,False
2013-12-27,21,False
2013-12-28,12,False
2013-12-29,0,False
2013-12-30,10,False
2013-12-31,46,False
2014-01-01,18,False
2014-01-02,0,False
2014-01-03,25,False
2014-01-04,0,False
2014-01-05,0,False
2014-01-06,24,False
2014-01-07,14,False
2014-01-08,18,False
2014-01-09,28,False
2014-01-10,48,False
2014-01-11,0,False
2014-01-12,11,False
2014-01-13,41,False
2014-01-14,32,False
2014-01-15,18,False
2014-01-16,19,False
2014-01-17,29,False
2014-01-18,22,False
2014-01-19,16,False
2014-01-20,27,False
2014-01-21,14,False
2014-01-22,14,False
2014-01-23,23,False
2014-01-24,66,False
2014-01-25,11,False
2014-01-26,11,False
2014-01-27,18,False
2014-01-28,45,False
2014-01-29,27,False
2014-01-30,32,False
2014-01-31,9,False
2014-02-01,11,False
2014-02-02,10,False
2014-02-03,13,False
2014-02-04,27,False
2014-02-05,23,False
2014-02-06,19,False
2014-02-07,26,False
2014-02-08,21,False
2014-02-09,10,False
2014-02-10,13,False
2014-02-11,22,False
2014-02-12,45,False
2014-02-13,27,False
2014-02-14,24,False
2014-02-15,11,False
2014-02-16,21,False
2014-02-17,27,False
2014-02-18,36,False
2014-02-19,32,False
2014-02-20,46,False
2014-02-21,66,False
2014-02-22,10,False
2014-02-23,11,False
2014-02-24,35,False
2014-02-25,18,False
2014-02-26,53,False
2014-02-27,18,False
2014-02-28,19,False
2014-03-01,16,False
2014-03-02,11,False
2014-03-03,36,False
2014-03-04,23,False
2014-03-05,36,False
2014-03-06,23,False
2014-03-07,19,False
2014-03-08,0,False
2014-03-09,11,False
2014-03-10,27,False
2014-03-11,27,False
2014-03-12,9,False
2014-03-13,18,False
2014-03-14,24,False
2014-03-15,11,False
2014-03-16,21,False
2014-03-17,18,False
2014-03-18,18,False
2014-03-19,13,False
2014-03-20,18,False
2014-03-21,43,False
2014-03-22,0,False
2014-03-23,0,False
2014-03-24,35,False
2014-03-25,26,False
2014-03-26,36,False
2014-03-27,23,False
2014-03-28,9,False
2014-03-29,0,False
2014-03-30,11,False
2014-03-31,9,False
2014-04-01,22,False
2014-04-02,18,False
2014-04-03,36,False
2014-04-04,37,False
2014-04-05,27,False
2014-04-06,32,False
2014-04-07,9,False
2014-04-08,31,False
2014-04-09,36,False
2014-04-10,32,False
2014-04-11,38,False
2014-04-12,22,False
2014-04-13,11,False
2014-04-14,18,False
2014-04-15,27,False
2014-04-16,42,False
2014-04-17,19,False
2014-04-18,31,False
2014-04-19,23,False
2014-04-20,0,False
2014-04-21,34,False
2014-04-22,18,False
2014-04-23,41,False
2014-04-24,27,False
2014-04-25,24,False
2014-04-26,21,False
2014-04-27,11,False
2014-04-28,18,False
2014-04-29,44,False
2014-04-30,100,False
2014-05-01,79,False
2014-05-02,34,False
2014-05-03,21,False
2014-05-04,0,False
2014-05-05,23,False
2014-05-06,22,False
2014-05-07,18,False
2014-05-08,32,False
2014-05-09,24,False
2014-05-10,11,False
2014-05-11,0,False
2014-05-12,9,False
2014-05-13,9,False
2014-05-14,18,False
2014-05-15,23,False
2014-05-16,19,False
2014-05-17,11,False
2014-05-18,0,False
2014-05-19,27,False
2014-05-20,13,False
2014-05-21,44,False
2014-05-22,15,False
2014-05-23,31,False
2014-05-24,12,False
2014-05-25,12,False
2014-05-26,0,False
2014-05-27,19,False
2014-05-28,15,False
2014-05-29,25,False
2014-05-30,31,False
2014-05-31,12,False
2014-06-01,12,False
2014-06-02,15,False
2014-06-03,44,False
2014-06-04,34,False
2014-06-05,35,False
2014-06-06,11,False
2014-06-07,25,False
2014-06-08,0,False
2014-06-09,30,False
2014-06-10,15,False
2014-06-11,20,False
2014-06-12,20,False
2014-06-13,10,False
2014-06-14,24,False
2014-06-15,12,False
2014-06-16,10,False
2014-06-17,20,False
2014-06-18,45,False
2014-06-19,10,False
2014-06-20,43,False
2014-06-21,12,False
2014-06-22,12,False
2014-06-23,10,False
2014-06-24,40,False
2014-06-25,20,False
2014-06-26,31,False
2014-06-27,16,False
2014-06-28,25,False
2014-06-29,12,False
2014-06-30,25,False
