date,ESRX,isPartial
2012-01-26,0,False
2012-01-27,16,False
2012-01-28,0,False
2012-01-29,0,False
2012-01-30,0,False
2012-01-31,0,False
2012-02-01,8,False
2012-02-02,23,False
2012-02-03,8,False
2012-02-04,0,False
2012-02-05,0,False
2012-02-06,8,False
2012-02-07,15,False
2012-02-08,0,False
2012-02-09,0,False
2012-02-10,24,False
2012-02-11,0,False
2012-02-12,27,False
2012-02-13,8,False
2012-02-14,15,False
2012-02-15,0,False
2012-02-16,16,False
2012-02-17,0,False
2012-02-18,9,False
2012-02-19,0,False
2012-02-20,0,False
2012-02-21,8,False
2012-02-22,15,False
2012-02-23,23,False
2012-02-24,24,False
2012-02-25,9,False
2012-02-26,9,False
2012-02-27,37,False
2012-02-28,0,False
2012-02-29,15,False
2012-03-01,8,False
2012-03-02,16,False
2012-03-03,9,False
2012-03-04,0,False
2012-03-05,8,False
2012-03-06,30,False
2012-03-07,7,False
2012-03-08,15,False
2012-03-09,8,False
2012-03-10,0,False
2012-03-11,0,False
2012-03-12,0,False
2012-03-13,0,False
2012-03-14,30,False
2012-03-15,0,False
2012-03-16,40,False
2012-03-17,18,False
2012-03-18,9,False
2012-03-19,8,False
2012-03-20,0,False
2012-03-21,0,False
2012-03-22,0,False
2012-03-23,0,False
2012-03-24,9,False
2012-03-25,9,False
2012-03-26,0,False
2012-03-27,0,False
2012-03-28,15,False
2012-03-29,8,False
2012-03-30,49,False
2012-03-31,0,False
2012-04-01,9,False
2012-04-02,46,False
2012-04-03,100,False
2012-04-04,31,False
2012-04-05,8,False
2012-04-06,44,False
2012-04-07,0,False
2012-04-08,0,False
2012-04-09,37,False
2012-04-10,16,False
2012-04-11,8,False
2012-04-12,8,False
2012-04-13,16,False
2012-04-14,9,False
2012-04-15,9,False
2012-04-16,22,False
2012-04-17,38,False
2012-04-18,45,False
2012-04-19,8,False
2012-04-20,16,False
2012-04-21,9,False
2012-04-22,0,False
2012-04-23,7,False
2012-04-24,15,False
2012-04-25,45,False
2012-04-26,0,False
2012-04-27,0,False
2012-04-28,0,False
2012-04-29,9,False
2012-04-30,32,False
2012-05-01,17,False
2012-05-02,23,False
2012-05-03,23,False
2012-05-04,0,False
2012-05-05,0,False
2012-05-06,0,False
2012-05-07,15,False
2012-05-08,0,False
2012-05-09,7,False
2012-05-10,45,False
2012-05-11,16,False
2012-05-12,9,False
2012-05-13,0,False
2012-05-14,7,False
2012-05-15,0,False
2012-05-16,0,False
2012-05-17,16,False
2012-05-18,8,False
2012-05-19,19,False
2012-05-20,0,False
2012-05-21,7,False
2012-05-22,7,False
2012-05-23,15,False
2012-05-24,23,False
2012-05-25,16,False
2012-05-26,0,False
2012-05-27,10,False
2012-05-28,0,False
2012-05-29,14,False
2012-05-30,15,False
2012-05-31,15,False
2012-06-01,0,False
2012-06-02,9,False
2012-06-03,0,False
2012-06-04,15,False
2012-06-05,22,False
2012-06-06,0,False
2012-06-07,0,False
2012-06-08,39,False
2012-06-09,0,False
2012-06-10,9,False
2012-06-11,7,False
2012-06-12,0,False
2012-06-13,22,False
2012-06-14,30,False
2012-06-15,39,False
2012-06-16,0,False
2012-06-17,0,False
2012-06-18,7,False
2012-06-19,29,False
2012-06-20,7,False
2012-06-21,15,False
2012-06-22,8,False
2012-06-23,0,False
2012-06-24,19,False
2012-06-25,7,False
2012-06-26,15,False
2012-06-27,7,False
