date,ESRX,isPartial
2018-02-13,7,False
2018-02-14,9,False
2018-02-15,9,False
2018-02-16,6,False
2018-02-17,0,False
2018-02-18,2,False
2018-02-19,4,False
2018-02-20,14,False
2018-02-21,12,False
2018-02-22,7,False
2018-02-23,0,False
2018-02-24,4,False
2018-02-25,4,False
2018-02-26,9,False
2018-02-27,16,False
2018-02-28,21,False
2018-03-01,7,False
2018-03-02,11,False
2018-03-03,0,False
2018-03-04,2,False
2018-03-05,8,False
2018-03-06,0,False
2018-03-07,12,False
2018-03-08,100,False
2018-03-09,27,False
2018-03-10,8,False
2018-03-11,2,False
2018-03-12,21,False
2018-03-13,7,False
2018-03-14,7,False
2018-03-15,11,False
2018-03-16,5,False
2018-03-17,2,False
2018-03-18,6,False
2018-03-19,9,False
2018-03-20,7,False
2018-03-21,9,False
2018-03-22,11,False
2018-03-23,15,False
2018-03-24,8,False
2018-03-25,0,False
2018-03-26,9,False
2018-03-27,13,False
2018-03-28,9,False
2018-03-29,9,False
2018-03-30,4,False
2018-03-31,0,False
2018-04-01,0,False
2018-04-02,6,False
2018-04-03,16,False
2018-04-04,4,False
2018-04-05,5,False
2018-04-06,7,False
2018-04-07,0,False
2018-04-08,0,False
2018-04-09,5,False
2018-04-10,9,False
2018-04-11,5,False
2018-04-12,13,False
2018-04-13,13,False
2018-04-14,2,False
2018-04-15,0,False
2018-04-16,0,False
2018-04-17,7,False
2018-04-18,11,False
2018-04-19,4,False
2018-04-20,0,False
2018-04-21,2,False
2018-04-22,4,False
2018-04-23,7,False
2018-04-24,12,False
2018-04-25,7,False
2018-04-26,13,False
2018-04-27,21,False
2018-04-28,4,False
2018-04-29,2,False
2018-04-30,11,False
2018-05-01,4,False
2018-05-02,11,False
2018-05-03,4,False
2018-05-04,4,False
2018-05-05,8,False
2018-05-06,4,False
2018-05-07,11,False
2018-05-08,12,False
2018-05-09,9,False
2018-05-10,9,False
2018-05-11,11,False
2018-05-12,0,False
2018-05-13,4,False
2018-05-14,11,False
2018-05-15,2,False
2018-05-16,4,False
2018-05-17,13,False
2018-05-18,11,False
2018-05-19,0,False
2018-05-20,0,False
2018-05-21,7,False
2018-05-22,14,False
2018-05-23,7,False
2018-05-24,5,False
2018-05-25,4,False
2018-05-26,0,False
2018-05-27,2,False
2018-05-28,2,False
2018-05-29,5,False
2018-05-30,4,False
2018-05-31,5,False
2018-06-01,2,False
