date,ESRX,isPartial
2015-12-26,10,False
2015-12-27,0,False
2015-12-28,13,False
2015-12-29,9,False
2015-12-30,14,False
2015-12-31,25,False
2016-01-01,11,False
2016-01-02,10,False
2016-01-03,0,False
2016-01-04,9,False
2016-01-05,22,False
2016-01-06,9,False
2016-01-07,22,False
2016-01-08,13,False
2016-01-09,10,False
2016-01-10,9,False
2016-01-11,8,False
2016-01-12,17,False
2016-01-13,52,False
2016-01-14,38,False
2016-01-15,44,False
2016-01-16,10,False
2016-01-17,0,False
2016-01-18,9,False
2016-01-19,38,False
2016-01-20,51,False
2016-01-21,35,False
2016-01-22,27,False
2016-01-23,10,False
2016-01-24,10,False
2016-01-25,30,False
2016-01-26,51,False
2016-01-27,30,False
2016-01-28,39,False
2016-01-29,22,False
2016-01-30,15,False
2016-01-31,0,False
2016-02-01,8,False
2016-02-02,25,False
2016-02-03,17,False
2016-02-04,26,False
2016-02-05,36,False
2016-02-06,10,False
2016-02-07,0,False
2016-02-08,35,False
2016-02-09,43,False
2016-02-10,17,False
2016-02-11,9,False
2016-02-12,31,False
2016-02-13,10,False
2016-02-14,10,False
2016-02-15,13,False
2016-02-16,46,False
2016-02-17,64,False
2016-02-18,17,False
2016-02-19,17,False
2016-02-20,0,False
2016-02-21,0,False
2016-02-22,38,False
2016-02-23,17,False
2016-02-24,29,False
2016-02-25,43,False
2016-02-26,31,False
2016-02-27,19,False
2016-02-28,9,False
2016-02-29,33,False
2016-03-01,21,False
2016-03-02,25,False
2016-03-03,17,False
2016-03-04,17,False
2016-03-05,19,False
2016-03-06,0,False
2016-03-07,25,False
2016-03-08,29,False
2016-03-09,34,False
2016-03-10,17,False
2016-03-11,18,False
2016-03-12,10,False
2016-03-13,0,False
2016-03-14,29,False
2016-03-15,21,False
2016-03-16,25,False
2016-03-17,60,False
2016-03-18,53,False
2016-03-19,19,False
2016-03-20,10,False
2016-03-21,39,False
2016-03-22,47,False
2016-03-23,17,False
2016-03-24,36,False
2016-03-25,14,False
2016-03-26,0,False
2016-03-27,10,False
2016-03-28,62,False
2016-03-29,46,False
2016-03-30,30,False
2016-03-31,34,False
2016-04-01,22,False
2016-04-02,24,False
2016-04-03,10,False
2016-04-04,42,False
2016-04-05,25,False
2016-04-06,26,False
2016-04-07,30,False
2016-04-08,22,False
2016-04-09,15,False
2016-04-10,0,False
2016-04-11,47,False
2016-04-12,38,False
2016-04-13,38,False
2016-04-14,35,False
2016-04-15,40,False
2016-04-16,10,False
2016-04-17,19,False
2016-04-18,21,False
2016-04-19,42,False
2016-04-20,21,False
2016-04-21,22,False
2016-04-22,67,False
2016-04-23,15,False
2016-04-24,10,False
2016-04-25,54,False
2016-04-26,71,False
2016-04-27,67,False
2016-04-28,52,False
2016-04-29,31,False
2016-04-30,20,False
2016-05-01,10,False
2016-05-02,65,False
2016-05-03,47,False
2016-05-04,30,False
2016-05-05,22,False
2016-05-06,32,False
2016-05-07,20,False
2016-05-08,10,False
2016-05-09,60,False
2016-05-10,8,False
2016-05-11,25,False
2016-05-12,21,False
2016-05-13,40,False
2016-05-14,10,False
2016-05-15,10,False
2016-05-16,34,False
2016-05-17,34,False
2016-05-18,21,False
2016-05-19,25,False
2016-05-20,27,False
2016-05-21,20,False
2016-05-22,0,False
2016-05-23,25,False
2016-05-24,21,False
2016-05-25,34,False
2016-05-26,9,False
2016-05-27,41,False
2016-05-28,10,False
2016-05-29,0,False
2016-05-30,0,False
2016-05-31,21,False
2016-06-01,17,False
2016-06-02,22,False
2016-06-03,18,False
2016-06-04,10,False
2016-06-05,0,False
2016-06-06,47,False
2016-06-07,34,False
2016-06-08,30,False
2016-06-09,31,False
2016-06-10,31,False
2016-06-11,10,False
2016-06-12,0,False
2016-06-13,21,False
2016-06-14,42,False
2016-06-15,9,False
2016-06-16,9,False
2016-06-17,9,False
2016-06-18,0,False
2016-06-19,0,False
2016-06-20,9,False
2016-06-21,39,False
2016-06-22,26,False
2016-06-23,35,False
2016-06-24,36,False
2016-06-25,15,False
2016-06-26,10,False
2016-06-27,39,False
2016-06-28,26,False
2016-06-29,22,False
2016-06-30,18,False
2016-07-01,19,False
2016-07-02,0,False
2016-07-03,31,False
2016-07-04,0,False
2016-07-05,9,False
2016-07-06,32,False
2016-07-07,33,False
2016-07-08,24,False
2016-07-09,11,False
2016-07-10,10,False
2016-07-11,27,False
2016-07-12,27,False
2016-07-13,27,False
2016-07-14,44,False
2016-07-15,42,False
2016-07-16,21,False
2016-07-17,11,False
2016-07-18,37,False
2016-07-19,46,False
2016-07-20,28,False
2016-07-21,42,False
2016-07-22,28,False
2016-07-23,0,False
2016-07-24,11,False
2016-07-25,40,False
2016-07-26,54,False
2016-07-27,63,False
2016-07-28,23,False
2016-07-29,33,False
2016-07-30,0,False
2016-07-31,21,False
2016-08-01,14,False
2016-08-02,23,False
2016-08-03,18,False
2016-08-04,19,False
2016-08-05,20,False
2016-08-06,11,False
2016-08-07,22,False
2016-08-08,9,False
2016-08-09,32,False
2016-08-10,14,False
2016-08-11,10,False
2016-08-12,20,False
2016-08-13,11,False
2016-08-14,0,False
2016-08-15,15,False
2016-08-16,24,False
2016-08-17,29,False
2016-08-18,15,False
2016-08-19,15,False
2016-08-20,11,False
2016-08-21,22,False
2016-08-22,28,False
2016-08-23,24,False
2016-08-24,28,False
2016-08-25,100,False
2016-08-26,66,False
2016-08-27,21,False
2016-08-28,10,False
2016-08-29,27,False
2016-08-30,18,False
2016-08-31,18,False
2016-09-01,27,False
2016-09-02,19,False
2016-09-03,10,False
2016-09-04,10,False
2016-09-05,9,False
2016-09-06,35,False
2016-09-07,27,False
2016-09-08,14,False
2016-09-09,19,False
2016-09-10,10,False
2016-09-11,0,False
