date,ESRX,isPartial
2016-10-22,8,False
2016-10-23,0,False
2016-10-24,13,False
2016-10-25,20,False
2016-10-26,40,False
2016-10-27,0,False
2016-10-28,56,False
2016-10-29,16,False
2016-10-30,8,False
2016-10-31,7,False
2016-11-01,14,False
2016-11-02,0,False
2016-11-03,20,False
2016-11-04,7,False
2016-11-05,0,False
2016-11-06,0,False
2016-11-07,26,False
2016-11-08,13,False
2016-11-09,30,False
2016-11-10,41,False
2016-11-11,35,False
2016-11-12,0,False
2016-11-13,15,False
2016-11-14,13,False
2016-11-15,20,False
2016-11-16,13,False
2016-11-17,13,False
2016-11-18,35,False
2016-11-19,8,False
2016-11-20,0,False
2016-11-21,7,False
2016-11-22,13,False
2016-11-23,33,False
2016-11-24,7,False
2016-11-25,7,False
2016-11-26,7,False
2016-11-27,0,False
2016-11-28,19,False
2016-11-29,38,False
2016-11-30,13,False
2016-12-01,13,False
2016-12-02,20,False
2016-12-03,15,False
2016-12-04,7,False
2016-12-05,18,False
2016-12-06,18,False
2016-12-07,6,False
2016-12-08,92,False
2016-12-09,93,False
2016-12-10,30,False
2016-12-11,21,False
2016-12-12,31,False
2016-12-13,51,False
2016-12-14,58,False
2016-12-15,39,False
2016-12-16,21,False
2016-12-17,15,False
2016-12-18,7,False
2016-12-19,7,False
2016-12-20,13,False
2016-12-21,27,False
2016-12-22,56,False
2016-12-23,7,False
2016-12-24,8,False
2016-12-25,8,False
2016-12-26,7,False
2016-12-27,27,False
2016-12-28,28,False
2016-12-29,0,False
2016-12-30,15,False
2016-12-31,8,False
2017-01-01,16,False
2017-01-02,0,False
2017-01-03,39,False
2017-01-04,13,False
2017-01-05,0,False
2017-01-06,27,False
2017-01-07,14,False
2017-01-08,7,False
2017-01-09,13,False
2017-01-10,6,False
2017-01-11,19,False
2017-01-12,38,False
2017-01-13,13,False
2017-01-14,7,False
2017-01-15,7,False
2017-01-16,0,False
2017-01-17,6,False
2017-01-18,25,False
2017-01-19,12,False
