date,value
2016-05-04,32.18269945432708
2016-05-05,30.888734151389237
2016-05-06,36.10857180146277
2016-05-07,23.79338137174983
2016-05-08,25.04688974524078
2016-05-09,33.39452575497228
2016-05-10,37.56819061691317
2016-05-11,35.063930442578695
2016-05-12,33.39391318327286
2016-05-13,32.978016869157386
2016-05-14,25.88021380272028
2016-05-15,20.452121709739295
2016-05-16,33.8137912134346
2016-05-17,36.940977001393144
2016-05-18,38.40335238949096
2016-05-19,39.86419634834022
2016-05-20,40.69813297751914
2016-05-21,28.175606962447887
2016-05-22,22.749046298715466
2016-05-23,30.67956085093265
2016-05-24,31.515641481059564
2016-05-25,31.30830589570126
2016-05-26,21.286977196467358
2016-05-27,27.54931220447698
2016-05-28,28.593953563361048
2016-05-29,24.628236858477894
2016-05-30,33.185046168665984
2016-05-31,29.635532063748002
2016-06-01,34.646808985064375
2016-06-02,34.02082051294319
2016-06-03,31.09913259524468
2016-06-04,24.838329016483623
2016-06-05,25.045358315992214
2016-06-06,30.053572378811456
2016-06-07,31.516254052758995
2016-06-08,30.681704851880642
2016-06-09,29.219942035482248
2016-06-10,28.1759132482976
2016-06-11,23.167392899628638
2016-06-12,20.870468310652466
2016-06-13,32.350496967787635
2016-06-14,32.56058912579336
2016-06-15,34.01990165539405
2016-06-16,34.22876867000092
2016-06-17,30.055410093909746
2016-06-18,27.13249703281237
2016-06-19,23.166167756229786
2016-06-20,32.35141582533677
2016-06-21,28.803739435517066
2016-06-22,29.637676064696
2016-06-23,28.174994390748463
2016-06-24,28.592115848262782
2016-06-25,24.83618501553563
2016-06-26,28.595484992609624
2016-06-27,34.01959536954433
2016-06-28,30.473144123123483
2016-06-29,28.174994390748463
2016-06-30,31.307999609851546
2016-07-01,39.86603406343849
2016-07-02,30.679867136782367
2016-07-03,25.46431748860481
2016-07-04,30.890571866487516
2016-07-05,32.76976242624994
2016-07-06,33.18627131206483
2016-07-07,32.35172211118648
2016-07-08,34.64619641336495
2016-07-09,27.34289547666781
2016-07-10,26.50681484654089
2016-07-11,35.27279745718557
2016-07-12,32.768230997001375
2016-07-13,35.48258332934158
2016-07-14,35.690531486399315
2016-07-15,32.76853728285109
2016-07-16,29.638288636395426
2016-07-17,25.67287821736197
2016-07-18,36.10887808731249
2016-07-19,36.52661211652623
2016-07-20,30.889959294788085
2016-07-21,32.351109539487055
2016-07-22,30.889959294788085
2016-07-23,26.08877453147744
2016-07-24,24.41936984387102
2016-07-25,35.06454301427812
2016-07-26,34.01990165539405
2016-07-27,35.27279745718557
2016-07-28,36.52538697312738
2016-07-29,33.812259784186026
2016-07-30,28.80343314966736
2016-07-31,29.638901208094843
2016-08-01,35.896641928358775
2016-08-02,31.93276293857388
2016-08-03,30.679867136782367
2016-08-04,33.39391318327286
2016-08-05,30.2639708226669
2016-08-06,25.2545316164488
2016-08-07,24.21050282926415
2016-08-08,29.01230016427423
2016-08-09,30.47253155142406
2016-08-10,28.59579127845933
2016-08-11,29.428502764239408
2016-08-12,27.133109604511798
2016-08-13,24.627011715079046
2016-08-14,22.123976684143415
2016-08-15,30.888734151389237
2016-08-16,32.5593639823945
2016-08-17,29.84470536420459
2016-08-18,28.593953563361048
2016-08-19,31.931844081024753
2016-08-20,23.166167756229786
2016-08-21,22.331312269501723
2016-08-22,31.93398808197274
2016-08-23,32.767924711151664
2016-08-24,32.14224252488018
2016-08-25,29.63736977884628
2016-08-26,29.845317935904013
2016-08-27,22.538954140709738
2016-08-28,22.958525885021768
2016-08-29,30.474369266522334
2016-08-30,29.845317935904013
2016-08-31,28.80312686381764
2016-09-01,30.889040437238954
2016-09-02,29.636144635447426
2016-09-03,24.21050282926415
2016-09-04,24.62762428677847
2016-09-05,31.30616189475327
2016-09-06,27.54961849032669
2016-09-07,24.21080911511386
2016-09-08,28.59334099166163
2016-09-09,29.21932946378282
2016-09-10,21.913578240287976
2016-09-11,21.496456782773656
2016-09-12,27.53001619594505
2016-09-13,28.364259110973677
2016-09-14,27.947137653459357
2016-09-15,28.364259110973677
2016-09-16,29.61562348351664
2016-09-17,23.358801620801856
2016-09-18,22.524558705773217
2016-09-19,29.61562348351664
2016-09-20,27.947137653459357
2016-09-21,31.284109313573914
2016-09-22,25.44440890837345
2016-09-23,27.947137653459357
2016-09-24,24.193044535830488
2016-09-25,17.93622267311571
2016-09-26,27.53001619594505
2016-09-27,27.11289473843073
2016-09-28,27.11289473843073
2016-09-29,25.44440890837345
2016-09-30,27.11289473843073
2016-10-01,22.107437248258897
2016-10-02,19.187587045658667
2016-10-03,26.27865182340209
2016-10-04,28.781380568488
2016-10-05,27.11289473843073
2016-10-06,25.86153036588777
2016-10-07,24.193044535830488
2016-10-08,23.358801620801856
2016-10-09,23.358801620801856
2016-10-10,30.449866398545275
2016-10-11,25.44440890837345
2016-10-12,20.85607287571594
2016-10-13,25.86153036588777
2016-10-14,27.11289473843073
2016-10-15,22.524558705773217
2016-10-16,19.187587045658667
2016-10-17,25.44440890837345
2016-10-18,23.775923078316172
2016-10-19,23.358801620801856
2016-10-20,24.193044535830488
2016-10-21,24.610165993344808
2016-10-22,22.524558705773217
2016-10-23,19.604708503172983
2016-10-24,25.86153036588777
2016-10-25,25.44440890837345
2016-10-26,24.610165993344808
2016-10-27,29.19850202600232
2016-10-28,25.86153036588777
2016-10-29,19.187587045658667
2016-10-30,20.85607287571594
2016-10-31,26.27865182340209
2016-11-01,27.947137653459357
2016-11-02,21.690315790744577
2016-11-03,25.027287450859127
2016-11-04,24.610165993344808
2016-11-05,20.85607287571594
