date,ATVI,isPartial
2013-11-06,91,False
2013-11-07,78,False
2013-11-08,57,False
2013-11-09,13,False
2013-11-10,0,False
2013-11-11,77,False
2013-11-12,60,False
2013-11-13,16,False
2013-11-14,22,False
2013-11-15,52,False
2013-11-16,20,False
2013-11-17,25,False
2013-11-18,16,False
2013-11-19,38,False
2013-11-20,11,False
2013-11-21,32,False
2013-11-22,45,False
2013-11-23,6,False
2013-11-24,19,False
2013-11-25,0,False
2013-11-26,16,False
2013-11-27,48,False
2013-11-28,12,False
2013-11-29,6,False
2013-11-30,6,False
2013-12-01,6,False
2013-12-02,37,False
2013-12-03,27,False
2013-12-04,21,False
2013-12-05,22,False
2013-12-06,0,False
2013-12-07,7,False
2013-12-08,19,False
2013-12-09,32,False
2013-12-10,11,False
2013-12-11,16,False
2013-12-12,27,False
2013-12-13,23,False
2013-12-14,26,False
2013-12-15,0,False
2013-12-16,16,False
2013-12-17,11,False
2013-12-18,6,False
2013-12-19,23,False
2013-12-20,24,False
2013-12-21,13,False
2013-12-22,7,False
2013-12-23,24,False
2013-12-24,47,False
2013-12-25,7,False
2013-12-26,12,False
2013-12-27,6,False
2013-12-28,33,False
2013-12-29,13,False
2013-12-30,23,False
2013-12-31,7,False
2014-01-01,7,False
2014-01-02,28,False
2014-01-03,28,False
2014-01-04,12,False
2014-01-05,0,False
2014-01-06,27,False
2014-01-07,16,False
2014-01-08,31,False
2014-01-09,16,False
2014-01-10,22,False
2014-01-11,18,False
2014-01-12,12,False
2014-01-13,5,False
2014-01-14,31,False
2014-01-15,26,False
2014-01-16,11,False
2014-01-17,27,False
2014-01-18,19,False
2014-01-19,12,False
2014-01-20,5,False
2014-01-21,10,False
2014-01-22,10,False
2014-01-23,41,False
2014-01-24,27,False
2014-01-25,6,False
2014-01-26,30,False
2014-01-27,10,False
2014-01-28,20,False
2014-01-29,46,False
2014-01-30,21,False
2014-01-31,16,False
2014-02-01,12,False
2014-02-02,6,False
2014-02-03,10,False
2014-02-04,21,False
2014-02-05,41,False
2014-02-06,42,False
2014-02-07,100,False
2014-02-08,36,False
2014-02-09,18,False
2014-02-10,81,False
2014-02-11,77,False
2014-02-12,30,False
2014-02-13,26,False
2014-02-14,33,False
2014-02-15,24,False
2014-02-16,6,False
2014-02-17,21,False
2014-02-18,36,False
2014-02-19,21,False
2014-02-20,37,False
2014-02-21,48,False
2014-02-22,12,False
2014-02-23,0,False
2014-02-24,45,False
2014-02-25,35,False
2014-02-26,30,False
2014-02-27,21,False
2014-02-28,33,False
2014-03-01,6,False
2014-03-02,0,False
2014-03-03,36,False
2014-03-04,31,False
2014-03-05,42,False
2014-03-06,42,False
2014-03-07,16,False
2014-03-08,6,False
2014-03-09,12,False
2014-03-10,21,False
2014-03-11,10,False
2014-03-12,51,False
2014-03-13,47,False
2014-03-14,38,False
2014-03-15,12,False
2014-03-16,0,False
2014-03-17,47,False
2014-03-18,25,False
2014-03-19,31,False
2014-03-20,26,False
2014-03-21,27,False
2014-03-22,6,False
2014-03-23,6,False
2014-03-24,25,False
2014-03-25,30,False
2014-03-26,10,False
2014-03-27,36,False
2014-03-28,16,False
2014-03-29,0,False
2014-03-30,6,False
2014-03-31,31,False
2014-04-01,15,False
2014-04-02,31,False
2014-04-03,31,False
2014-04-04,26,False
2014-04-05,18,False
2014-04-06,0,False
2014-04-07,15,False
2014-04-08,20,False
2014-04-09,21,False
2014-04-10,16,False
2014-04-11,55,False
2014-04-12,25,False
2014-04-13,25,False
2014-04-14,21,False
2014-04-15,26,False
2014-04-16,16,False
2014-04-17,11,False
2014-04-18,23,False
2014-04-19,6,False
2014-04-20,0,False
2014-04-21,34,False
2014-04-22,31,False
2014-04-23,5,False
2014-04-24,31,False
2014-04-25,22,False
2014-04-26,0,False
2014-04-27,18,False
2014-04-28,31,False
2014-04-29,20,False
2014-04-30,26,False
2014-05-01,28,False
2014-05-02,17,False
2014-05-03,19,False
2014-05-04,6,False
2014-05-05,36,False
2014-05-06,82,False
2014-05-07,46,False
2014-05-08,31,False
2014-05-09,37,False
2014-05-10,18,False
2014-05-11,0,False
2014-05-12,20,False
2014-05-13,30,False
2014-05-14,26,False
2014-05-15,16,False
2014-05-16,27,False
2014-05-17,19,False
2014-05-18,31,False
2014-05-19,25,False
2014-05-20,31,False
2014-05-21,17,False
2014-05-22,28,False
2014-05-23,18,False
2014-05-24,14,False
2014-05-25,7,False
2014-05-26,29,False
2014-05-27,16,False
2014-05-28,17,False
