date,ATVI,isPartial
2011-01-01,9,False
2011-01-02,15,False
2011-01-03,12,False
2011-01-04,23,False
2011-01-05,41,False
2011-01-06,60,False
2011-01-07,37,False
2011-01-08,14,False
2011-01-09,7,False
2011-01-10,28,False
2011-01-11,34,False
2011-01-12,50,False
2011-01-13,28,False
2011-01-14,59,False
2011-01-15,0,False
2011-01-16,7,False
2011-01-17,11,False
2011-01-18,39,False
2011-01-19,50,False
2011-01-20,11,False
2011-01-21,47,False
2011-01-22,7,False
2011-01-23,7,False
2011-01-24,27,False
2011-01-25,17,False
2011-01-26,50,False
2011-01-27,11,False
2011-01-28,18,False
2011-01-29,7,False
2011-01-30,0,False
2011-01-31,10,False
2011-02-01,47,False
2011-02-02,37,False
2011-02-03,27,False
2011-02-04,40,False
2011-02-05,13,False
2011-02-06,7,False
2011-02-07,75,False
2011-02-08,33,False
2011-02-09,60,False
2011-02-10,100,False
2011-02-11,86,False
2011-02-12,34,False
2011-02-13,13,False
2011-02-14,27,False
2011-02-15,26,False
2011-02-16,32,False
2011-02-17,27,False
2011-02-18,35,False
2011-02-19,20,False
2011-02-20,0,False
2011-02-21,22,False
2011-02-22,11,False
2011-02-23,21,False
2011-02-24,16,False
2011-02-25,17,False
2011-02-26,13,False
2011-02-27,0,False
2011-02-28,32,False
2011-03-01,16,False
2011-03-02,21,False
2011-03-03,39,False
2011-03-04,17,False
2011-03-05,20,False
2011-03-06,0,False
2011-03-07,17,False
2011-03-08,11,False
2011-03-09,16,False
2011-03-10,16,False
2011-03-11,11,False
2011-03-12,0,False
2011-03-13,7,False
2011-03-14,17,False
2011-03-15,22,False
2011-03-16,16,False
2011-03-17,27,False
2011-03-18,23,False
2011-03-19,13,False
2011-03-20,13,False
2011-03-21,11,False
2011-03-22,32,False
2011-03-23,27,False
2011-03-24,11,False
2011-03-25,23,False
2011-03-26,20,False
2011-03-27,0,False
2011-03-28,0,False
2011-03-29,16,False
2011-03-30,27,False
2011-03-31,11,False
2011-04-01,29,False
2011-04-02,14,False
2011-04-03,0,False
2011-04-04,11,False
2011-04-05,5,False
2011-04-06,22,False
2011-04-07,11,False
2011-04-08,6,False
2011-04-09,0,False
2011-04-10,7,False
2011-04-11,16,False
2011-04-12,16,False
2011-04-13,32,False
2011-04-14,27,False
2011-04-15,23,False
2011-04-16,0,False
2011-04-17,0,False
2011-04-18,32,False
2011-04-19,22,False
2011-04-20,22,False
2011-04-21,30,False
2011-04-22,13,False
2011-04-23,7,False
2011-04-24,7,False
2011-04-25,6,False
2011-04-26,21,False
2011-04-27,11,False
2011-04-28,22,False
2011-04-29,17,False
2011-04-30,14,False
2011-05-01,0,False
2011-05-02,21,False
2011-05-03,5,False
2011-05-04,11,False
2011-05-05,11,False
2011-05-06,17,False
2011-05-07,21,False
2011-05-08,14,False
2011-05-09,32,False
2011-05-10,54,False
2011-05-11,32,False
2011-05-12,5,False
2011-05-13,22,False
2011-05-14,13,False
2011-05-15,0,False
2011-05-16,16,False
2011-05-17,16,False
2011-05-18,26,False
2011-05-19,16,False
2011-05-20,11,False
2011-05-21,14,False
2011-05-22,0,False
2011-05-23,5,False
2011-05-24,21,False
2011-05-25,37,False
2011-05-26,42,False
2011-05-27,0,False
2011-05-28,0,False
2011-05-29,7,False
2011-05-30,11,False
2011-05-31,48,False
2011-06-01,48,False
2011-06-02,17,False
2011-06-03,51,False
2011-06-04,0,False
2011-06-05,0,False
2011-06-06,16,False
2011-06-07,10,False
2011-06-08,21,False
2011-06-09,11,False
2011-06-10,17,False
2011-06-11,14,False
2011-06-12,0,False
2011-06-13,11,False
2011-06-14,10,False
2011-06-15,10,False
2011-06-16,27,False
2011-06-17,22,False
2011-06-18,14,False
2011-06-19,0,False
2011-06-20,21,False
2011-06-21,0,False
2011-06-22,0,False
2011-06-23,17,False
2011-06-24,17,False
2011-06-25,14,False
2011-06-26,7,False
2011-06-27,16,False
2011-06-28,32,False
2011-06-29,5,False
2011-06-30,11,False
2011-07-01,17,False
2011-07-02,7,False
2011-07-03,14,False
2011-07-04,11,False
2011-07-05,22,False
2011-07-06,32,False
2011-07-07,5,False
2011-07-08,17,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,16,False
2011-07-12,21,False
2011-07-13,11,False
2011-07-14,0,False
2011-07-15,17,False
2011-07-16,7,False
2011-07-17,7,False
2011-07-18,21,False
2011-07-19,11,False
2011-07-20,22,False
2011-07-21,16,False
2011-07-22,17,False
2011-07-23,7,False
2011-07-24,0,False
2011-07-25,26,False
2011-07-26,5,False
2011-07-27,11,False
2011-07-28,16,False
2011-07-29,11,False
2011-07-30,0,False
2011-07-31,0,False
2011-08-01,16,False
2011-08-02,11,False
2011-08-03,11,False
2011-08-04,70,False
2011-08-05,28,False
2011-08-06,7,False
2011-08-07,20,False
2011-08-08,21,False
2011-08-09,36,False
2011-08-10,5,False
2011-08-11,5,False
2011-08-12,22,False
2011-08-13,20,False
2011-08-14,13,False
2011-08-15,27,False
2011-08-16,11,False
2011-08-17,21,False
2011-08-18,31,False
2011-08-19,5,False
2011-08-20,13,False
2011-08-21,19,False
2011-08-22,15,False
2011-08-23,20,False
2011-08-24,15,False
2011-08-25,10,False
2011-08-26,11,False
2011-08-27,6,False
2011-08-28,0,False
2011-08-29,5,False
2011-08-30,10,False
2011-08-31,15,False
2011-09-01,5,False
2011-09-02,16,False
2011-09-03,6,False
2011-09-04,0,False
2011-09-05,5,False
2011-09-06,0,False
2011-09-07,25,False
2011-09-08,15,False
2011-09-09,5,False
2011-09-10,19,False
2011-09-11,0,False
2011-09-12,10,False
2011-09-13,10,False
2011-09-14,5,False
2011-09-15,25,False
2011-09-16,41,False
2011-09-17,18,False
2011-09-18,0,False
