date,ATVI,isPartial
2010-08-24,13,False
2010-08-25,38,False
2010-08-26,45,False
2010-08-27,20,False
2010-08-28,16,False
2010-08-29,8,False
2010-08-30,37,False
2010-08-31,30,False
2010-09-01,31,False
2010-09-02,44,False
2010-09-03,20,False
2010-09-04,8,False
2010-09-05,8,False
2010-09-06,26,False
2010-09-07,6,False
2010-09-08,12,False
2010-09-09,19,False
2010-09-10,39,False
2010-09-11,16,False
2010-09-12,15,False
2010-09-13,0,False
2010-09-14,30,False
2010-09-15,30,False
2010-09-16,25,False
2010-09-17,13,False
2010-09-18,0,False
2010-09-19,0,False
2010-09-20,36,False
2010-09-21,48,False
2010-09-22,6,False
2010-09-23,18,False
2010-09-24,50,False
2010-09-25,8,False
2010-09-26,0,False
2010-09-27,23,False
2010-09-28,29,False
2010-09-29,23,False
2010-09-30,30,False
2010-10-01,31,False
2010-10-02,8,False
2010-10-03,22,False
2010-10-04,23,False
2010-10-05,29,False
2010-10-06,41,False
2010-10-07,44,False
2010-10-08,44,False
2010-10-09,30,False
2010-10-10,38,False
2010-10-11,18,False
2010-10-12,12,False
2010-10-13,18,False
2010-10-14,24,False
2010-10-15,25,False
2010-10-16,7,False
2010-10-17,14,False
2010-10-18,23,False
2010-10-19,11,False
2010-10-20,40,False
2010-10-21,47,False
2010-10-22,43,False
2010-10-23,15,False
2010-10-24,7,False
2010-10-25,40,False
2010-10-26,45,False
2010-10-27,28,False
2010-10-28,23,False
2010-10-29,6,False
2010-10-30,0,False
2010-10-31,7,False
2010-11-01,29,False
2010-11-02,45,False
2010-11-03,17,False
2010-11-04,62,False
2010-11-05,60,False
2010-11-06,22,False
2010-11-07,7,False
2010-11-08,66,False
2010-11-09,62,False
2010-11-10,84,False
2010-11-11,98,False
2010-11-12,59,False
2010-11-13,29,False
2010-11-14,7,False
2010-11-15,46,False
2010-11-16,51,False
2010-11-17,52,False
2010-11-18,75,False
2010-11-19,24,False
2010-11-20,14,False
2010-11-21,7,False
2010-11-22,50,False
2010-11-23,39,False
2010-11-24,11,False
2010-11-25,6,False
2010-11-26,18,False
2010-11-27,7,False
2010-11-28,14,False
2010-11-29,71,False
2010-11-30,38,False
2010-12-01,33,False
2010-12-02,22,False
2010-12-03,76,False
2010-12-04,28,False
2010-12-05,14,False
2010-12-06,50,False
2010-12-07,50,False
2010-12-08,63,False
2010-12-09,28,False
2010-12-10,88,False
2010-12-11,29,False
2010-12-12,21,False
2010-12-13,17,False
2010-12-14,28,False
2010-12-15,29,False
2010-12-16,35,False
2010-12-17,24,False
2010-12-18,14,False
2010-12-19,7,False
2010-12-20,17,False
2010-12-21,23,False
2010-12-22,54,False
2010-12-23,58,False
2010-12-24,8,False
2010-12-25,17,False
2010-12-26,8,False
2010-12-27,31,False
2010-12-28,25,False
2010-12-29,25,False
2010-12-30,32,False
2010-12-31,23,False
2011-01-01,41,False
2011-01-02,22,False
2011-01-03,35,False
2011-01-04,33,False
2011-01-05,50,False
2011-01-06,11,False
2011-01-07,35,False
2011-01-08,7,False
2011-01-09,27,False
2011-01-10,5,False
2011-01-11,37,False
2011-01-12,42,False
2011-01-13,38,False
2011-01-14,28,False
2011-01-15,7,False
2011-01-16,13,False
2011-01-17,5,False
2011-01-18,26,False
2011-01-19,37,False
2011-01-20,42,False
2011-01-21,27,False
2011-01-22,7,False
2011-01-23,13,False
2011-01-24,26,False
2011-01-25,42,False
2011-01-26,10,False
2011-01-27,21,False
2011-01-28,17,False
2011-01-29,19,False
2011-01-30,6,False
2011-01-31,0,False
2011-02-01,25,False
2011-02-02,40,False
2011-02-03,10,False
2011-02-04,21,False
2011-02-05,13,False
2011-02-06,19,False
2011-02-07,25,False
2011-02-08,15,False
2011-02-09,92,False
2011-02-10,100,False
2011-02-11,49,False
2011-02-12,26,False
2011-02-13,6,False
2011-02-14,51,False
2011-02-15,40,False
2011-02-16,35,False
2011-02-17,21,False
2011-02-18,16,False
2011-02-19,19,False
2011-02-20,25,False
2011-02-21,0,False
2011-02-22,15,False
2011-02-23,16,False
2011-02-24,31,False
2011-02-25,16,False
2011-02-26,19,False
